Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
43,75,141,144,0,0
93,155,126,25,-15,-119
24,65,110,27,-16,2
13,98,108,17,-2,-10
22,38,107,114,-1,97
20,99,104,41,-3,-73
17,57,144,101,40,60
142,25,148,142,4,41
103,64,23,41,-125,-101
157,145,11,10,-12,-31
53,20,48,135,37,125
125,36,5,128,-43,-7
124,19,6,60,1,-68
121,78,120,85,114,25
104,101,128,58,8,-27
67,106,133,53,5,-5
62,84,87,52,-46,-1
85,106,108,57,21,5
64,136,136,42,28,-15
39,99,104,50,-32,8
24,106,116,53,12,3
24,116,112,34,-4,-19
22,121,112,16,0,-18
31,37,115,50,3,34
39,157,110,34,-5,-16
138,162,109,17,-1,-17
125,150,104,22,-5,5
91,67,127,108,23,86
127,101,105,85,-22,-23
116,60,115,5,10,-80
158,99,139,18,24,13
161,110,131,26,-8,8
165,165,85,157,-46,131
173,132,139,52,54,-105
161,134,135,30,-4,-22
155,156,126,128,-9,98
152,153,42,104,-84,-24
156,168,34,112,-8,8
149,174,81,120,47,8
163,156,87,143,6,23
148,156,21,139,-66,-4
171,176,99,125,78,-14
166,168,27,134,-72,9
156,162,99,121,72,-13
155,170,135,119,36,-2
155,167,132,97,-3,-22
158,165,68,138,-64,41
159,166,18,119,-50,-19
159,169,24,116,6,-3
155,152,28,117,4,1
155,172,33,115,5,-2
157,163,53,106,20,-9
162,160,38,127,-15,21
165,160,87,126,49,-1
157,159,114,133,27,7
163,162,107,102,-7,-31
167,165,129,102,22,0
162,158,103,100,-26,-2
160,163,101,98,-2,-2
155,162,131,97,30,-1
167,163,110,137,-21,40
160,164,116,98,6,-39
173,164,118,127,2,29
177,164,132,104,14,-23
167,163,128,90,-4,-14
169,165,117,63,-11,-27
167,157,113,64,-4,1
166,153,140,83,27,19
170,148,110,82,-30,-1
160,147,125,131,15,49
165,147,136,84,11,-47
167,143,136,76,0,-8
166,141,102,86,-34,10
166,148,138,90,36,4
162,143,134,136,-4,46
161,150,128,116,-6,-20
166,159,97,102,-31,-14
165,149,138,125,41,23
161,160,133,132,-5,7
163,161,92,136,-41,4
164,164,92,132,0,-4
162,166,90,117,-2,-15
160,157,86,138,-4,21
158,158,133,141,47,3
158,152,85,133,-48,-8
153,154,95,138,10,5
153,155,72,135,-23,-3
149,153,80,135,8,0
150,154,128,134,48,-1
150,152,82,99,-46,-35
153,153,137,132,55,33
153,155,131,122,-6,-10
157,156,122,123,-9,1
160,157,94,97,-28,-26
155,158,117,135,23,38
162,159,114,119,-3,-16
159,159,113,138,-1,19
164,160,119,126,6,-12
164,162,122,128,3,2
168,161,127,131,5,3
169,162,129,131,2,0
170,162,120,126,-9,-5
172,163,122,89,2,-37
173,167,123,88,1,-1
171,165,126,87,3,-1
170,160,126,105,0,18
166,158,125,116,-1,11
166,151,125,117,0,1
166,154,126,125,1,8
165,152,127,82,1,-43
165,153,126,122,-1,40
165,156,124,128,-2,6
166,157,122,108,-2,-20
167,159,117,129,-5,21
167,161,120,119,3,-10
168,160,121,119,1,0
168,162,120,124,-1,5
169,163,121,124,1,0
169,163,118,125,-3,1
170,166,117,129,-1,4
