Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.5,149.6,4.91,1.49,149.04,4.89,,52.1,71.4
1.5,150.13,4.93,1.49,149.03,4.89,,53.1,73.9
1.53,153.35,5.03,1.53,153.11,5.02,,54.2,76.1
1.54,153.83,5.05,1.53,153.35,5.03,,53.7,76.6
1.54,153.79,5.05,1.53,153.31,5.03,,53.4,75.5
1.53,152.7,5.01,1.52,152.01,4.99,,53.3,74.9
1.52,152.31,5,1.52,151.65,4.98,,52.6,75.5
1.53,152.7,5.01,1.52,151.92,4.98,,52.3,73.9
1.5,150.16,4.93,1.5,149.51,4.91,,52.5,71.6
1.49,148.65,4.88,1.48,147.9,4.85,,53.3,70.2
1.47,147,4.82,1.46,146.12,4.79,,52.6,68.6
1.46,146.35,4.8,1.46,145.7,4.78,,53.1,68
1.52,152.39,5,1.52,151.53,4.97,,54.1,73.8
1.47,147.35,4.83,1.46,146.48,4.81,,54.1,68.6
1.48,147.6,4.84,1.46,146.42,4.8,,54.3,68.9
1.53,152.68,5.01,1.52,151.59,4.97,,54.3,73.7
1.56,155.65,5.11,1.54,154.46,5.07,,53.7,77
1.54,153.81,5.05,1.52,152.48,5,,53.7,74.5
1.55,154.81,5.08,1.54,153.63,5.04,,54.5,75.7
1.61,160.85,5.28,1.59,159.42,5.23,,54.6,81.3
1.58,157.85,5.18,1.57,156.66,5.14,,54.5,78.5
1.57,156.84,5.15,1.55,154.89,5.08,,53.8,76.9
1.6,159.94,5.25,1.58,158.14,5.19,,54,79.9
1.57,156.71,5.14,1.55,155.07,5.09,,54.6,76.9
1.53,153.28,5.03,1.52,151.56,4.97,,54.8,72.8
1.56,156.39,5.13,1.55,154.7,5.08,,54.6,75.7
1.55,154.59,5.07,1.53,152.9,5.02,,54.2,74
1.55,154.75,5.08,1.53,153.08,5.02,,54.1,74
1.55,154.63,5.07,1.53,152.9,5.02,,54.5,73.9
1.55,154.56,5.07,1.53,152.71,5.01,,53.9,73.7
1.53,153.31,5.03,1.52,151.66,4.98,,53.7,73.2
1.54,153.81,5.05,1.52,152.49,5,,53.6,73.2
1.54,153.57,5.04,1.52,152.45,5,,53.5,73.2
1.54,153.78,5.05,1.53,152.94,5.02,,52.6,73.6
1.54,153.76,5.04,1.53,152.98,5.02,,52.7,73.6
1.54,154.15,5.06,1.53,153.42,5.03,,52.8,73.9
1.54,154.45,5.07,1.54,153.75,5.04,,52.8,74.6
1.55,155.06,5.09,1.55,154.8,5.08,,52,75.2
1.56,156.28,5.13,1.56,156.03,5.12,,53.1,76.3
1.59,158.87,5.21,1.59,158.71,5.21,,52.7,79
1.6,160.18,5.26,1.6,160.3,5.26,,53.7,80.3
1.59,159.01,5.22,1.59,159.31,5.23,,52.2,79.4
1.59,159.31,5.23,1.6,159.74,5.24,,52.7,79.5
1.56,156.46,5.13,1.56,156.27,5.13,,52,75.7
1.57,156.55,5.14,1.57,157.22,5.16,,52.3,77.3
