Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
172,134,106,129,0,0,110,127,FF,HS
174,140,105,132,-1,3,110,127,FF,HS
175,141,112,129,7,-3,110,127,FF,HS
173,153,118,121,6,-8,110,127,FF,HS
171,160,126,121,8,0,115,128,FF,HS
172,177,118,122,-8,1,115,128,FF,HS
170,172,111,130,-7,8,115,128,FF,HS
171,160,106,139,-5,9,115,128,FF,HS
173,169,102,137,-4,-2,95,137,FF,HS
172,173,99,139,-3,2,95,137,FF,HS
167,176,94,140,-5,1,95,137,FF,HS
170,175,87,135,-7,-5,95,137,FF,HS
163,175,86,131,-1,-4,88,135,FF,HS
159,174,88,138,2,7,88,135,FF,HS
158,174,91,136,3,-2,88,135,FF,HS
150,172,88,137,-3,1,88,135,FF,HS
154,174,92,136,4,-1,96,130,FF,HS
151,178,97,133,5,-3,96,130,FF,HS
151,177,93,128,-4,-5,96,130,FF,HS
145,176,102,123,9,-5,96,130,FF,HS
151,171,110,127,8,4,105,131,FF,HS
151,173,101,137,-9,10,105,131,FF,HS
163,173,104,134,3,-3,105,131,FF,HS
175,173,108,128,4,-6,105,131,FF,HS
172,175,114,128,6,0,121,119,HS,FF
170,173,119,123,5,-5,121,119,HS,FF
179,174,129,117,10,-6,121,119,HS,FF
173,175,123,111,-6,-6,121,119,HS,FF
169,173,118,107,-5,-4,113,108,FF,FF
167,155,114,106,-4,-1,113,108,FF,FF
172,151,112,113,-2,7,113,108,FF,FF
171,140,110,109,-2,-4,113,108,FF,FF
172,136,107,108,-3,-1,106,107,FF,FF
173,133,113,105,6,-3,106,107,FF,FF
175,133,103,106,-10,1,106,107,FF,FF
176,137,101,109,-2,3,106,107,FF,FF
174,140,98,114,-3,5,97,119,FF,FF
175,150,98,118,0,4,97,119,FF,FF
175,157,95,122,-3,4,97,119,FF,FF
176,169,97,124,2,2,97,119,FF,FF
175,178,105,133,8,9,107,136,FF,HS
175,167,110,136,5,3,107,136,FF,HS
175,167,107,138,-3,2,107,136,FF,HS
172,171,108,138,1,0,107,136,FF,HS
173,179,113,135,5,-3,114,132,FF,HS
169,177,118,135,5,0,114,132,FF,HS
160,177,115,132,-3,-3,114,132,FF,HS
158,178,110,128,-5,-4,114,132,FF,HS
149,174,105,123,-5,-5,96,122,FF,FF
144,174,99,123,-6,0,96,122,FF,FF
141,172,94,121,-5,-2,96,122,FF,FF
140,173,89,123,-5,2,96,122,FF,FF
143,176,99,123,10,0,107,119,FF,FF
144,179,106,119,7,-4,107,119,FF,FF
150,178,110,120,4,1,107,119,FF,FF
155,177,113,114,3,-6,107,119,FF,FF
169,177,122,109,9,-5,126,104,HS,FF
178,175,124,107,2,-2,126,104,HS,FF
169,174,126,99,2,-8,126,104,HS,FF
171,173,133,101,7,2,126,104,HS,FF
177,174,136,94,3,-7,129,96,HS,FF
178,170,126,102,-10,8,129,96,HS,FF
170,169,131,99,5,-3,129,96,HS,FF
166,157,125,90,-6,-9,129,96,HS,FF
165,128,121,82,-4,-8,122,73,HS,FF
169,137,123,76,2,-6,122,73,HS,FF
169,133,123,72,0,-4,122,73,HS,FF
170,132,122,63,-1,-9,122,73,HS,FF
171,134,121,67,-1,4,120,74,HS,FF
173,138,124,72,3,5,120,74,HS,FF
174,144,123,77,-1,5,120,74,HS,FF
177,146,114,81,-9,4,120,74,HS,FF
176,158,107,86,-7,5,107,92,FF,FF
170,170,103,91,-4,5,107,92,FF,FF
167,171,111,95,8,4,107,92,FF,FF
166,171,107,99,-4,4,107,92,FF,FF
168,161,104,104,-3,5,96,110,FF,FF
169,177,95,109,-9,5,96,110,FF,FF
169,176,94,112,-1,3,96,110,FF,FF
166,170,94,115,0,3,96,110,FF,FF
168,176,94,118,0,3,89,113,FF,FF
167,173,92,115,-2,-3,89,113,FF,FF
138,168,84,112,-8,-3,89,113,FF,FF
130,167,86,110,2,-2,89,113,FF,FF
127,168,89,109,3,-1,88,106,FF,FF
126,167,92,107,3,-2,88,106,FF,FF
124,167,84,105,-8,-2,88,106,FF,FF
146,166,90,104,6,-1,88,106,FF,FF
144,168,83,102,-7,-2,90,101,FF,FF
146,172,86,102,3,0,90,101,FF,FF
151,175,94,101,8,-1,90,101,FF,FF
161,176,97,101,3,0,90,101,FF,FF
166,178,100,99,3,-2,97,96,FF,FF
157,178,103,98,3,-1,97,96,FF,FF
173,178,97,97,-6,-1,97,96,FF,FF
170,177,88,93,-9,-4,97,96,FF,FF
169,174,78,90,-10,-3,64,87,FF,FF
167,169,68,86,-10,-4,64,87,FF,FF
20,164,59,82,-9,-4,64,87,FF,FF
8,174,51,91,-8,9,64,87,FF,FF
6,159,44,86,-7,-5,35,73,FF,FF
6,154,37,78,-7,-8,35,73,FF,FF
8,147,32,69,-5,-9,35,73,FF,FF
12,116,28,61,-4,-8,35,73,FF,FF
13,34,19,53,-9,-8,19,43,TO,TO
14,83,19,46,0,-7,19,43,TO,TO
14,80,19,39,0,-7,19,43,TO,TO
14,52,19,35,0,-4,19,43,TO,TO
159,15,21,29,2,-6,20,35,TO,TO
14,28,20,32,-1,3,20,35,TO,TO
12,29,20,37,0,5,20,35,TO,TO
13,9,20,43,0,6,20,35,TO,TO
15,177,21,48,1,5,20,56,TO,FF
