Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.43,143.31,4.7,1.4,140.39,4.61,,51.9,70.6
1.4,140.43,4.61,1.39,138.65,4.55,,47.1,70.5
1.44,143.76,4.72,1.42,141.87,4.65,,47.8,72.4
1.41,141.32,4.64,1.39,139.42,4.57,,44.3,69.6
1.38,137.95,4.53,1.37,136.53,4.48,,49.4,67.8
1.38,137.76,4.52,1.37,136.86,4.49,,48.2,69.3
1.37,137.37,4.51,1.37,136.54,4.48,,44.6,68.8
1.39,138.89,4.56,1.39,138.61,4.55,,46.8,69.9
1.39,138.99,4.56,1.39,138.51,4.54,,46.1,70
1.4,140.28,4.6,1.4,139.99,4.59,,44.2,71.8
1.39,138.64,4.55,1.38,138.42,4.54,,44.7,70.8
1.37,137.26,4.5,1.37,137.44,4.51,,43.6,69.9
1.39,139.28,4.57,1.39,139.41,4.57,,44.6,72
1.38,137.82,4.52,1.38,138.31,4.54,,44.3,70.9
1.36,136.41,4.48,1.37,136.9,4.49,,45,69.5
1.37,136.58,4.48,1.37,137.18,4.5,,44,69.6
1.42,142.31,4.67,1.43,143.09,4.69,,46.2,75.7
1.44,144.3,4.73,1.45,145,4.76,,44.7,76.5
1.48,147.91,4.85,1.48,148.07,4.86,,44.8,80.2
1.45,145.16,4.76,1.45,145.01,4.76,,46.3,76.4
1.5,149.6,4.91,1.5,149.55,4.91,,46.5,80.9
1.43,143.1,4.69,1.42,142.14,4.66,,46.7,73.3
1.47,147.4,4.84,1.47,146.79,4.82,,47.4,77.1
1.47,146.51,4.81,1.46,145.82,4.78,,47.9,77.3
1.45,145.19,4.76,1.44,143.85,4.72,,47.2,75.1
1.44,143.51,4.71,1.42,142.3,4.67,,46.4,73.4
1.43,143.26,4.7,1.42,141.75,4.65,,47,72.9
1.43,143.24,4.7,1.41,141.13,4.63,,47.4,72.3
1.41,141.48,4.64,1.4,139.54,4.58,,46.6,71.1
1.41,140.71,4.62,1.38,138.5,4.54,,47.4,69.3
1.42,141.6,4.65,1.4,139.7,4.58,,44.7,70.3
1.42,141.97,4.66,1.4,139.86,4.59,,45.6,71
1.43,142.93,4.69,1.41,140.8,4.62,,44.4,72.1
1.41,141.2,4.63,1.39,139.32,4.57,,43.9,70.3
1.39,139.28,4.57,1.38,137.83,4.52,,46,69.2
1.39,139.12,4.56,1.38,137.85,4.52,,44.5,69.1
1.39,139.14,4.56,1.38,138.23,4.53,,46.4,68.7
1.38,137.99,4.53,1.38,137.75,4.52,,47.5,68.7
1.38,138.44,4.54,1.38,138.1,4.53,,48.2,69.5
1.39,138.86,4.56,1.38,138.41,4.54,,48.6,69.8
1.4,140.23,4.6,1.4,139.73,4.58,,46.4,71.1
1.41,140.87,4.62,1.4,140.41,4.61,,46.1,71.8
1.42,141.6,4.65,1.41,141.25,4.63,,46.1,72
1.42,141.63,4.65,1.42,141.58,4.65,,46,72.3
1.41,140.76,4.62,1.41,140.67,4.62,,46.2,71.3
1.4,140.19,4.6,1.4,140.41,4.61,,44.9,70.9
1.43,143.27,4.7,1.44,143.7,4.71,,44.2,74.3
1.44,143.84,4.72,1.44,144.5,4.74,,44.1,74.8
1.46,145.73,4.78,1.46,146.21,4.8,,43.8,76.4
1.4,140.04,4.59,1.4,140.24,4.6,,44,70.4
1.51,150.88,4.95,1.51,151.07,4.96,,45.4,81.6
1.51,150.77,4.95,1.51,150.7,4.94,,45.8,81.2
1.47,147.36,4.83,1.47,147.29,4.83,,46.5,77.8
1.51,150.9,4.95,1.51,150.95,4.95,,48,81.8
1.5,150.28,4.93,1.5,150.15,4.93,,48.3,80.8
1.44,144.17,4.73,1.44,143.57,4.71,,48,74.8
1.44,143.69,4.71,1.43,142.62,4.68,,48.1,74
1.45,145.29,4.77,1.44,144.36,4.74,,48.3,75.9
1.43,143.45,4.71,1.42,141.97,4.66,,49.1,73.5
1.43,143.3,4.7,1.42,141.76,4.65,,48.3,73.3
1.43,143.3,4.7,1.41,141.44,4.64,,49.9,73.1
1.43,142.56,4.68,1.41,140.64,4.61,,49.4,72
1.42,142.43,4.67,1.41,140.52,4.61,,48.9,71.7
1.41,141.35,4.64,1.4,139.57,4.58,,48.5,70.7
1.44,144.18,4.73,1.42,142.44,4.67,,48.5,73.6
1.43,142.63,4.68,1.41,141.13,4.63,,47.2,72.4
1.42,141.93,4.66,1.41,140.57,4.61,,48.4,71.5
1.41,141.36,4.64,1.4,140.16,4.6,,49,71
1.41,141.2,4.63,1.4,140.02,4.59,,49.8,70.6
1.4,139.89,4.59,1.39,139.26,4.57,,50.6,70
1.39,139.43,4.57,1.39,139.11,4.56,,51.2,69.9
1.4,140.01,4.59,1.4,139.64,4.58,,50.8,69.9
1.4,139.95,4.59,1.39,139.37,4.57,,49.5,70.2
1.41,140.67,4.62,1.4,139.82,4.59,,48.6,70.1
1.42,141.53,4.64,1.41,140.69,4.62,,47.5,70.7
1.41,141.16,4.63,1.4,140.37,4.61,,47.5,70.9
1.42,141.56,4.64,1.41,141.07,4.63,,46,71
1.41,141.23,4.63,1.41,140.83,4.62,,45.9,71
1.42,141.78,4.65,1.42,141.74,4.65,,45.6,71.4
1.42,142.13,4.66,1.42,142.17,4.66,,45.9,72
1.43,142.65,4.68,1.43,142.81,4.69,,46.3,72.8
1.43,142.81,4.69,1.43,143.29,4.7,,44.8,72
1.43,142.7,4.68,1.43,142.9,4.69,,45.3,71.8
1.41,141.21,4.63,1.41,140.87,4.62,,45.9,70.2
1.41,140.56,4.61,1.4,139.88,4.59,,46.1,70.1
1.4,139.72,4.58,1.39,139.14,4.56,,46,70
1.4,139.9,4.59,1.39,138.91,4.56,,46.1,70.3
1.39,139.38,4.57,1.38,138.43,4.54,,49.3,70.9
1.38,137.53,4.51,1.37,136.73,4.49,,52,71.4
1.37,136.93,4.49,1.36,136.17,4.47,,51.5,71.6
1.37,136.77,4.49,1.36,135.92,4.46,,49,72
1.2,119.66,3.93,1.19,118.77,3.9,,43.4,55.1
1.26,126.03,4.13,1.25,125,4.1,,43.4,62
1.25,125.47,4.12,1.25,124.65,4.09,,43.4,61.9
1.25,125.27,4.11,1.25,124.61,4.09,,44.1,61.8
1.25,125.13,4.11,1.25,124.67,4.09,,44.1,61.8
1.25,124.94,4.1,1.25,124.58,4.09,,44.1,61.7
1.36,135.55,4.45,1.35,135.35,4.44,,44.2,72.4
1.35,135.2,4.44,1.35,135.02,4.43,,44.8,72.3
1.35,134.87,4.42,1.35,134.7,4.42,,44.5,72.2
1.35,134.75,4.42,1.35,134.55,4.41,,44.7,71.9
1.35,134.73,4.42,1.35,134.54,4.41,,44.6,71.7
1.34,134.35,4.41,1.34,134.33,4.41,,44.3,71.5
1.34,134.16,4.4,1.34,134.24,4.4,,44.3,71.4
