Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
25,21,131,135,0,0,125,123,HS,HS
163,8,127,126,-4,-9,125,123,HS,HS
162,12,124,119,-3,-7,125,123,HS,HS
161,11,119,114,-5,-5,125,123,HS,HS
157,13,127,109,8,-5,129,103,HS,FF
155,10,136,106,9,-3,129,103,HS,FF
150,10,130,103,-6,-3,129,103,HS,FF
154,156,125,97,-5,-6,129,103,HS,FF
150,164,120,88,-5,-9,124,74,HS,TO
156,158,123,78,3,-10,124,74,HS,TO
151,149,125,68,2,-10,124,74,HS,TO
151,146,128,63,3,-5,124,74,HS,TO
153,137,133,60,5,-3,132,66,HS,TO
159,141,140,63,7,3,132,66,HS,TO
162,135,131,67,-9,4,132,66,HS,TO
167,147,124,77,-7,10,132,66,HS,TO
165,151,118,87,-6,10,117,94,FF,FF
167,155,124,95,6,8,117,94,FF,FF
168,158,117,102,-7,7,117,94,FF,FF
166,161,112,93,-5,-9,117,94,FF,FF
167,159,108,100,-4,7,113,106,FF,FF
167,162,111,107,3,7,113,106,FF,FF
170,167,115,106,4,-1,113,106,FF,FF
167,167,118,113,3,7,113,106,FF,FF
164,174,121,115,3,2,118,116,FF,FF
156,171,121,115,0,0,118,116,FF,FF
149,169,116,120,-5,5,118,116,FF,FF
140,160,116,116,0,-4,118,116,FF,FF
136,158,109,120,-7,4,106,120,FF,FF
134,155,105,123,-4,3,106,120,FF,FF
145,158,102,116,-3,-7,106,120,FF,FF
146,158,110,121,8,5,106,120,FF,FF
149,159,115,114,5,-7,120,107,FF,FF
154,166,122,109,7,-5,120,107,FF,FF
160,166,125,105,3,-4,120,107,FF,FF
164,167,121,102,-4,-3,120,107,FF,FF
162,167,114,99,-7,-3,120,106,FF,FF
168,168,119,106,5,7,120,106,FF,FF
166,162,123,109,4,3,120,106,FF,FF
172,163,125,113,2,4,120,106,FF,FF
169,165,132,117,7,4,132,117,HS,FF
170,159,134,111,2,-6,132,117,HS,FF
170,157,135,117,1,6,132,117,HS,FF
167,159,130,126,-5,9,132,117,HS,FF
163,155,133,130,3,4,130,123,HS,HS
163,156,132,126,-1,-4,130,123,HS,HS
156,151,128,122,-4,-4,130,123,HS,HS
158,150,129,116,1,-6,130,123,HS,HS
160,145,130,112,1,-4,132,111,HS,FF
161,149,130,105,0,-7,132,111,HS,FF
162,153,134,112,4,7,132,111,HS,FF
162,155,136,117,2,5,132,111,HS,FF
167,156,135,121,-1,4,123,127,HS,HS
168,159,126,125,-9,4,123,127,HS,HS
170,162,119,129,-7,4,123,127,HS,HS
171,164,114,136,-5,7,123,127,HS,HS
172,164,110,130,-4,-6,111,126,FF,HS
173,164,107,127,-3,-3,111,126,FF,HS
173,164,113,125,6,-2,111,126,FF,HS
174,164,116,123,3,-2,111,126,FF,HS
175,166,122,117,6,-6,119,122,FF,FF
173,165,124,118,2,1,119,122,FF,FF
165,167,118,128,-6,10,119,122,FF,FF
161,159,115,126,-3,-2,119,122,FF,FF
150,158,112,123,-3,-3,104,128,FF,HS
142,159,108,125,-4,2,104,128,FF,HS
139,160,98,130,-10,5,104,128,FF,HS
133,161,99,134,1,4,104,128,FF,HS
138,163,98,134,-1,0,103,133,FF,HS
137,164,102,134,4,0,103,133,FF,HS
143,166,110,132,8,-2,103,133,FF,HS
147,168,103,132,-7,0,103,133,FF,HS
152,168,106,123,3,-9,116,120,FF,FF
156,168,116,118,10,-5,116,120,FF,FF
159,167,120,125,4,7,116,120,FF,FF
162,169,122,116,2,-9,116,120,FF,FF
162,169,126,114,4,-2,123,111,HS,FF
160,169,129,110,3,-4,123,111,HS,FF
160,167,120,110,-9,0,123,111,HS,FF
163,168,117,110,-3,0,123,111,HS,FF
164,162,110,113,-7,3,107,112,FF,FF
163,162,109,116,-1,3,107,112,FF,FF
164,157,107,113,-2,-3,107,112,FF,FF
158,156,103,109,-4,-4,107,112,FF,FF
162,151,103,110,0,1,103,108,FF,FF
164,151,103,115,0,5,103,108,FF,FF
166,146,103,105,0,-10,103,108,FF,FF
