Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
25,21,131,135,0,0
163,8,117,102,-14,-33
162,12,115,100,-2,-2
161,11,119,99,4,-1
157,13,153,97,34,-2
155,10,164,97,11,0
150,10,114,95,-50,-2
154,156,111,13,-3,-82
150,164,107,14,-4,1
156,158,123,11,16,-3
151,149,125,14,2,3
151,146,128,73,3,59
153,137,133,60,5,-13
159,141,140,135,7,75
162,135,105,67,-35,-68
167,147,104,110,-1,43
165,151,101,117,-3,7
167,155,124,121,23,4
168,158,99,125,-25,4
166,161,97,93,-2,-32
167,159,97,124,0,31
167,162,121,131,24,7
170,167,130,106,9,-25
167,167,130,137,0,31
164,174,130,115,0,-22
156,171,121,115,-9,0
149,169,116,138,-5,23
140,160,116,104,0,-34
136,158,88,134,-28,30
134,155,95,134,7,0
145,158,102,95,7,-39
146,158,110,136,8,41
149,159,132,95,22,-41
154,166,146,97,14,2
160,166,135,95,-11,-2
164,167,112,93,-23,-2
162,167,114,91,2,-2
168,168,119,127,5,36
166,162,136,120,17,-7
172,163,134,126,-2,6
169,165,132,129,-2,3
170,159,134,111,2,-18
170,157,135,117,1,6
167,159,115,126,-20,9
163,155,133,130,18,4
163,156,132,70,-1,-60
156,151,128,111,-4,41
158,150,129,133,1,22
160,145,130,65,1,-68
161,149,130,105,0,40
162,153,134,136,4,31
162,155,136,133,2,-3
167,156,135,134,-1,1
168,159,100,125,-35,-9
170,162,100,129,0,4
171,164,99,136,-1,7
172,164,99,130,0,-6
173,164,98,118,-1,-12
173,164,134,125,36,7
174,164,125,123,-9,-2
175,166,122,117,-3,-6
173,165,124,118,2,1
165,167,118,128,-6,10
161,159,115,126,-3,-2
150,158,103,123,-12,-3
142,159,96,125,-7,2
139,160,69,130,-27,5
133,161,99,134,30,4
138,163,98,134,-1,0
137,164,114,134,16,0
143,166,110,132,-4,-2
147,168,103,132,-7,0
152,168,118,123,15,-9
156,168,116,118,-2,-5
159,167,120,125,4,7
162,169,131,116,11,-9
162,169,126,114,-5,-2
160,169,129,110,3,-4
160,167,120,110,-9,0
163,168,109,110,-11,0
164,162,110,113,1,3
163,162,109,116,-1,3
164,157,107,104,-2,-12
158,156,103,98,-4,-6
162,151,103,110,0,12
164,151,103,115,0,5
166,146,103,105,0,-10
168,151,103,104,0,-1
167,149,102,100,-1,-4
168,150,101,105,-1,5
168,147,100,113,-1,8
169,147,98,114,-2,1
169,146,96,110,-2,-4
168,150,94,114,-2,4
167,152,92,119,-2,5
169,154,91,127,-1,8
169,160,125,134,34,7
168,164,127,101,2,-33
167,166,127,104,0,3
161,169,131,128,4,24
157,173,126,123,-5,-5
157,170,76,122,-50,-1
158,169,133,122,57,0
155,162,71,127,-62,5
150,156,68,103,-3,-24
148,156,67,99,-1,-4
142,153,64,97,-3,-2
141,155,65,96,1,-1
142,160,67,97,2,1
147,161,122,97,55,0
152,164,123,96,1,-1
156,164,130,96,7,0
158,165,129,141,-1,45
157,167,127,116,-2,-25
157,170,120,124,-7,8
159,170,97,91,-23,-33
158,168,134,89,37,-2
161,171,136,132,2,43
161,160,108,128,-28,-4
162,162,111,122,3,-6
