Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
142,175,31,17,0,0
168,168,146,13,115,-4
138,149,96,8,-50,-5
146,162,134,16,38,8
146,168,110,16,-24,0
158,139,137,16,27,0
159,143,138,51,1,35
161,148,135,41,-3,-10
168,159,131,47,-4,6
161,151,129,22,-2,-25
151,147,124,69,-5,47
146,164,121,23,-3,-46
146,155,118,22,-3,-1
146,161,116,7,-2,-15
142,160,116,15,0,8
147,144,115,21,-1,6
150,137,116,67,1,46
153,132,114,67,-2,0
156,132,111,132,-3,65
156,139,110,77,-1,-55
160,143,111,112,1,35
161,148,111,123,0,11
163,150,111,130,0,7
162,159,113,100,2,-30
162,163,109,122,-4,22
164,170,114,129,5,7
164,176,108,129,-6,0
162,177,105,127,-3,-2
159,175,109,130,4,3
162,176,109,124,0,-6
156,174,127,124,18,0
153,174,128,123,1,-1
147,171,73,121,-55,-2
142,171,71,121,-2,0
137,173,69,119,-2,-2
130,173,69,122,0,3
131,171,71,119,2,-3
127,172,132,120,61,1
130,171,131,127,-1,7
132,166,134,122,3,-5
139,168,125,122,-9,0
146,169,124,119,-1,-3
158,169,127,115,3,-4
157,170,129,116,2,1
167,172,133,116,4,0
162,173,129,114,-4,-2
160,171,129,113,0,-1
148,166,125,112,-4,-1
147,160,124,118,-1,6
146,152,124,132,0,14
145,145,121,62,-3,-70
147,143,120,63,-1,1
147,136,118,61,-2,-2
151,133,117,62,-1,1
152,135,119,131,2,69
152,136,120,119,1,-12
154,144,124,119,4,0
156,144,123,117,-1,-2
157,153,123,116,0,-1
160,160,128,119,5,3
162,169,124,125,-4,6
162,175,113,127,-11,2
164,176,115,129,2,2
163,176,113,127,-2,-2
163,177,110,126,-3,-1
155,175,116,124,6,-2
150,176,124,127,8,3
142,174,71,126,-53,-1
137,173,70,124,-1,-2
134,172,71,121,1,-3
131,174,130,121,59,0
131,173,122,122,-8,1
135,173,119,119,-3,-3
137,172,114,118,-5,-1
145,171,127,118,13,0
150,171,130,116,3,-2
160,172,131,116,1,0
165,173,129,117,-2,1
170,174,130,113,1,-4
173,172,130,110,0,-3
168,172,129,104,-1,-6
167,170,127,103,-2,-1
153,166,119,108,-8,5
147,164,118,128,-1,20
144,155,117,64,-1,-64
140,145,116,62,-1,-2
140,140,115,61,-1,-1
142,136,114,59,-1,-2
144,134,113,61,-1,2
146,136,113,64,0,3
148,134,113,134,0,70
150,139,113,126,0,-8
152,139,114,119,1,-7
155,146,113,111,-1,-8
157,151,113,111,0,0
159,157,114,115,1,4
160,165,114,120,0,5
161,172,112,122,-2,2
162,177,112,125,0,3
163,176,110,124,-2,-1
154,174,104,127,-6,3
155,176,105,124,1,-3
153,177,106,123,1,-1
154,179,107,120,1,-3
155,173,115,118,8,-2
149,175,117,118,2,0
144,174,68,117,-49,-1
137,174,66,117,-2,0
130,172,64,115,-2,-2
130,172,66,115,2,0
125,171,68,114,2,-1
127,170,136,112,68,-2
128,170,123,111,-13,-1
127,171,115,110,-8,-1
135,172,120,109,5,-1
137,173,118,107,-2,-2
143,157,99,95,-19,-12
150,170,106,102,7,7
156,173,108,102,2,0
160,174,114,100,6,-2
