Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,133.34,4.37,1.3,129.94,4.26,,50.8,62.5
1.37,136.72,4.49,1.34,133.63,4.38,,49.9,66
1.46,145.64,4.78,1.42,142.02,4.66,,49.2,73.4
1.4,139.6,4.58,1.37,136.61,4.48,,50.1,68.6
1.4,140,4.59,1.37,136.7,4.48,,48.4,68.2
1.39,138.56,4.55,1.36,135.79,4.46,,47.3,67.5
1.39,139.08,4.56,1.36,135.8,4.46,,46.4,67.7
1.4,139.96,4.59,1.37,137.4,4.51,,45.7,70.1
1.43,142.94,4.69,1.4,140.07,4.6,,45.1,71.7
1.42,142.21,4.67,1.41,140.59,4.61,,44.8,71.4
1.41,141.46,4.64,1.4,139.93,4.59,,44.4,70.9
1.43,142.76,4.68,1.41,141.04,4.63,,44.3,71.7
1.41,141.26,4.63,1.38,138.48,4.54,,44,69.6
1.44,143.51,4.71,1.41,140.74,4.62,,45.1,72
1.43,143.02,4.69,1.4,140.19,4.6,,46.1,71.4
1.42,141.98,4.66,1.39,139.2,4.57,,46.8,70.3
1.42,142.1,4.66,1.4,139.51,4.58,,46.3,70.3
1.43,142.69,4.68,1.4,140.2,4.6,,48.1,71
1.44,144.15,4.73,1.42,142.03,4.66,,48.8,72.4
1.45,144.73,4.75,1.43,142.61,4.68,,46.1,72.9
1.45,144.83,4.75,1.43,142.92,4.69,,45,73.2
1.44,144.48,4.74,1.43,142.67,4.68,,42.7,72.9
1.45,144.51,4.74,1.43,142.9,4.69,,45,73.2
1.45,144.87,4.75,1.43,143.33,4.7,,41.8,73.1
1.46,145.64,4.78,1.44,144.17,4.73,,45.7,73.9
1.44,144.42,4.74,1.43,143.15,4.7,,41.9,72.6
1.44,144.44,4.74,1.43,143.24,4.7,,48.9,72.9
1.45,145.05,4.76,1.44,144.1,4.73,,47.2,73.6
1.44,144.44,4.74,1.44,143.5,4.71,,46.5,73.4
1.45,144.82,4.75,1.44,144.05,4.73,,48.7,73.6
1.44,144.39,4.74,1.43,143.41,4.71,,44,72.9
1.44,144.29,4.73,1.43,143.13,4.7,,42.8,72.7
1.45,144.91,4.75,1.44,143.57,4.71,,41.4,72.6
1.46,145.54,4.77,1.44,144.01,4.72,,46.1,73.2
1.46,146.4,4.8,1.45,144.75,4.75,,47,73.8
1.46,145.93,4.79,1.44,143.7,4.71,,49.2,72.4
1.46,145.53,4.77,1.43,143.5,4.71,,49.6,72.2
1.46,145.84,4.78,1.43,143.39,4.7,,47.1,71.7
1.46,145.92,4.79,1.44,143.62,4.71,,46.8,71.7
1.44,143.51,4.71,1.41,141.21,4.63,,47.5,69.8
1.45,145.27,4.77,1.43,143,4.69,,47.3,70.9
1.45,144.75,4.75,1.42,142.3,4.67,,47.1,70
1.45,144.87,4.75,1.43,142.52,4.68,,47,70.1
1.44,143.5,4.71,1.41,140.77,4.62,,46.9,68.9
1.41,140.97,4.63,1.38,138.45,4.54,,46.1,67.1
1.42,142.23,4.67,1.4,139.57,4.58,,46.9,67.7
1.41,140.85,4.62,1.39,138.52,4.54,,46.9,66.5
1.41,141.19,4.63,1.39,138.63,4.55,,46.9,66.8
