Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
52,70,33,31,0,0,40,36,TO,TO
63,81,37,40,4,9,40,36,TO,TO
61,78,43,39,6,-1,40,36,TO,TO
56,112,49,36,6,-3,40,36,TO,TO
115,69,52,45,3,9,51,37,FF,TO
79,74,51,39,-1,-6,51,37,FF,TO
70,78,54,33,3,-6,51,37,FF,TO
73,75,50,33,-4,0,51,37,FF,TO
52,63,59,42,9,9,57,53,FF,FF
52,72,63,52,4,10,57,53,FF,FF
107,66,57,57,-6,5,57,53,FF,FF
104,94,49,62,-8,5,57,53,FF,FF
123,95,43,67,-6,5,35,74,TO,FF
122,40,39,73,-4,6,35,74,TO,FF
133,94,31,78,-8,5,35,74,TO,FF
133,89,28,81,-3,3,35,74,TO,FF
120,91,37,84,9,3,44,85,TO,FF
54,93,40,90,3,6,44,85,TO,FF
40,86,47,83,7,-7,44,85,TO,FF
57,86,53,86,6,3,44,85,TO,FF
137,91,59,78,6,-8,65,78,FF,FF
117,173,63,74,4,-4,65,78,FF,FF
155,166,68,76,5,2,65,78,FF,FF
146,167,73,86,5,10,65,78,FF,FF
153,167,77,92,4,6,83,99,FF,FF
149,172,83,97,6,5,83,99,FF,FF
166,158,85,99,2,2,83,99,FF,FF
159,165,90,108,5,9,83,99,FF,FF
149,168,84,108,-6,0,87,105,FF,FF
161,169,86,107,2,-1,87,105,FF,FF
160,164,92,104,6,-3,87,105,FF,FF
154,165,87,103,-5,-1,87,105,FF,FF
154,167,81,103,-6,0,87,99,FF,FF
162,165,85,99,4,-4,87,99,FF,FF
164,170,91,99,6,0,87,99,FF,FF
162,173,94,98,3,-1,87,99,FF,FF
167,161,89,95,-5,-3,79,94,FF,FF
159,165,83,95,-6,0,79,94,FF,FF
171,166,75,95,-8,0,79,94,FF,FF
155,157,69,91,-6,-4,79,94,FF,FF
166,158,65,91,-4,0,70,87,FF,FF
176,149,67,89,2,-2,70,87,FF,FF
174,147,72,87,5,-2,70,87,FF,FF
173,157,78,83,6,-4,70,87,FF,FF
166,136,85,82,7,-1,93,81,FF,FF
169,141,92,81,7,-1,93,81,FF,FF
160,133,98,78,6,-3,93,81,FF,FF
170,152,100,83,2,5,93,81,FF,FF
174,145,110,84,10,1,105,90,FF,FF
172,153,106,90,-4,6,105,90,FF,FF
168,155,103,93,-3,3,105,90,FF,FF
173,153,101,95,-2,2,105,90,FF,FF
162,156,98,100,-3,5,96,109,FF,FF
176,161,100,109,2,9,96,109,FF,FF
165,165,94,116,-6,7,96,109,FF,FF
168,167,95,112,1,-4,96,109,FF,FF
172,169,94,116,-1,4,96,119,FF,FF
164,168,96,120,2,4,96,119,FF,FF
162,166,100,124,4,4,96,119,FF,FF
152,168,96,117,-4,-7,96,119,FF,FF
157,172,93,120,-3,3,84,125,FF,HS
157,172,85,122,-8,2,84,125,FF,HS
154,172,82,128,-3,6,84,125,FF,HS
150,168,79,132,-3,4,84,125,FF,HS
150,166,78,136,-1,4,77,132,FF,HS
147,169,76,132,-2,-4,77,132,FF,HS
144,169,77,133,1,1,77,132,FF,HS
145,167,79,127,2,-6,77,132,FF,HS
146,169,78,130,-1,3,83,127,FF,HS
151,170,82,129,4,-1,83,127,FF,HS
150,169,85,125,3,-4,83,127,FF,HS
154,168,90,125,5,0,83,127,FF,HS
159,170,95,128,5,3,102,127,FF,HS
160,172,100,120,5,-8,102,127,FF,HS
165,170,105,129,5,9,102,127,FF,HS
165,169,110,131,5,2,102,127,FF,HS
170,171,115,134,5,3,120,127,FF,HS
173,174,119,130,4,-4,120,127,FF,HS
175,173,122,123,3,-7,120,127,FF,HS
172,169,124,123,2,0,120,127,FF,HS
172,170,133,132,9,9,133,127,HS,HS
170,163,135,130,2,-2,133,127,HS,HS
168,158,134,126,-1,-4,133,127,HS,HS
169,159,133,120,-1,-6,133,127,HS,HS
171,159,132,113,-1,-7,131,119,HS,FF
173,163,132,119,0,6,131,119,HS,FF
174,163,131,121,-1,2,131,119,HS,FF
174,164,130,123,-1,2,131,119,HS,FF
175,167,130,126,0,3,128,129,HS,HS
175,170,130,135,0,9,128,129,HS,HS
174,172,129,127,-1,-8,128,129,HS,HS
167,169,125,128,-4,1,128,129,HS,HS
169,167,128,137,3,9,122,135,FF,HS
166,169,123,138,-5,1,122,135,FF,HS
164,168,120,136,-3,-2,122,135,FF,HS
163,173,118,129,-2,-7,122,135,FF,HS
163,172,119,132,1,3,120,130,FF,HS
164,171,117,132,-2,0,120,130,FF,HS
159,170,122,130,5,-2,120,130,FF,HS
157,170,124,129,2,-1,120,130,FF,HS
153,171,131,128,7,-1,128,127,HS,HS
154,171,133,127,2,-1,128,127,HS,HS
154,171,129,128,-4,1,128,127,HS,HS
154,171,120,127,-9,-1,128,127,HS,HS
156,171,119,128,-1,1,116,126,FF,HS
158,171,112,129,-7,1,116,126,FF,HS
160,171,116,124,4,-5,116,126,FF,HS
163,172,119,126,3,2,116,126,FF,HS
163,172,127,127,8,1,128,125,HS,HS
168,172,133,127,6,0,128,125,HS,HS
169,172,128,124,-5,-3,128,125,HS,HS
172,172,124,125,-4,1,128,125,HS,HS
175,172,133,125,9,0,126,124,HS,FF
175,172,125,124,-8,-1,126,124,HS,FF
174,172,124,123,-1,-1,126,124,HS,FF
174,172,125,124,1,1,126,124,HS,FF
175,170,123,122,-2,-2,120,121,FF,FF
171,169,120,122,-3,0,120,121,FF,FF
169,164,119,120,-1,-2,120,121,FF,FF
167,163,118,109,-1,-11,120,121,FF,FF
