Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
52,70,33,31,0,0
63,81,100,40,67,9
61,78,104,39,4,-1
56,112,90,28,-14,-11
115,69,39,72,-51,44
79,74,22,39,-17,-33
70,78,106,33,84,-6
73,75,8,33,-98,0
52,63,89,70,81,37
52,72,75,84,-14,14
107,66,39,146,-36,62
104,94,49,96,10,-50
123,95,28,94,-21,-2
122,40,28,45,0,-49
133,94,31,94,3,49
133,89,19,93,-12,-1
120,91,64,139,45,46
54,93,97,75,33,-64
40,86,124,83,27,8
57,86,89,98,-35,15
137,91,86,54,-3,-44
117,173,21,20,-65,-34
155,166,83,117,62,97
146,167,89,117,6,0
153,167,92,113,3,-4
149,172,83,114,-9,1
166,158,94,108,11,-6
159,165,90,108,-4,0
149,168,84,108,-6,0
161,169,95,107,11,-1
160,164,92,104,-3,-3
154,165,26,103,-66,-1
154,167,99,103,73,0
162,165,100,99,1,-4
164,170,109,99,9,0
162,173,105,98,-4,-1
167,161,22,95,-83,-3
159,165,37,95,15,0
171,166,6,95,-31,0
155,157,51,91,45,-4
166,158,73,91,22,0
176,149,137,89,64,-2
174,147,121,87,-16,-2
173,157,138,83,17,-4
166,136,142,82,4,-1
169,141,130,81,-12,-1
160,133,137,78,7,-3
170,152,109,83,-28,5
174,145,110,84,1,1
172,153,106,90,-4,6
168,155,103,93,-3,3
173,153,101,140,-2,47
162,156,98,100,-3,-40
176,161,100,139,2,39
165,165,94,140,-6,1
168,167,95,112,1,-28
172,169,94,116,-1,4
164,168,140,135,46,19
162,166,86,139,-54,4
152,168,84,117,-2,-22
157,172,85,129,1,12
157,172,85,131,0,2
154,172,82,128,-3,-3
150,168,79,132,-3,4
150,166,78,136,-1,4
147,169,76,132,-2,-4
144,169,77,133,1,1
145,167,79,127,2,-6
146,169,78,130,-1,3
151,170,82,129,4,-1
150,169,142,114,60,-15
154,168,139,125,-3,11
159,170,133,128,-6,3
160,172,134,98,1,-30
165,170,129,129,-5,31
165,169,128,140,-1,11
170,171,139,134,11,-6
173,174,133,119,-6,-15
175,173,133,123,0,4
172,169,133,123,0,0
172,170,133,132,0,9
170,163,135,130,2,-2
168,158,134,78,-1,-52
169,159,133,120,-1,42
171,159,132,113,-1,-7
173,163,132,119,0,6
174,163,131,121,-1,2
174,164,130,132,-1,11
175,167,130,135,0,3
175,170,130,135,0,0
174,172,129,127,-1,-8
167,169,125,128,-4,1
169,167,128,137,3,9
166,169,123,138,-5,1
164,168,120,136,-3,-2
163,173,118,129,-2,-7
163,172,119,132,1,3
164,171,117,132,-2,0
159,170,122,130,5,-2
157,170,133,129,11,-1
153,171,131,128,-2,-1
154,171,133,127,2,-1
154,171,129,128,-4,1
154,171,120,127,-9,-1
156,171,119,128,-1,1
158,171,112,129,-7,1
160,171,128,124,16,-5
163,172,129,126,1,2
163,172,127,127,-2,1
168,172,133,127,6,0
169,172,128,124,-5,-3
172,172,124,125,-4,1
175,172,133,125,9,0
175,172,125,124,-8,-1
174,172,124,123,-1,-1
174,172,125,124,1,1
175,170,123,122,-2,-2
171,169,120,122,-3,0
169,164,119,120,-1,-2
167,163,118,109,-1,-11
