Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.48,148.34,4.87,1.42,142.42,4.67,,50.8,74.3
1.44,144.36,4.74,1.39,139.17,4.57,,51.4,73.5
1.44,143.61,4.71,1.38,138.38,4.54,,51,73
1.43,142.73,4.68,1.38,137.62,4.52,,54.4,72
1.45,144.56,4.74,1.38,137.8,4.52,,54.8,72.2
1.43,142.71,4.68,1.38,137.76,4.52,,56.5,72
1.44,143.71,4.71,1.37,136.85,4.49,,57.6,70.8
1.43,142.85,4.69,1.37,137.14,4.5,,55.3,69.8
1.44,143.8,4.72,1.37,137.03,4.5,,55.2,69.3
1.44,143.99,4.72,1.37,137.04,4.5,,53,68.6
1.43,142.99,4.69,1.36,136.2,4.47,,51.7,67.8
1.45,144.71,4.75,1.37,137.19,4.5,,51.8,68
1.44,143.86,4.72,1.36,136.29,4.47,,50.8,67.6
1.45,144.93,4.76,1.37,137.15,4.5,,52.8,67.6
1.43,143.01,4.69,1.35,134.72,4.42,,52.9,66.9
1.41,140.73,4.62,1.33,133.31,4.37,,49.4,67.5
1.42,142.34,4.67,1.35,134.54,4.41,,50.9,68.3
1.43,143.32,4.7,1.36,135.52,4.45,,52,68.6
1.44,144.19,4.73,1.35,135.36,4.44,,52.6,68.1
1.55,154.92,5.08,1.46,146.2,4.8,,53.7,79.5
1.26,126.16,4.14,1.23,123.4,4.05,,49.8,58.1
1.31,131.43,4.31,1.27,127.47,4.18,,49.1,61.6
1.32,131.79,4.32,1.31,130.58,4.28,,49.4,64.8
1.47,147.35,4.83,1.46,145.53,4.77,,49.2,79.8
1.47,147.08,4.83,1.46,145.88,4.79,,49.2,79.9
1.33,133.13,4.37,1.32,131.63,4.32,,48.5,66.1
1.47,146.85,4.82,1.46,146.04,4.79,,48.2,80.2
1.36,136.22,4.47,1.35,134.52,4.41,,49.5,68.7
1.37,137.34,4.51,1.35,135.44,4.44,,49.4,68.8
1.37,137.47,4.51,1.36,135.7,4.45,,52.3,69.3
1.37,137.15,4.5,1.36,135.59,4.45,,52,69.3
1.37,137.11,4.5,1.36,135.66,4.45,,51.9,69.3
1.39,139.27,4.57,1.37,136.87,4.49,,53.5,70.2
1.39,139.18,4.57,1.37,136.63,4.48,,54.2,69.8
1.4,139.61,4.58,1.37,137.19,4.5,,53.7,70.1
1.4,139.68,4.58,1.37,137.44,4.51,,52.3,70.4
1.39,138.78,4.55,1.37,137.04,4.5,,51.5,70.3
1.39,138.99,4.56,1.37,137.28,4.5,,59.4,70.5
1.39,139.37,4.57,1.38,137.88,4.52,,59.1,70.8
1.4,140.01,4.59,1.38,137.97,4.53,,59.5,70.7
1.4,140.04,4.59,1.38,138.14,4.53,,60.7,70.8
1.55,154.8,5.08,1.54,153.59,5.04,,59.7,85.6
