Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.0725602,0.40745,4.40387,0.0474683,0.482909,4.40882,-0.31047,0.484038,4.44971,-0.0688252,0.777159,4.49884,0.265757,0.53757,4.52977,0.37562,0.533692,4.65495,0.081017,0.40395,4.51073,0.0828728,0.779017,4.47538,0.00707159,0.783757,4.51981,-0.0089315,1.05049,4.47434,-0.0247024,1.3112,4.41877,-0.0297544,1.44612,4.37233,-0.184438,1.20409,4.44526,0.150276,1.20813,4.41008,-0.186394,0.753632,4.42308,0.234281,0.678556,4.40007,-0.259867,1.02177,4.52371,0.220317,0.927495,4.44961,0.336582,0.445541,0.439258,0.153512,0.34964,0.450562,0.334714,0.151698
0.102905,0.570553,4.40521,0.0710236,0.450654,4.40914,-0.282537,0.478587,4.40293,-0.0885914,0.799509,4.46883,0.22927,0.486257,4.3556,0.334841,0.411886,4.36847,-0.000870369,0.433314,4.48968,0.0650694,0.797501,4.45111,-0.0118364,0.804176,4.49202,-0.0164163,1.05688,4.45617,-0.0258649,1.30998,4.40657,-0.0289184,1.44229,4.35277,-0.179359,1.2053,4.419,0.148402,1.20626,4.39392,-0.187937,0.760854,4.41463,0.231903,0.701251,4.36884,-0.261878,1.02809,4.51617,0.220203,0.933055,4.4236,0.328721,0.418794,0.421069,0.154692,0.34464,0.442449,0.327762,0.153661
0.104807,0.570982,4.39378,0.0671348,0.456427,4.40523,-0.285258,0.479465,4.40832,-0.0858769,0.795792,4.45881,0.22779,0.492227,4.36253,0.332484,0.424442,4.3783,-0.00485804,0.43636,4.48973,0.066128,0.795115,4.44015,-0.00994233,0.801098,4.48126,-0.0161711,1.05424,4.43655,-0.0246449,1.3041,4.37989,-0.034107,1.42579,4.31173,-0.179902,1.1967,4.39963,0.145974,1.19704,4.36664,-0.192545,0.759465,4.38652,0.224171,0.650411,4.34409,-0.26108,1.02178,4.49884,0.218638,0.935505,4.40585,0.327542,0.416017,0.416321,0.153148,0.347134,0.478947,0.325876,0.152005
0.0710407,0.553029,4.34057,0.0671464,0.474147,4.41792,-0.282185,0.475142,4.40772,-0.0768972,0.783493,4.42594,0.364331,0.424975,4.22621,0.476815,0.375556,4.21574,0.174135,0.425137,4.39194,0.0731626,0.781996,4.39998,-0.00182505,0.788343,4.44467,-0.0168532,1.04432,4.39985,-0.0317244,1.29472,4.3447,-0.0384197,1.42212,4.29016,-0.18027,1.19282,4.3645,0.136401,1.19172,4.32659,-0.189885,0.731236,4.35929,0.230956,0.67263,4.30954,-0.263785,0.992796,4.48157,0.216168,0.922276,4.35969,0.318934,0.426621,0.421016,0.152296,0.36001,0.455762,0.316671,0.15006
-0.260877,0.328459,4.34553,-0.333096,0.219921,4.37557,-0.374647,0.559555,4.31581,-0.0845837,0.778269,4.40676,-0.012899,0.498784,4.38795,0.0132658,0.374816,4.43629,0.309756,0.505641,4.31778,0.0639739,0.778834,4.38328,-0.0103888,0.78416,4.42663,-0.0225507,1.03946,4.37941,-0.0343399,1.28896,4.32191,-0.0455269,1.41505,4.26216,-0.184958,1.18549,4.35515,0.13312,1.18554,4.31019,-0.188029,0.71827,4.34126,0.22753,0.680752,4.29939,-0.260557,0.980543,4.47025,0.214843,0.914957,4.34932,0.32124,0.422574,0.41897,0.150403,0.363323,0.444542,0.318078,0.148558
-0.0577027,0.380856,4.21659,0.0475722,0.406901,4.16311,-0.262091,0.464462,4.30944,-0.0849291,0.777983,4.40673,0.0612289,0.476037,4.3422,0.012891,0.351947,4.3909,0.307062,0.508598,4.31657,0.0626524,0.777831,4.38189,-0.0110652,0.783614,4.42606,-0.0244859,1.0358,4.3687,-0.037087,1.27905,4.28574,-0.0559111,1.40772,4.23121,-0.197252,1.18089,4.33088,0.12346,1.17584,4.26536,-0.186974,0.69949,4.30777,0.224438,0.654321,4.2725,-0.261803,0.930691,4.44844,0.211796,0.899457,4.31779,0.327376,0.425092,0.419155,0.149657,0.378447,0.46556,0.320712,0.147582
-0.111612,0.309078,4.09623,-0.100681,0.383809,4.2248,-0.374747,0.581527,4.24366,-0.0856337,0.762593,4.38521,0.0884377,0.448129,4.24234,0.0244418,0.326267,4.28057,0.309281,0.507715,4.28397,0.060998,0.764268,4.35811,-0.0123733,0.768851,4.40306,-0.028088,1.01962,4.33041,-0.0423403,1.26936,4.25669,-0.0679505,1.39733,4.21074,-0.206458,1.15555,4.29246,0.123306,1.16707,4.2508,-0.191288,0.685677,4.2711,0.220805,0.64955,4.26177,-0.265403,0.919329,4.43415,0.212197,0.886093,4.29257,0.332584,0.421447,0.421476,0.149125,0.37639,0.451231,0.329764,0.146632
-0.101295,0.428505,4.2357,0.0194326,0.366903,4.23701,-0.296622,0.470753,4.24218,-0.0918998,0.746809,4.36543,0.0919134,0.451469,4.24921,0.0268119,0.331917,4.301,0.308332,0.506886,4.28017,0.0540283,0.753062,4.33937,-0.0190488,0.75548,4.38403,-0.0376576,1.01316,4.31495,-0.0596022,1.26437,4.23255,-0.0876615,1.3841,4.1638,-0.215043,1.15171,4.28407,0.108009,1.16397,4.20683,-0.216594,0.668602,4.29321,0.216638,0.607579,4.23539,-0.273104,0.911277,4.41072,0.209218,0.887288,4.27696,0.332385,0.430961,0.435115,0.148369,0.38886,0.485276,0.323052,0.145928
-0.104152,0.326146,4.19366,-0.0581659,0.458883,4.20436,-0.367706,0.565249,4.17587,-0.0902161,0.734673,4.33999,0.095506,0.521062,4.20844,0.156381,0.399596,4.25568,0.385568,0.634388,4.23057,0.0555831,0.741411,4.30687,-0.0174317,0.743398,4.35511,-0.0528174,0.994703,4.26998,-0.0880236,1.24332,4.18263,-0.0967912,1.382,4.14482,-0.234532,1.13387,4.24597,0.0981243,1.15584,4.18707,-0.193437,0.671319,4.22962,0.216631,0.630128,4.21759,-0.2847,0.901929,4.36917,0.20278,0.896249,4.24427,0.338543,0.434777,0.433487,0.149666,0.354936,0.456357,0.332657,0.145799
-0.045461,0.5354,4.15586,-0.0484927,0.44462,4.22417,-0.360314,0.531042,4.185,-0.0926091,0.733727,4.31477,0.089917,0.46431,4.2017,0.185457,0.37748,4.19001,0.383017,0.63712,4.2321,0.0532875,0.744325,4.29317,-0.0198341,0.744743,4.33616,-0.0555247,0.997443,4.25681,-0.0914318,1.2462,4.16714,-0.11902,1.37764,4.09945,-0.24176,1.13418,4.21825,0.0856873,1.16164,4.15788,-0.212603,0.668203,4.2283,0.213928,0.631502,4.21613,-0.286653,0.891179,4.33284,0.198401,0.896338,4.22789,0.334097,0.438088,0.439889,0.147867,0.365903,0.456259,0.327447,0.145897
