Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,148.72,4.88,1.47,146.74,4.81,,43.1,79.4
1.51,151.44,4.97,1.5,149.86,4.92,,45.9,82.5
1.49,149.48,4.9,1.48,148.31,4.87,,43.1,80
1.57,156.73,5.14,1.56,155.67,5.11,,44.2,87.2
1.48,147.68,4.85,1.47,147.24,4.83,,45,78.5
1.49,148.68,4.88,1.48,147.89,4.85,,44.3,78
1.39,138.84,4.56,1.38,137.8,4.52,,45.4,67.7
1.37,136.7,4.49,1.35,135.44,4.44,,45.4,65.8
1.4,140.15,4.6,1.38,138.38,4.54,,49.6,67.8
1.37,136.95,4.49,1.35,135.34,4.44,,49.3,65.7
1.37,137.33,4.51,1.35,135.37,4.44,,49.5,65.3
1.38,138.28,4.54,1.36,136.23,4.47,,50.3,66.2
1.4,140.38,4.61,1.39,138.57,4.55,,49.6,69
1.45,144.96,4.76,1.43,142.54,4.68,,47.8,72.9
1.41,141.19,4.63,1.39,138.82,4.55,,48.1,69.1
1.43,143.33,4.7,1.41,141.27,4.63,,49.8,71.5
1.42,142.49,4.68,1.4,139.95,4.59,,48.9,69.6
1.41,141.2,4.63,1.39,139.22,4.57,,48,68.9
1.43,143.16,4.7,1.41,141.05,4.63,,48.2,70.4
1.41,140.53,4.61,1.38,138.2,4.53,,47.5,68
1.41,140.84,4.62,1.39,138.76,4.55,,49.3,68
1.41,140.97,4.63,1.39,138.89,4.56,,47.5,67.9
1.45,144.95,4.76,1.43,143.47,4.71,,49.4,72.3
1.43,142.74,4.68,1.42,141.6,4.65,,47,70.6
1.39,139.48,4.58,1.38,138.13,4.53,,45.4,66.9
1.38,137.86,4.52,1.37,136.95,4.49,,47.4,65.7
1.38,138.21,4.53,1.37,136.85,4.49,,47.9,64.8
1.38,137.74,4.52,1.36,136.28,4.47,,48,64.7
1.37,137.17,4.5,1.36,135.51,4.45,,47.5,63.8
1.39,138.51,4.54,1.37,136.99,4.49,,48.7,65.2
1.39,138.7,4.55,1.38,137.54,4.51,,48.5,65.3
1.38,138.46,4.54,1.37,137.17,4.5,,49.4,65.3
1.4,140.12,4.6,1.39,138.95,4.56,,47.4,67
1.4,140.25,4.6,1.4,139.65,4.58,,48.6,67.7
1.41,140.61,4.61,1.4,140,4.59,,48.1,68.4
1.41,140.91,4.62,1.41,140.5,4.61,,46.9,68.8
1.41,140.55,4.61,1.4,140.4,4.61,,46.6,68.7
1.43,142.82,4.69,1.42,142.49,4.67,,45.8,70.8
1.43,142.8,4.68,1.43,142.54,4.68,,46.4,70.5
1.43,142.98,4.69,1.43,143.01,4.69,,44.7,70.7
1.44,144.16,4.73,1.44,144.34,4.74,,45,71.9
1.4,140.33,4.6,1.41,140.57,4.61,,45.1,68.1
1.39,138.89,4.56,1.39,139.03,4.56,,44.6,67.1
1.42,142.4,4.67,1.43,142.84,4.69,,46.7,70.2
1.45,144.76,4.75,1.45,144.6,4.74,,45.8,72.6
1.45,144.68,4.75,1.44,144.21,4.73,,46.4,72
1.45,145.11,4.76,1.44,143.98,4.72,,46.8,71.4
1.46,146.28,4.8,1.45,144.99,4.76,,47.3,72.4
1.47,146.75,4.81,1.45,145.22,4.76,,47.6,72.5
1.48,147.77,4.85,1.46,145.94,4.79,,48.1,73.4
1.47,147.47,4.84,1.45,145.49,4.77,,48.1,72.4
1.46,146.05,4.79,1.44,143.92,4.72,,48.3,71.1
1.46,146.24,4.8,1.44,144.17,4.73,,48.5,71
1.45,145.15,4.76,1.43,142.92,4.69,,48.4,69.7
1.43,143.48,4.71,1.41,141.37,4.64,,48.3,68.3
1.44,144.43,4.74,1.42,142.38,4.67,,48,69.5
1.44,143.87,4.72,1.41,141.48,4.64,,46.9,68.5
1.43,142.77,4.68,1.41,140.75,4.62,,46.6,67.8
1.43,142.6,4.68,1.41,140.52,4.61,,46.8,67.4
1.43,143.15,4.7,1.42,141.62,4.65,,47.4,68.1
1.43,142.94,4.69,1.41,141.46,4.64,,46.3,68.2
1.41,141.48,4.64,1.4,140.32,4.6,,47.1,66.9
1.4,139.99,4.59,1.39,138.89,4.56,,47.5,65.3
1.39,139.11,4.56,1.38,137.91,4.52,,47.3,64.1
1.38,138.16,4.53,1.37,136.88,4.49,,47.4,63.4
1.38,138.13,4.53,1.37,136.78,4.49,,47.4,63.2
1.38,137.55,4.51,1.36,136.1,4.47,,46.7,62.7
1.37,137.17,4.5,1.36,136.05,4.46,,48.1,62.8
1.37,137.12,4.5,1.36,136.15,4.47,,48.3,62.8
1.37,137.42,4.51,1.36,136.38,4.47,,48.6,63.1
1.38,137.59,4.51,1.37,136.66,4.48,,48.6,63.3
1.38,137.91,4.52,1.37,137.13,4.5,,49.1,64
1.39,138.86,4.56,1.38,138.23,4.54,,48.8,65.2
1.39,139.24,4.57,1.39,138.79,4.55,,49.3,65.9
1.41,140.92,4.62,1.41,140.63,4.61,,48.2,67.6
1.42,142.08,4.66,1.42,141.98,4.66,,48.1,68.8
1.42,141.99,4.66,1.42,142.01,4.66,,47,68.6
1.42,142.08,4.66,1.42,142.1,4.66,,46.6,68.4
1.42,141.71,4.65,1.42,141.88,4.65,,46.3,68.2
1.42,141.85,4.65,1.42,141.91,4.66,,45.6,68.1
1.42,141.57,4.64,1.42,141.56,4.64,,45.1,67.8
1.42,141.72,4.65,1.42,141.74,4.65,,45.2,67.7
1.44,143.55,4.71,1.44,143.81,4.72,,45.9,70.2
1.45,145.45,4.77,1.45,145.39,4.77,,46.4,71.9
1.47,146.7,4.81,1.46,146.3,4.8,,47.2,73.3
1.45,145,4.76,1.44,144.05,4.73,,47.7,71.4
1.44,143.71,4.71,1.42,142.2,4.67,,48.1,70.2
1.44,144.29,4.73,1.43,142.6,4.68,,48.6,70.6
1.45,144.51,4.74,1.43,142.72,4.68,,48.5,70.9
1.45,145.16,4.76,1.43,143.14,4.7,,48.3,71.4
1.45,145.1,4.76,1.43,143.11,4.7,,48.2,71.6
1.45,144.97,4.76,1.43,142.87,4.69,,48.1,71.1
1.42,142.2,4.67,1.4,140.15,4.6,,48.2,68.6
1.42,142.12,4.66,1.4,140.17,4.6,,47.8,68.3
1.42,142.45,4.67,1.4,140.43,4.61,,49.6,68.4
1.42,141.68,4.65,1.4,139.72,4.58,,49.6,67.4
1.4,140.17,4.6,1.38,138.24,4.54,,49.6,65.8
1.38,138.32,4.54,1.36,136.45,4.48,,49.7,63.8
1.37,136.65,4.48,1.35,134.73,4.42,,49.8,62.2
1.36,135.65,4.45,1.34,133.75,4.39,,49.8,61.1
1.34,134.36,4.41,1.33,132.88,4.36,,49.5,60.3
1.47,146.6,4.81,1.45,145.23,4.76,,49.2,71.7
1.47,146.7,4.81,1.45,144.96,4.76,,49.1,71.7
1.46,145.77,4.78,1.44,144.28,4.73,,45.5,71.4
1.32,131.69,4.32,1.3,130.04,4.27,,45.6,57.8
1.31,131.28,4.31,1.29,129.47,4.25,,46.6,57.6
1.31,131.24,4.31,1.3,129.5,4.25,,48.1,57.6
1.31,130.81,4.29,1.29,129.21,4.24,,48,57.5
1.44,143.72,4.72,1.42,142.19,4.66,,47.9,70.7
1.43,143.28,4.7,1.42,141.82,4.65,,47.5,70.7
1.43,142.86,4.69,1.41,141.44,4.64,,48.4,70.6
1.42,141.86,4.65,1.41,140.53,4.61,,48.9,69.9
1.41,140.88,4.62,1.4,139.63,4.58,,49,69.8
1.4,140.44,4.61,1.39,139.27,4.57,,48.9,69.7
1.4,139.8,4.59,1.39,138.75,4.55,,48.1,69.6
1.39,139.36,4.57,1.39,138.51,4.54,,48,69.4
1.39,138.98,4.56,1.38,138.3,4.54,,47.2,69.3
1.38,137.89,4.52,1.37,137.35,4.51,,45.8,69.1
1.38,137.54,4.51,1.37,137.16,4.5,,45.3,69
1.37,137.2,4.5,1.37,136.83,4.49,,45.2,68.8
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
