Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.27612,-0.205421,4.2162,-0.27566,-0.136355,4.35548,-0.261973,0.305101,4.44393,-0.247608,0.667219,4.52975,-0.268281,-0.210808,4.21247,-0.263613,-0.141766,4.35158,-0.275045,0.277263,4.42832,-0.109942,0.670351,4.53374,-0.180028,0.673472,4.56351,-0.182242,0.928209,4.48765,-0.183987,1.17752,4.40185,-0.174747,1.30464,4.36811,-0.328346,1.06274,4.40886,-0.0244527,1.06963,4.42851,-0.177026,0.872757,4.42981,0.0127783,0.666823,4.37567,-0.380021,0.928175,4.50715,0.0203122,0.875175,4.46044,0.304605,0.421394,0.421671,0.13776,0.0802985,0.34481,0.303893,0.137666
-0.261584,-0.201836,4.19531,-0.270548,-0.140675,4.31098,-0.261716,0.311304,4.43156,-0.250295,0.664042,4.51196,-0.279541,-0.205078,4.24219,-0.248548,-0.122429,4.32508,-0.268202,0.229251,4.40395,-0.112306,0.666572,4.52003,-0.182569,0.66995,4.54778,-0.183876,0.923608,4.47183,-0.184708,1.1718,4.38586,-0.185231,1.29553,4.35127,-0.333369,1.05989,4.39287,-0.0300713,1.06429,4.41192,-0.213593,0.875918,4.42389,0.00907603,0.665002,4.36196,-0.429669,0.916857,4.50317,0.0116388,0.86402,4.43747,0.303927,0.421643,0.420276,0.138247,0.073863,0.340853,0.303298,0.137989
-0.272205,-0.229288,4.21399,-0.258769,-0.16541,4.29666,-0.26569,0.246959,4.37723,-0.256337,0.658953,4.4739,-0.252031,-0.205487,4.1787,-0.255426,-0.147872,4.28992,-0.274229,0.200267,4.37659,-0.119111,0.659864,4.47447,-0.189053,0.664066,4.50572,-0.198213,0.914221,4.43289,-0.207655,1.15849,4.34865,-0.206219,1.27687,4.30881,-0.342914,1.04897,4.35976,-0.0398738,1.04998,4.36175,-0.209727,0.830901,4.40865,0.00403698,0.670543,4.31421,-0.433103,0.881537,4.49497,0.0100569,0.854885,4.39146,0.303048,0.415498,0.413732,0.13723,0.0875343,0.338186,0.30304,0.137226
-0.268347,-0.23225,4.19718,-0.258746,-0.165979,4.29165,-0.265419,0.244573,4.36199,-0.258043,0.657006,4.45469,-0.24963,-0.206148,4.17837,-0.255764,-0.148392,4.28815,-0.274327,0.276545,4.34585,-0.120444,0.65861,4.4593,-0.190576,0.662466,4.48848,-0.200616,0.911549,4.40956,-0.210293,1.15507,4.32076,-0.21442,1.27605,4.2956,-0.352753,1.04345,4.34376,-0.0452178,1.04749,4.3551,-0.235179,0.745657,4.4337,-0.000224368,0.674106,4.29737,-0.438642,0.877337,4.49017,0.0100327,0.851434,4.38192,0.30777,0.41305,0.409565,0.137686,0.171165,0.330336,0.307535,0.137599
-0.270459,-0.234493,4.20004,-0.258839,-0.157753,4.29555,-0.268934,0.227532,4.33275,-0.266985,0.625842,4.4161,-0.281489,-0.236392,4.21934,-0.25389,-0.156315,4.28855,-0.275655,0.274447,4.33808,-0.128041,0.637713,4.4285,-0.198961,0.636386,4.45384,-0.207557,0.897235,4.38179,-0.215884,1.14962,4.29837,-0.243081,1.27234,4.25692,-0.37279,1.0317,4.31077,-0.0676699,1.05015,4.30324,-0.477226,0.687411,4.51876,-0.00465083,0.665421,4.27143,-0.442225,0.860414,4.46795,-0.017242,0.842858,4.3392,0.30577,0.432446,0.435245,0.140001,0.368116,0.327244,0.30512,0.138944
-0.276024,-0.240238,4.19812,-0.261525,-0.161074,4.29039,-0.276135,0.201755,4.29786,-0.27285,0.622342,4.40567,-0.288003,-0.248202,4.20024,-0.245425,-0.168042,4.29103,-0.281808,0.2644,4.29324,-0.137457,0.631271,4.40387,-0.206549,0.631487,4.43733,-0.220347,0.893238,4.3596,-0.23413,1.14936,4.27161,-0.256027,1.26793,4.24017,-0.378074,1.02752,4.29501,-0.0800505,1.04763,4.28532,-0.493405,0.669213,4.48462,-0.0203885,0.649257,4.24426,-0.447194,0.847397,4.44925,-0.0172986,0.840922,4.3315,0.298859,0.433,0.436701,0.135699,0.37467,0.335875,0.298024,0.135393
-0.280005,-0.23398,4.21568,-0.261194,-0.158349,4.29211,-0.279048,0.198194,4.29455,-0.286036,0.619046,4.38218,-0.296007,-0.244272,4.21262,-0.246284,-0.164697,4.29405,-0.283571,0.263813,4.29303,-0.149557,0.628569,4.37829,-0.219614,0.628321,4.41182,-0.232227,0.888315,4.33866,-0.244303,1.14307,4.25509,-0.269293,1.26464,4.22467,-0.391582,1.02358,4.27701,-0.0899257,1.04467,4.26219,-0.497306,0.64907,4.4733,-0.0279973,0.643434,4.2299,-0.45365,0.826793,4.42259,-0.0212692,0.838133,4.31155,0.302756,0.4311,0.436087,0.136867,0.381617,0.336904,0.301656,0.136479
-0.279621,-0.233715,4.2151,-0.261199,-0.158375,4.29127,-0.282406,0.19875,4.28052,-0.287642,0.613772,4.35624,-0.279514,-0.242141,4.23909,-0.247456,-0.160269,4.29504,-0.287473,0.264147,4.2716,-0.150591,0.622674,4.35237,-0.220779,0.622799,4.3864,-0.239757,0.884292,4.31131,-0.258921,1.14026,4.22517,-0.289479,1.26102,4.19119,-0.399429,1.02297,4.25011,-0.101763,1.04223,4.23316,-0.509201,0.628898,4.42289,-0.0342538,0.638349,4.19796,-0.46143,0.812309,4.3843,-0.0278544,0.844013,4.2808,0.298769,0.437268,0.438886,0.137395,0.387655,0.339952,0.297665,0.137051
-0.280417,-0.242744,4.20734,-0.265803,-0.171769,4.28355,-0.283719,0.201227,4.27227,-0.291923,0.612603,4.33661,-0.278448,-0.2414,4.23826,-0.248116,-0.162755,4.29249,-0.290742,0.266385,4.26622,-0.153906,0.623101,4.34131,-0.224599,0.622534,4.37131,-0.247842,0.884057,4.29689,-0.270904,1.13994,4.21195,-0.293656,1.26252,4.17741,-0.402273,1.02289,4.22361,-0.107824,1.04539,4.21731,-0.506382,0.627885,4.37746,-0.0400189,0.637018,4.19883,-0.462029,0.813407,4.33948,-0.0318453,0.835825,4.26405,0.295374,0.439638,0.442525,0.138495,0.372771,0.337394,0.294449,0.138016
-0.278655,-0.245111,4.20514,-0.269485,-0.174165,4.27636,-0.285443,0.204091,4.26109,-0.300221,0.623658,4.30367,-0.276719,-0.244667,4.23718,-0.242898,-0.168591,4.28582,-0.289113,0.264407,4.25703,-0.172662,0.618353,4.29923,-0.237683,0.626118,4.3344,-0.259723,0.890388,4.26376,-0.280906,1.14849,4.1831,-0.301351,1.2671,4.15388,-0.412212,1.01363,4.19868,-0.114743,1.04883,4.19726,-0.513998,0.604417,4.31807,-0.0469484,0.625739,4.18201,-0.468966,0.797591,4.3235,-0.0337131,0.835791,4.25726,0.299549,0.419097,0.446167,0.127746,0.386504,0.34928,0.297469,0.127559
-0.270494,-0.246856,4.20775,-0.270376,-0.176734,4.27581,-0.286252,0.206197,4.25774,-0.302553,0.623592,4.29589,-0.240326,-0.22429,4.17561,-0.243695,-0.170573,4.28393,-0.287696,0.263657,4.25191,-0.171301,0.624659,4.29313,-0.23838,0.628831,4.32765,-0.260607,0.892732,4.25664,-0.281939,1.15059,4.17554,-0.303315,1.27,4.14841,-0.413798,1.01831,4.18976,-0.119294,1.0533,4.186,-0.513725,0.574813,4.26093,-0.0468172,0.625063,4.17641,-0.470948,0.796308,4.27321,-0.0360858,0.835306,4.24643,0.296599,0.423609,0.444876,0.131286,0.406399,0.351836,0.294505,0.131252
