Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.51,150.76,4.95,1.48,148.42,4.87,,39.9,82.3
1.51,150.9,4.95,1.49,148.58,4.87,,43.8,83
1.51,150.75,4.95,1.49,148.77,4.88,,47.8,84.4
1.5,150.41,4.93,1.48,148.39,4.87,,48.6,83.9
1.49,148.84,4.88,1.46,146.32,4.8,,42.6,79.4
1.49,148.95,4.89,1.47,146.66,4.81,,43.4,79.7
1.47,147.33,4.83,1.45,145.35,4.77,,44.2,78.7
1.47,147.19,4.83,1.45,145.24,4.77,,45.1,78
1.48,148.33,4.87,1.46,146.29,4.8,,44.1,79
1.48,147.94,4.85,1.47,147.04,4.82,,45.4,80.1
1.48,148.44,4.87,1.47,147.28,4.83,,47,80.3
1.49,148.62,4.88,1.47,147.11,4.83,,43.1,79.8
1.49,148.95,4.89,1.47,147.48,4.84,,43,79.9
1.49,148.64,4.88,1.47,147.26,4.83,,44.3,79.3
1.49,148.78,4.88,1.48,147.5,4.84,,43.6,79.7
1.48,148.26,4.86,1.47,146.79,4.82,,43.1,78.7
1.48,147.7,4.85,1.46,146.49,4.81,,43.4,78.3
1.47,147.44,4.84,1.46,146.34,4.8,,41.2,77.6
1.47,147.13,4.83,1.46,145.98,4.79,,41.3,77.2
1.47,147.02,4.82,1.46,145.92,4.79,,42.1,77.2
1.47,147.22,4.83,1.46,146.27,4.8,,41.4,77.3
1.47,146.75,4.81,1.46,145.68,4.78,,43.2,77.1
1.47,146.74,4.81,1.46,145.55,4.78,,42.1,76.3
1.47,146.7,4.81,1.46,145.63,4.78,,41.2,76.5
1.47,146.51,4.81,1.46,145.56,4.78,,41.2,76.6
1.47,146.6,4.81,1.46,145.8,4.78,,41.2,76.7
1.47,146.85,4.82,1.46,146,4.79,,43.2,76.9
1.48,147.53,4.84,1.47,146.76,4.81,,43.6,77.2
1.48,148.19,4.86,1.47,147.37,4.83,,43,77.7
1.49,148.51,4.87,1.48,147.81,4.85,,42.3,78.3
1.49,149.36,4.9,1.48,148.29,4.87,,43.3,78.9
1.51,151.01,4.95,1.5,149.67,4.91,,43.8,80
1.5,149.96,4.92,1.48,148.34,4.87,,44.3,78.9
1.5,150.07,4.92,1.48,148.14,4.86,,45.1,78.9
1.52,151.62,4.97,1.5,149.69,4.91,,45.6,80.5
1.51,151.09,4.96,1.49,148.87,4.88,,46.1,79.7
1.5,150.26,4.93,1.48,148.11,4.86,,46.5,79.2
1.5,150.5,4.94,1.48,148.29,4.87,,47.2,79.4
1.51,151.15,4.96,1.49,148.78,4.88,,47.1,79.9
1.52,151.65,4.98,1.49,149.29,4.9,,47,80
1.51,150.86,4.95,1.49,148.65,4.88,,46.8,79.4
1.52,151.79,4.98,1.5,149.61,4.91,,46.8,80.7
1.51,151.03,4.95,1.49,148.71,4.88,,46.8,80
1.52,152.03,4.99,1.5,149.6,4.91,,46.9,80.8
1.51,151.18,4.96,1.49,149.03,4.89,,47,80.3
1.5,149.91,4.92,1.48,147.77,4.85,,47.1,79
1.49,149.13,4.89,1.47,147.03,4.82,,47,78.1
1.49,148.57,4.87,1.47,146.74,4.81,,47.2,77.6
1.49,148.97,4.89,1.47,147.15,4.83,,47.3,77.8
1.49,149.13,4.89,1.47,147.36,4.83,,47.5,77.8
1.49,148.76,4.88,1.47,147.19,4.83,,47.6,77.6
1.49,148.64,4.88,1.47,147.08,4.83,,46.6,77.3
1.48,148.38,4.87,1.47,146.97,4.82,,46.3,77.5
1.48,148.46,4.87,1.47,147.03,4.82,,44.7,77.5
1.48,148.31,4.87,1.47,146.87,4.82,,44.6,76.7
1.48,147.95,4.85,1.47,146.58,4.81,,43.9,76.9
1.48,148.03,4.86,1.47,146.59,4.81,,44.7,76.8
1.48,147.86,4.85,1.47,146.55,4.81,,43.2,76.7
1.48,147.74,4.85,1.47,146.57,4.81,,43.2,76.6
1.48,147.65,4.84,1.47,146.57,4.81,,44.3,76.7
1.47,147.24,4.83,1.46,146.21,4.8,,45,76
1.47,147.02,4.82,1.46,145.97,4.79,,43.6,75.6
1.47,147.07,4.83,1.46,145.95,4.79,,43.6,75.6
1.47,147.12,4.83,1.46,145.94,4.79,,46,75.6
1.47,147,4.82,1.46,145.9,4.79,,44.1,75.5
1.47,146.92,4.82,1.46,145.86,4.79,,43.5,75.6
1.47,146.91,4.82,1.46,145.87,4.79,,42.7,75.9
1.47,146.97,4.82,1.46,146.06,4.79,,43,76.2
1.47,147.13,4.83,1.46,146.22,4.8,,42.6,76.2
1.47,147.06,4.82,1.46,146.26,4.8,,42.2,76.5
1.47,147.15,4.83,1.47,146.56,4.81,,42.4,77
1.47,147.07,4.83,1.46,146.47,4.81,,42.4,76.7
1.47,147.29,4.83,1.47,146.72,4.81,,42.7,76.8
1.48,148.01,4.86,1.47,147.47,4.84,,42.1,77.6
1.49,148.96,4.89,1.48,148.42,4.87,,42,78.4
1.49,148.94,4.89,1.48,148.44,4.87,,43.1,78.3
1.48,148.09,4.86,1.47,147.22,4.83,,43.2,76.9
1.49,148.8,4.88,1.48,147.75,4.85,,43.2,77.8
1.46,146.01,4.79,1.45,144.5,4.74,,44.5,74.4
1.5,149.67,4.91,1.48,147.8,4.85,,44.9,77.6
1.48,148.43,4.87,1.47,146.54,4.81,,45.2,76.4
1.49,148.86,4.88,1.47,146.83,4.82,,45.1,76.6
1.47,147.22,4.83,1.45,144.92,4.75,,45.4,74.9
1.46,146.07,4.79,1.44,143.68,4.71,,45.8,74
1.47,146.84,4.82,1.44,144.39,4.74,,45.9,74.9
1.48,147.61,4.84,1.45,145.1,4.76,,46.2,75.6
1.48,148.21,4.86,1.46,145.76,4.78,,46.4,76.3
1.49,149.04,4.89,1.46,146.49,4.81,,46.8,77.2
1.49,149.28,4.9,1.47,146.91,4.82,,46.6,77.4
1.5,150.14,4.93,1.48,147.82,4.85,,47,78.2
1.5,149.59,4.91,1.47,147.33,4.83,,46.9,77.9
1.5,150.13,4.93,1.48,148.07,4.86,,46.8,79
1.48,148.36,4.87,1.46,146.34,4.8,,46.7,77.8
1.48,148.43,4.87,1.47,146.52,4.81,,46.8,77.5
1.47,147.09,4.83,1.45,145.28,4.77,,46.8,76.5
1.47,147.48,4.84,1.46,145.69,4.78,,47,76.5
1.47,146.72,4.81,1.45,145.23,4.76,,47.1,75.9
1.46,146.3,4.8,1.45,144.93,4.75,,47.3,75.4
1.46,146.41,4.8,1.45,145.02,4.76,,46.4,75.3
1.46,146.48,4.81,1.45,145.12,4.76,,46.7,75.2
1.46,146.21,4.8,1.45,144.86,4.75,,44.5,75
1.46,146.42,4.8,1.45,145.07,4.76,,43.7,75
1.47,146.8,4.82,1.45,145.39,4.77,,43,75
1.47,146.66,4.81,1.45,145.35,4.77,,43.2,75.2
1.47,146.71,4.81,1.45,145.48,4.77,,43.1,75.1
1.46,146.32,4.8,1.45,145.15,4.76,,41.8,74.7
1.47,146.69,4.81,1.46,145.62,4.78,,44.3,74.9
1.46,146.01,4.79,1.45,145.05,4.76,,44.8,74.4
1.46,146.32,4.8,1.45,145.4,4.77,,43.9,74.6
1.46,146.36,4.8,1.46,145.51,4.77,,43.7,74.7
1.46,146.33,4.8,1.46,145.58,4.78,,42.8,74.7
1.46,146.42,4.8,1.46,145.62,4.78,,42.5,74.8
1.46,146.49,4.81,1.46,145.7,4.78,,42.8,74.9
1.46,146.35,4.8,1.46,145.6,4.78,,42.6,74.8
1.46,146.37,4.8,1.46,145.72,4.78,,43.8,75.1
1.47,146.65,4.81,1.46,146,4.79,,43.5,75.3
1.47,146.64,4.81,1.46,146.1,4.79,,43.1,75.6
1.47,146.67,4.81,1.46,146.15,4.79,,42.3,75.7
1.47,147.12,4.83,1.47,146.62,4.81,,42.8,76.2
1.48,147.76,4.85,1.47,147.34,4.83,,43.5,76.9
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
