Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
149,169,133,117,0,0
134,172,66,123,-67,6
137,175,70,121,4,-2
132,175,80,123,10,2
143,173,102,121,22,-2
146,173,110,120,8,-1
152,173,120,121,10,1
168,173,129,116,9,-5
168,172,127,117,-2,1
177,173,134,116,7,-1
176,173,140,126,6,10
169,175,140,124,0,-2
175,173,145,114,5,-10
178,169,136,150,-9,36
175,170,125,135,-11,-15
174,174,134,142,9,7
169,173,130,85,-4,-57
172,165,131,81,1,-4
171,142,129,142,-2,61
172,138,128,135,-1,-7
175,137,127,135,-1,0
176,136,125,130,-2,-5
175,136,123,114,-2,-16
175,136,122,109,-1,-5
175,140,122,126,0,17
174,148,119,113,-3,-13
174,161,118,120,-1,7
174,169,121,128,3,8
175,178,118,133,-3,5
175,171,116,142,-2,9
173,171,116,139,0,-3
173,176,114,138,-2,-1
172,175,115,134,1,-4
170,175,114,136,-1,2
168,165,129,131,15,-5
158,162,64,128,-65,-3
150,162,61,128,-3,0
141,165,59,129,-2,1
139,168,59,129,0,0
135,170,61,128,2,-1
137,171,131,128,70,0
137,174,116,129,-15,1
141,174,113,127,-3,-2
146,175,116,126,3,-1
152,174,117,128,1,2
161,172,119,127,2,-1
172,171,125,128,6,1
175,171,129,126,4,-2
172,172,131,126,2,0
175,174,131,128,0,2
179,171,127,133,-4,5
178,169,126,130,-1,-3
170,163,123,67,-3,-63
170,155,127,63,4,-4
166,147,129,61,2,-2
170,140,132,59,3,-2
171,135,132,59,0,0
173,134,132,62,0,3
173,129,132,64,0,2
173,130,132,136,0,72
174,132,130,134,-2,-2
174,139,132,132,2,-2
174,146,129,130,-3,-2
173,156,126,133,-3,3
172,169,121,128,-5,-5
170,179,118,127,-3,-1
170,170,122,126,4,-1
168,165,120,115,-2,-11
164,172,123,133,3,18
157,178,114,127,-9,-6
127,176,53,131,-61,4
160,167,64,134,11,3
149,164,62,110,-2,-24
141,170,57,109,-5,-1
131,170,57,108,0,-1
131,171,59,105,2,-3
128,171,64,103,5,-2
130,170,69,100,5,-3
134,169,117,99,48,-1
142,170,122,98,5,-1
150,171,127,98,5,0
161,171,104,96,-23,-2
167,172,111,95,7,-1
176,171,121,91,10,-4
178,169,124,87,3,-4
178,168,123,85,-1,-2
173,165,120,82,-3,-3
169,161,116,79,-4,-3
165,162,112,77,-4,-2
154,152,102,129,-10,52
148,157,93,73,-9,-56
136,150,74,71,-19,-2
161,139,10,65,-64,-6
163,140,10,68,0,3
166,140,12,69,2,1
168,133,12,65,0,-4
161,130,21,65,9,0
160,145,20,82,-1,17
159,152,20,30,0,-52
159,165,20,15,0,-15
158,168,19,14,-1,-1
157,154,19,33,0,19
155,155,19,32,0,-1
36,157,15,29,-4,-3
34,157,12,21,-3,-8
33,54,11,13,-1,-8
32,50,10,13,-1,0
39,46,104,12,94,-1
36,9,102,87,-2,75
33,9,101,87,-1,0
30,9,11,14,-90,-73
71,9,32,13,21,-1
70,9,32,13,0,0
68,9,33,16,1,3
67,9,33,16,0,0
67,174,34,10,1,-6
67,4,33,16,-1,6
68,173,40,9,7,-7
70,171,31,8,-9,-1
70,171,40,8,9,0
