Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
149,169,133,117,0,0,124,121,FF,FF
134,172,128,123,-5,6,124,121,FF,FF
137,175,122,121,-6,-2,124,121,FF,FF
132,175,116,123,-6,2,124,121,FF,FF
143,173,112,121,-4,-2,117,119,FF,FF
146,173,110,120,-2,-1,117,119,FF,FF
152,173,120,121,10,1,117,119,FF,FF
168,173,129,116,9,-5,117,119,FF,FF
168,172,127,117,-2,1,135,120,HS,FF
177,173,134,116,7,-1,135,120,HS,FF
176,173,140,126,6,10,135,120,HS,FF
169,175,140,124,0,-2,135,120,HS,FF
175,173,145,114,5,-10,137,123,HS,FF
178,169,136,123,-9,9,137,123,HS,FF
175,170,133,126,-3,3,137,123,HS,FF
174,174,134,130,1,4,137,123,HS,FF
169,173,130,127,-4,-3,129,121,HS,FF
172,165,131,122,1,-5,129,121,HS,FF
171,142,129,116,-2,-6,129,121,HS,FF
172,138,128,120,-1,4,129,121,HS,FF
175,137,127,123,-1,3,124,125,FF,FF
176,136,125,130,-2,7,124,125,FF,FF
175,136,123,126,-2,-4,124,125,FF,FF
175,136,122,121,-1,-5,124,125,FF,FF
175,140,122,126,0,5,120,124,FF,FF
174,148,119,122,-3,-4,120,124,FF,FF
174,161,118,120,-1,-2,120,124,FF,FF
174,169,121,128,3,8,120,124,FF,FF
175,178,118,133,-3,5,116,138,FF,HS
175,171,116,142,-2,9,116,138,FF,HS
173,171,116,139,0,-3,116,138,FF,HS
173,176,114,138,-2,-1,116,138,FF,HS
172,175,115,134,1,-4,114,132,FF,HS
170,175,114,136,-1,2,114,132,FF,HS
168,165,117,131,3,-5,114,132,FF,HS
158,162,113,128,-4,-3,114,132,FF,HS
150,162,107,128,-6,0,98,128,FF,HS
141,165,101,129,-6,1,98,128,FF,HS
139,168,95,129,-6,0,98,128,FF,HS
135,170,89,128,-6,-1,98,128,FF,HS
137,171,87,128,-2,0,95,127,FF,FF
137,174,94,129,7,1,95,127,FF,FF
141,174,98,127,4,-2,95,127,FF,FF
146,175,102,126,4,-1,95,127,FF,FF
152,174,105,128,3,2,110,127,FF,FF
161,172,108,127,3,-1,110,127,FF,FF
172,171,112,128,4,1,110,127,FF,FF
175,171,116,126,4,-2,110,127,FF,FF
172,172,119,126,3,0,123,129,FF,HS
175,174,122,128,3,2,123,129,FF,HS
179,171,127,133,5,5,123,129,FF,HS
178,169,126,130,-1,-3,123,129,FF,HS
170,163,123,126,-3,-4,127,115,HS,FF
170,155,127,119,4,-7,127,115,HS,FF
166,147,129,112,2,-7,127,115,HS,FF
170,140,132,104,3,-8,127,115,HS,FF
171,135,132,97,0,-7,132,88,HS,FF
173,134,132,91,0,-6,132,88,HS,FF
173,129,132,84,0,-7,132,88,HS,FF
173,130,132,82,0,-2,132,88,HS,FF
174,132,130,85,-2,3,129,91,HS,FF
174,139,132,89,2,4,129,91,HS,FF
174,146,129,94,-3,5,129,91,HS,FF
173,156,126,99,-3,5,129,91,HS,FF
172,169,121,103,-5,4,120,112,FF,FF
170,179,118,109,-3,6,120,112,FF,FF
170,170,122,113,4,4,120,112,FF,FF
168,165,120,123,-2,10,120,112,FF,FF
164,172,123,133,3,10,112,131,FF,HS
157,178,114,127,-9,-6,112,131,FF,HS
127,176,110,131,-4,4,112,131,FF,HS
160,167,104,134,-6,3,112,131,FF,HS
149,164,98,128,-6,-6,89,121,FF,FF
141,170,92,123,-6,-5,89,121,FF,FF
131,170,86,119,-6,-4,89,121,FF,FF
131,171,81,115,-5,-4,89,121,FF,FF
128,171,76,112,-5,-3,73,104,FF,FF
130,170,69,109,-7,-3,73,104,FF,FF
134,169,72,99,3,-10,73,104,FF,FF
142,170,76,98,4,-1,73,104,FF,FF
150,171,82,98,6,0,90,95,FF,FF
161,171,87,96,5,-2,90,95,FF,FF
167,172,93,95,6,-1,90,95,FF,FF
176,171,100,91,7,-4,90,95,FF,FF
178,169,106,87,6,-4,113,83,FF,FF
178,168,110,85,4,-2,113,83,FF,FF
173,165,120,82,10,-3,113,83,FF,FF
169,161,116,79,-4,-3,113,83,FF,FF
165,162,112,77,-4,-2,98,80,FF,FF
154,152,102,80,-10,3,98,80,FF,FF
148,157,93,85,-9,5,98,80,FF,FF
136,150,88,81,-5,-4,98,80,FF,FF
161,139,83,77,-5,-4,70,69,FF,FF
163,140,75,68,-8,-9,70,69,FF,FF
166,140,66,69,-9,1,70,69,FF,FF
