Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
163,95,19,23,0,0
141,113,25,31,6,8
157,147,14,15,-11,-16
152,156,19,15,5,0
157,166,18,135,-1,120
171,173,16,101,-2,-34
160,175,11,134,-5,33
162,176,4,128,-7,-6
152,175,131,134,127,6
159,176,59,132,-72,-2
159,174,102,134,43,2
156,176,95,131,-7,-3
166,176,84,134,-11,3
147,170,75,130,-9,-4
157,171,80,130,5,0
140,164,75,124,-5,-6
137,168,74,124,-1,0
142,169,75,123,1,-1
143,169,124,122,49,-1
145,170,110,122,-14,0
147,170,131,114,21,-8
159,172,130,122,-1,8
161,173,122,122,-8,0
172,171,140,119,18,-3
172,168,137,119,-3,0
174,172,141,119,4,0
173,171,136,121,-5,2
175,171,136,120,0,-1
172,169,137,111,1,-9
170,166,136,122,-1,11
168,167,134,128,-2,6
165,163,133,128,-1,0
166,159,133,78,0,-50
167,163,133,81,0,3
174,166,134,123,1,42
174,167,135,131,1,8
170,172,132,118,-3,-13
171,175,133,130,1,12
173,176,132,125,-1,-5
176,177,130,121,-2,-4
175,173,131,130,1,9
175,176,128,129,-3,-1
176,176,132,128,4,-1
175,170,94,139,-38,11
176,176,132,134,38,-5
174,171,130,138,-2,4
175,172,126,136,-4,-2
171,172,126,130,0,-6
178,171,133,130,7,0
173,171,126,132,-7,2
172,173,121,132,-5,0
166,173,77,132,-44,0
158,166,124,124,47,-8
150,167,70,124,-54,0
144,169,68,125,-2,1
143,170,70,124,2,-1
144,171,75,123,5,-1
143,169,120,122,45,-1
148,170,123,121,3,-1
152,171,126,122,3,1
165,171,131,121,5,-1
166,174,132,120,1,-1
175,175,132,121,0,1
174,175,137,117,5,-4
176,170,136,118,-1,1
173,170,134,117,-2,-1
171,167,134,117,0,0
171,167,134,120,0,3
165,163,126,123,-8,3
163,162,126,128,0,5
163,161,123,130,-3,2
165,162,125,121,2,-9
168,164,127,133,2,12
170,164,128,124,1,-9
171,164,128,124,0,0
172,170,127,120,-1,-4
174,172,127,91,0,-29
174,175,127,128,0,37
174,176,127,131,0,3
175,175,127,133,0,2
176,177,127,128,0,-5
177,175,126,133,-1,5
176,172,124,131,-2,-2
177,173,124,132,0,1
176,170,123,137,-1,5
175,171,123,133,0,-4
173,168,120,133,-3,0
171,173,119,128,-1,-5
171,169,121,131,2,3
166,172,118,129,-3,-2
164,177,120,130,2,1
160,173,75,129,-45,-1
152,166,71,125,-4,-4
145,166,69,125,-2,0
142,167,70,124,1,-1
141,169,72,124,2,0
142,171,134,123,62,-1
149,173,122,123,-12,0
149,175,117,123,-5,0
158,175,132,122,15,-1
164,176,131,121,-1,-1
171,175,132,118,1,-3
174,176,133,118,1,0
174,176,133,118,0,0
173,175,129,117,-4,-1
170,174,126,115,-3,-2
170,172,126,118,0,3
168,165,125,128,-1,10
163,163,122,74,-3,-54
163,160,121,73,-1,-1
163,162,121,129,0,56
164,163,121,116,0,-13
165,164,122,114,1,-2
166,168,121,113,-1,-1
168,172,122,123,1,10
170,175,122,117,0,-6
171,176,122,127,0,10
172,177,123,126,1,-1
172,177,122,121,-1,-5
172,176,121,128,-1,7
