Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.63,163.36,5.36,1.61,161.05,5.28,,33.8,85.9
1.6,159.95,5.25,1.58,157.9,5.18,,36.8,86.1
1.65,165.01,5.41,1.63,162.94,5.35,,38.8,89.7
1.64,164.19,5.39,1.62,161.82,5.31,,47.2,86.7
1.65,164.8,5.41,1.62,162.39,5.33,,49.4,85.9
1.65,164.75,5.41,1.62,162.27,5.32,,42.2,85.2
1.65,165.45,5.43,1.63,162.77,5.34,,44.8,84.4
1.64,163.76,5.37,1.61,161.3,5.29,,46.3,82.3
1.64,163.97,5.38,1.62,161.62,5.3,,45.9,82.4
1.65,164.85,5.41,1.62,162.22,5.32,,54.3,84.3
1.64,164.14,5.39,1.62,162,5.32,,55.1,84.6
1.65,164.52,5.4,1.63,162.63,5.34,,55,84.4
1.65,164.81,5.41,1.63,163.06,5.35,,56,84.4
1.65,164.56,5.4,1.63,163,5.35,,49.8,84.6
1.65,164.73,5.4,1.63,163.12,5.35,,51,84.7
1.65,164.82,5.41,1.63,163.29,5.36,,47.9,84.9
1.65,164.99,5.41,1.64,163.51,5.36,,54.1,85
1.65,164.69,5.4,1.63,163.18,5.35,,44.5,85.1
1.64,164.36,5.39,1.63,163.25,5.36,,52.3,86.2
1.64,164.48,5.4,1.64,163.53,5.37,,52.4,86.8
1.65,164.62,5.4,1.64,163.68,5.37,,51.5,87.1
1.65,165.24,5.42,1.64,164.3,5.39,,50.6,88
1.66,166.25,5.45,1.65,164.86,5.41,,50.6,88.3
1.67,167.01,5.48,1.65,165.19,5.42,,49.8,88.7
1.67,167.24,5.49,1.65,165.34,5.42,,49.3,89.2
1.66,166.1,5.45,1.64,164.3,5.39,,47.9,87.8
1.65,165.11,5.42,1.63,163.32,5.36,,50.2,87.3
1.63,163.26,5.36,1.61,161.38,5.29,,54.9,85.5
1.62,162.21,5.32,1.6,160.32,5.26,,56.6,83.7
1.67,166.6,5.47,1.64,164.45,5.4,,57.4,88.2
1.65,165.17,5.42,1.63,163.25,5.36,,52.2,86.6
1.65,165.01,5.41,1.63,163.47,5.36,,51.1,87.4
1.65,165.15,5.42,1.63,163.48,5.36,,51.6,87
1.66,165.75,5.44,1.64,164.27,5.39,,51.6,87.8
1.66,166.39,5.46,1.65,164.57,5.4,,52.2,88.2
