Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
155,171,6,23,0,0,8,20,TO,TO
161,165,6,17,0,-6,8,20,TO,TO
171,159,8,25,2,8,8,20,TO,TO
162,156,14,17,6,-8,8,20,TO,TO
162,153,23,22,9,5,40,31,FF,FF
154,159,35,27,12,5,40,31,FF,FF
171,163,46,35,11,8,40,31,FF,FF
155,148,57,43,11,8,40,31,FF,FF
151,147,61,51,4,8,68,64,FF,FF
152,156,65,60,4,9,68,64,FF,FF
153,154,70,69,5,9,68,64,FF,FF
152,164,77,78,7,9,68,64,FF,FF
159,167,77,86,0,8,70,95,FF,FF
158,165,73,93,-4,7,70,95,FF,FF
154,163,68,98,-5,5,70,95,FF,FF
152,157,63,104,-5,6,70,95,FF,FF
142,158,57,109,-6,5,48,115,FF,FF
145,161,51,113,-6,4,48,115,FF,FF
138,158,46,116,-5,3,48,115,FF,FF
134,158,39,125,-7,9,48,115,FF,FF
130,158,34,129,-5,4,33,129,FF,HS
132,156,30,129,-4,0,33,129,FF,HS
133,160,34,131,4,2,33,129,FF,HS
128,161,36,130,2,-1,33,129,FF,HS
134,161,40,128,4,-2,52,129,FF,HS
136,161,47,129,7,1,52,129,FF,HS
143,162,56,130,9,1,52,129,FF,HS
147,161,65,129,9,-1,52,129,FF,HS
152,163,74,129,9,0,86,128,FF,HS
156,164,83,128,9,-1,86,128,FF,HS
158,165,91,129,8,1,86,128,FF,HS
157,163,98,128,7,-1,86,128,FF,HS
159,160,104,126,6,-2,110,123,FF,HS
160,163,109,125,5,-1,110,123,FF,HS
152,159,113,122,4,-3,110,123,FF,HS
157,160,117,122,4,0,110,123,FF,HS
158,151,121,120,4,-2,127,125,HS,HS
159,144,124,122,3,2,127,125,HS,HS
157,146,134,131,10,9,127,125,HS,HS
158,135,131,130,-3,-1,127,125,HS,HS
158,134,132,123,1,-7,130,121,HS,FF
159,139,132,120,0,-3,130,121,HS,FF
157,136,129,123,-3,3,130,121,HS,FF
158,143,130,121,1,-2,130,121,HS,FF
159,142,132,127,2,6,131,130,HS,HS
159,152,131,127,-1,0,131,130,HS,HS
162,153,131,132,0,5,131,130,HS,HS
159,163,132,134,1,2,131,130,HS,HS
161,165,124,130,-8,-4,126,129,HS,HS
164,172,124,127,0,-3,126,129,HS,HS
162,172,127,130,3,3,126,129,HS,HS
163,171,131,129,4,-1,126,129,HS,HS
158,169,130,127,-1,-2,124,129,HS,HS
154,162,127,125,-3,-2,124,129,HS,HS
147,165,123,135,-4,10,124,129,HS,HS
141,157,117,132,-6,-3,124,129,HS,HS
134,159,110,133,-7,1,100,131,FF,HS
131,154,103,132,-7,-1,100,131,FF,HS
131,157,97,132,-6,0,100,131,FF,HS
129,154,92,130,-5,-2,100,131,FF,HS
133,157,87,131,-5,1,98,129,FF,HS
130,156,94,132,7,1,98,129,FF,HS
137,158,103,132,9,0,98,129,FF,HS
141,161,109,122,6,-10,98,129,FF,HS
146,161,114,114,5,-8,115,113,FF,FF
151,161,117,108,3,-6,115,113,FF,FF
156,161,113,114,-4,6,115,113,FF,FF
156,160,116,118,3,4,115,113,FF,FF
154,160,119,110,3,-8,120,101,FF,FF
155,160,122,103,3,-7,120,101,FF,FF
152,158,124,98,2,-5,120,101,FF,FF
151,157,117,93,-7,-5,120,101,FF,FF
153,150,121,88,4,-5,119,92,FF,FF
154,146,114,84,-7,-4,119,92,FF,FF
154,139,119,94,5,10,119,92,FF,FF
154,137,122,102,3,8,119,92,FF,FF
155,132,124,108,2,6,128,114,HS,FF
156,136,133,118,9,10,128,114,HS,FF
155,132,130,114,-3,-4,128,114,HS,FF
156,139,125,119,-5,5,128,114,HS,FF
158,143,120,122,-5,3,113,127,FF,HS
158,149,115,129,-5,7,113,127,FF,HS
160,155,107,128,-8,-1,113,127,FF,HS
159,160,112,129,5,1,113,127,FF,HS
160,167,116,130,4,1,116,129,FF,HS
159,168,120,128,4,-2,116,129,FF,HS
158,171,117,129,-3,1,116,129,FF,HS
159,171,113,131,-4,2,116,129,FF,HS
152,170,108,133,-5,2,99,132,FF,HS
148,164,102,133,-6,0,99,132,FF,HS
140,160,97,133,-5,0,99,132,FF,HS
135,157,92,132,-5,-1,99,132,FF,HS
133,159,87,134,-5,2,86,133,FF,HS
130,161,81,134,-6,0,86,133,FF,HS
132,161,83,133,2,-1,86,133,FF,HS
130,162,93,132,10,-1,86,133,FF,HS
135,163,99,132,6,0,104,130,FF,HS
137,163,104,131,5,-1,104,130,FF,HS
142,163,110,130,6,-1,104,130,FF,HS
145,164,105,129,-5,-1,104,130,FF,HS
151,165,98,129,-7,0,104,129,FF,HS
156,165,103,128,5,-1,104,129,FF,HS
