Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.74,174.11,5.71,1.73,173.13,5.68,,59.6,97.5
1.75,174.68,5.73,1.74,173.79,5.7,,60.7,96.8
1.74,174.07,5.71,1.73,173.44,5.69,,61.7,96
1.74,173.85,5.7,1.73,173.17,5.68,,60.5,95.9
1.74,173.86,5.7,1.74,173.74,5.7,,58.9,96.6
1.74,173.92,5.71,1.74,173.8,5.7,,58.7,95.8
1.74,174.07,5.71,1.74,174.45,5.72,,58.6,95.4
1.74,174.13,5.71,1.75,174.69,5.73,,56.1,95.5
1.74,174.02,5.71,1.75,175.03,5.74,,56.3,98.6
1.74,174.18,5.71,1.74,173.94,5.71,,55.4,95.7
1.73,172.82,5.67,1.74,173.79,5.7,,55.2,91.4
1.72,172.2,5.65,1.73,173.39,5.69,,55,91.5
1.74,173.92,5.71,1.75,175.33,5.75,,55.8,92.5
1.76,175.56,5.76,1.77,177.03,5.81,,56.7,96.9
1.78,177.8,5.83,1.79,178.86,5.87,,56.8,96.8
1.78,177.69,5.83,1.78,178.16,5.85,,56.5,95.9
1.79,178.8,5.87,1.78,178.35,5.85,,59.7,93.7
1.79,178.9,5.87,1.78,178.01,5.84,,58.9,93.8
1.78,178.47,5.86,1.77,177.02,5.81,,59.9,93.5
1.78,177.71,5.83,1.76,175.83,5.77,,60.7,93.2
1.78,178.3,5.85,1.76,175.99,5.77,,59.9,93.6
1.78,178.25,5.85,1.76,175.94,5.77,,59.4,93.5
1.78,177.79,5.83,1.75,175.35,5.75,,60.5,92.7
1.77,177.45,5.82,1.75,174.99,5.74,,60,92.1
1.76,175.62,5.76,1.73,172.99,5.68,,59,89.7
1.74,174.26,5.72,1.72,172.04,5.64,,57.5,89.2
1.74,174.08,5.71,1.72,171.93,5.64,,58.4,89
1.76,176.35,5.79,1.74,174.3,5.72,,57.7,91
1.76,175.66,5.76,1.74,173.67,5.7,,56.5,90.1
1.77,176.97,5.81,1.75,175.12,5.75,,57.5,91.3
1.75,174.68,5.73,1.73,172.86,5.67,,58.1,88.6
1.74,174.27,5.72,1.72,172.39,5.66,,56.6,88.4
1.74,173.82,5.7,1.72,172.21,5.65,,57.8,88.3
1.72,171.94,5.64,1.7,170.23,5.58,,58.7,86.7
1.69,169.48,5.56,1.67,167.33,5.49,,57.2,84.2
