Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
176,137,123,120,0,0
175,141,118,122,-5,2
173,145,120,112,2,-10
173,150,120,110,0,-2
172,153,119,113,-1,3
172,159,117,116,-2,3
171,165,115,121,-2,5
171,177,114,126,-1,5
169,174,113,132,-1,6
171,168,110,136,-3,4
172,169,113,134,3,-2
173,175,116,135,3,1
175,177,111,132,-5,-3
174,177,112,133,1,1
166,177,114,135,2,2
158,170,132,138,18,3
148,173,133,112,1,-26
145,175,63,109,-70,-3
140,176,63,137,0,28
135,174,133,135,70,-2
133,175,132,134,-1,-1
134,174,123,131,-9,-3
136,175,129,131,6,0
140,174,126,131,-3,0
146,175,131,129,5,-2
157,175,127,127,-4,-2
169,174,132,127,5,0
177,173,125,125,-7,-2
168,172,139,122,14,-3
167,172,139,121,0,-1
173,171,138,119,-1,-2
178,172,130,117,-8,-2
177,168,130,118,0,1
171,167,127,121,-3,3
166,156,131,130,4,9
169,144,135,61,4,-69
171,144,107,60,-28,-1
172,140,134,133,27,73
172,137,134,129,0,-4
173,136,134,121,0,-8
174,137,99,112,-35,-9
174,140,132,115,33,3
175,141,132,118,0,3
175,151,133,93,1,-25
174,160,94,103,-39,10
174,171,93,132,-1,29
173,175,91,137,-2,5
174,170,89,130,-2,-7
174,173,85,132,-4,2
173,177,131,129,46,-3
171,175,131,120,0,-9
165,170,73,123,-58,3
156,164,131,132,58,9
149,165,65,103,-66,-29
139,167,63,102,-2,-1
135,169,62,131,-1,29
132,169,64,132,2,1
131,171,67,132,3,0
131,172,130,132,63,0
134,173,77,130,-53,-2
138,171,86,131,9,1
144,175,89,90,3,-41
152,173,101,129,12,39
161,173,111,129,10,0
166,160,117,119,6,-10
170,160,125,127,8,8
164,152,120,124,-5,-3
155,150,105,124,-15,0
150,148,96,125,-9,1
146,149,92,126,-4,1
139,154,75,129,-17,3
138,146,69,128,-6,-1
148,140,80,125,11,-3
139,132,62,122,-18,-3
139,123,64,119,2,-3
128,126,67,16,3,-103
169,176,14,115,-53,99
169,124,14,12,0,-103
171,176,14,122,0,110
129,176,63,122,49,0
127,177,58,121,-5,-1
156,175,87,118,29,-3
156,175,86,118,-1,0
155,175,85,116,-1,-2
174,175,92,112,7,-4
174,174,91,111,-1,-1
174,174,91,111,0,0
173,174,91,111,0,0
173,174,91,112,0,1
173,174,93,109,2,-3
173,174,93,110,0,1
174,176,97,113,4,3
174,176,102,112,5,-1
175,176,108,112,6,0
176,176,111,111,3,-1
176,176,114,111,3,0
176,176,117,110,3,-1
176,175,118,109,1,-1
176,175,118,108,0,-1
176,175,119,107,1,-1
176,175,118,105,-1,-2
176,175,116,104,-2,-1
176,175,115,104,-1,0
176,175,114,104,-1,0
176,175,111,103,-3,-1
175,175,108,104,-3,1
175,175,107,104,-1,0
175,175,106,105,-1,1
175,175,107,105,1,0
175,175,107,103,0,-2
175,175,107,102,0,-1
175,175,107,106,0,4
175,175,107,105,0,-1
175,175,108,105,1,0
175,175,108,105,0,0
175,175,108,105,0,0
175,175,108,105,0,0
175,175,109,101,1,-4
175,175,109,101,0,0
175,175,109,101,0,0
