Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.47,147.3,4.83,1.4,139.52,4.58,,55.7,78.3
1.52,151.79,4.98,1.44,144.12,4.73,,50.7,73.5
1.42,141.9,4.66,1.35,135.19,4.44,,56.1,75
1.39,139.05,4.56,1.32,132.09,4.33,,54.2,73.1
1.33,132.81,4.36,1.27,126.99,4.17,,52.5,68.8
1.31,130.75,4.29,1.24,124.46,4.08,,51.4,66.3
1.3,130.22,4.27,1.24,123.62,4.06,,50.6,65.8
1.29,128.99,4.23,1.23,122.58,4.02,,52,64.6
1.3,129.86,4.26,1.24,123.82,4.06,,49.8,65.3
1.34,133.68,4.39,1.28,127.64,4.19,,47.1,67.2
1.38,137.88,4.52,1.34,133.69,4.39,,49,74
1.34,133.81,4.39,1.3,130.16,4.27,,49.8,69.6
1.35,134.88,4.43,1.3,129.83,4.26,,51.2,68.3
1.33,133,4.36,1.29,129.23,4.24,,50.8,67
1.34,133.73,4.39,1.28,128.15,4.2,,51.3,65.6
1.32,131.85,4.33,1.28,128.26,4.21,,51.1,66.1
1.34,133.66,4.39,1.29,129.06,4.23,,51.7,66.6
1.33,133.17,4.37,1.29,129.2,4.24,,53.7,66.6
1.33,133.37,4.38,1.3,130.22,4.27,,54.8,66.8
1.34,134.29,4.41,1.3,130.44,4.28,,55.7,67.2
1.32,131.71,4.32,1.3,130.21,4.27,,54.9,67.3
1.33,132.69,4.35,1.31,130.94,4.3,,50.5,67.9
1.26,126.18,4.14,1.24,124.32,4.08,,49.7,60.6
1.34,134,4.4,1.32,131.52,4.32,,51.7,67.7
1.28,127.95,4.2,1.26,126.45,4.15,,53.2,62.4
1.33,133.38,4.38,1.32,132.2,4.34,,50.7,67.9
1.34,133.83,4.39,1.33,132.7,4.35,,53.8,68.3
1.35,135.38,4.44,1.33,133.49,4.38,,51.8,69.2
1.36,135.72,4.45,1.34,133.7,4.39,,50.7,69.6
1.37,137.03,4.5,1.34,134.4,4.41,,50.9,69.8
1.38,138.27,4.54,1.35,135.2,4.44,,50.6,70.6
1.39,138.71,4.55,1.36,135.89,4.46,,50.3,71
1.51,150.59,4.94,1.47,147.36,4.83,,50.3,82.8
1.51,151.35,4.97,1.48,148.06,4.86,,50.8,83.4
