Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
121,154,48,5,0,0
174,158,19,5,-29,0
167,162,13,8,-6,3
165,164,16,9,3,1
177,155,137,8,121,-1
174,158,114,8,-23,0
175,161,132,8,18,0
174,167,141,17,9,9
175,161,130,13,-11,-4
172,161,138,16,8,3
176,160,122,36,-16,20
175,165,122,53,0,17
178,165,119,122,-3,69
175,170,120,90,1,-32
174,165,119,86,-1,-4
175,157,114,80,-5,-6
175,154,114,82,0,2
174,147,113,77,-1,-5
174,141,112,72,-1,-5
174,138,110,72,-2,0
174,136,110,127,0,55
174,136,109,125,-1,-2
174,137,108,121,-1,-4
175,146,107,122,-1,1
174,146,137,126,30,4
175,157,136,128,-1,2
173,163,136,135,0,7
172,171,136,123,0,-12
172,176,137,131,1,8
171,179,137,132,0,1
171,179,136,128,-1,-4
173,178,136,130,0,2
173,174,134,128,-2,-2
174,174,133,131,-1,3
172,170,138,132,5,1
173,169,136,131,-2,-1
173,174,138,132,2,1
174,172,86,131,-52,-1
172,172,138,131,52,0
168,173,129,131,-9,0
170,173,117,132,-12,1
170,174,125,135,8,3
172,175,134,136,9,1
171,176,133,106,-1,-30
171,176,118,105,-15,-1
172,176,134,104,16,-1
171,174,135,104,1,0
169,175,132,103,-3,-1
172,175,132,102,0,-1
171,176,128,101,-4,-1
172,175,132,100,4,-1
176,175,134,98,2,-2
177,175,115,97,-19,-1
177,174,131,96,16,-1
175,173,133,93,2,-3
175,173,133,93,0,0
176,173,139,91,6,-2
175,172,136,89,-3,-2
174,172,136,86,0,-3
174,169,136,84,0,-2
174,160,135,126,-1,42
173,153,133,133,-2,7
174,145,134,132,1,-1
174,140,135,132,1,0
174,138,136,132,1,0
174,139,135,122,-1,-10
174,141,135,126,0,4
174,145,134,123,-1,-3
174,150,134,125,0,2
174,158,133,126,-1,1
174,166,134,126,1,0
173,173,133,124,-1,-2
172,177,133,130,0,6
172,179,132,127,-1,-3
170,176,133,127,1,0
169,177,131,129,-2,2
171,175,130,127,-1,-2
171,173,129,126,-1,-1
172,168,128,127,-1,1
174,169,128,127,0,0
176,167,129,128,1,1
176,166,132,131,3,3
175,168,133,132,1,1
175,167,133,134,0,2
173,169,121,134,-12,0
174,170,126,134,5,0
174,170,134,133,8,-1
175,172,130,134,-4,1
174,172,128,135,-2,1
174,173,101,135,-27,0
175,173,135,134,34,-1
174,174,132,134,-3,0
174,174,135,133,3,-1
174,174,131,133,-4,0
174,175,130,96,-1,-37
173,175,133,94,3,-2
174,175,130,135,-3,41
175,174,133,91,3,-44
175,173,129,89,-4,-2
177,170,129,134,0,45
177,168,134,83,5,-51
177,165,136,81,2,-2
177,157,137,129,1,48
176,151,107,74,-30,-55
177,143,106,71,-1,-3
176,140,104,71,-2,0
175,139,137,133,33,62
175,139,136,124,-1,-9
175,143,136,120,0,-4
176,147,135,123,-1,3
176,154,135,130,0,7
176,160,135,132,0,2
176,166,135,127,0,-5
175,174,135,124,0,-3
175,176,134,120,-1,-4
175,176,133,122,-1,2
175,175,132,123,-1,1
176,175,130,123,-2,0
178,169,128,125,-2,2
179,166,128,127,0,2
