Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
156,175,127,105,0,0,131,107,HS,FF
162,174,135,104,8,-1,131,107,HS,FF
171,170,133,113,-2,9,131,107,HS,FF
174,172,131,109,-2,-4,131,107,HS,FF
174,171,135,105,4,-4,137,106,HS,FF
176,165,139,107,4,2,137,106,HS,FF
173,171,140,103,1,-4,137,106,HS,FF
175,166,135,111,-5,8,137,106,HS,FF
175,170,134,104,-1,-7,131,95,HS,FF
176,163,132,98,-2,-6,131,95,HS,FF
174,161,130,93,-2,-5,131,95,HS,FF
174,152,128,88,-2,-5,131,95,HS,FF
175,144,129,84,1,-4,124,83,FF,TO
172,139,124,80,-5,-4,124,83,FF,TO
174,139,124,83,0,3,124,83,FF,TO
174,138,122,87,-2,4,124,83,FF,TO
176,144,125,97,3,10,121,99,FF,FF
175,146,121,94,-4,-3,121,99,FF,FF
175,152,120,100,-1,6,121,99,FF,FF
176,157,121,108,1,8,121,99,FF,FF
175,161,121,112,0,4,119,118,FF,FF
175,167,121,114,0,2,119,118,FF,FF
175,175,119,121,-2,7,119,118,FF,FF
176,179,117,125,-2,4,119,118,FF,FF
176,176,116,127,-1,2,112,130,FF,HS
176,174,112,133,-4,6,112,130,FF,HS
174,172,110,130,-2,-3,112,130,FF,HS
175,176,111,131,1,1,112,130,FF,HS
172,177,111,133,0,2,118,134,FF,HS
170,176,117,137,6,4,118,134,FF,HS
165,174,125,134,8,-3,118,134,FF,HS
163,174,122,135,-3,1,118,134,FF,HS
155,175,117,131,-5,-4,108,130,FF,HS
145,175,111,130,-6,-1,108,130,FF,HS
141,175,105,130,-6,0,108,130,FF,HS
141,177,99,129,-6,-1,108,130,FF,HS
140,177,92,126,-7,-3,92,124,FF,HS
141,178,89,125,-3,-1,92,124,FF,HS
144,176,90,125,1,0,92,124,FF,HS
151,176,99,123,9,-2,92,124,FF,HS
152,176,104,122,5,-1,111,118,FF,FF
160,175,109,120,5,-2,111,118,FF,FF
170,168,114,114,5,-6,111,118,FF,FF
176,175,119,118,5,4,111,118,FF,FF
177,178,123,116,4,-2,129,113,HS,FF
174,178,126,114,3,-2,129,113,HS,FF
172,175,135,111,9,-3,129,113,HS,FF
176,175,134,113,-1,2,129,113,HS,FF
175,172,135,122,1,9,128,122,HS,FF
176,168,131,127,-4,5,128,122,HS,FF
175,149,125,123,-6,-4,128,122,HS,FF
175,146,123,117,-2,-6,128,122,HS,FF
