Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
0.0103476,-1.27226,3.92664,-0.0101135,-1.24026,4.07346,-0.0153427,-0.751732,4.1604,0.0105298,-0.406441,4.29067,0.0628818,-0.961554,4.12257,-0.00732164,-1.08077,4.08959,-0.00999791,-0.590077,4.16455,0.163718,-0.397645,4.31407,0.0877476,-0.404902,4.33297,0.0516094,-0.154455,4.33532,0.015807,0.093175,4.32717,0.0278163,0.236051,4.27413,-0.14852,-0.0175627,4.31447,0.189568,0.00175851,4.37696,-0.204321,-0.565622,4.22279,0.323654,-0.526102,4.38438,-0.202824,-0.309521,4.30331,0.272598,-0.280218,4.40877,0.344356,0.42082,0.40515,0.155215,0.497213,0.463181,0.338088,0.153188
0.015221,-1.18986,3.91335,-0.0062402,-1.15857,4.06044,-0.0163797,-0.744429,4.14435,0.00385499,-0.408462,4.26296,0.0167123,-1.15189,3.92377,-0.00473818,-1.12033,4.07094,-0.0167842,-0.551287,4.1176,0.156666,-0.398112,4.28634,0.0808467,-0.406199,4.30552,0.0446955,-0.151533,4.31411,0.00879559,0.0995021,4.31055,0.0241228,0.236079,4.26158,-0.150737,-0.0144804,4.29498,0.184804,0.00719116,4.36102,-0.223608,-0.520715,4.17052,0.305234,-0.5015,4.3506,-0.205307,-0.290143,4.26268,0.264011,-0.261586,4.39193,0.342663,0.424436,0.413085,0.154935,0.478434,0.437824,0.335541,0.152811
0.0344201,-1.15118,3.93233,0.0108722,-1.11953,4.07917,-0.014966,-0.69495,4.11393,0.00422105,-0.402829,4.23075,-0.0366901,-1.26884,3.95112,-0.0352407,-1.15334,4.05629,-0.0466876,-0.57673,4.09309,0.156518,-0.394635,4.26565,0.0809336,-0.401704,4.2795,0.0417337,-0.146455,4.28554,0.00280167,0.105547,4.28129,0.0157816,0.24163,4.23518,-0.15523,-0.00721763,4.2641,0.180055,0.0118295,4.33663,-0.221197,-0.508976,4.11438,0.300462,-0.505244,4.31723,-0.209937,-0.287089,4.22851,0.25901,-0.266955,4.36833,0.343569,0.427837,0.413287,0.156459,0.479427,0.44348,0.335285,0.152297
-0.00231371,-1.19586,3.9114,-0.0251989,-1.16519,4.05888,-0.0338997,-0.742095,4.11826,-0.00547819,-0.408282,4.20986,0.155273,-1.3877,4.25391,0.159015,-1.29068,4.32122,0.149259,-0.7336,4.18467,0.144863,-0.401375,4.23413,0.0701425,-0.407866,4.25341,0.0341261,-0.146005,4.26551,-0.00252955,0.111329,4.2648,0.00777317,0.253265,4.19534,-0.162144,-0.000485613,4.23838,0.175092,0.0176246,4.30834,-0.213031,-0.487034,4.05526,0.300439,-0.505363,4.29958,-0.218022,-0.253314,4.17894,0.256121,-0.268493,4.34604,0.344891,0.437785,0.426592,0.152444,0.470735,0.448577,0.337236,0.150341
0.022256,-1.37419,3.99941,-0.0112471,-1.293,4.07779,-0.0170538,-0.760658,4.08392,-0.0656733,-0.385476,4.18929,0.190888,-1.24867,4.09124,0.16356,-1.21641,4.23905,0.162937,-0.667537,4.12856,0.0857604,-0.377321,4.21665,0.0101274,-0.384403,4.23608,0.00097545,-0.133665,4.23724,-0.00833434,0.11394,4.23192,0.00604837,0.253142,4.19224,-0.169592,0.00180866,4.20156,0.170071,0.0193002,4.28995,-0.230839,-0.46038,4.0174,0.289133,-0.504069,4.2683,-0.217348,-0.254302,4.15602,0.25595,-0.267767,4.32431,0.351412,0.401172,0.412056,0.154101,0.456958,0.470317,0.339664,0.151434
0.0533108,-1.36396,3.96557,-0.0156847,-1.2654,4.07394,-0.0323905,-0.713874,4.07742,-0.0525878,-0.401362,4.17654,0.151993,-1.3681,4.05943,0.165069,-1.25155,4.17082,0.152825,-0.706012,4.10147,0.0999906,-0.394099,4.20353,0.0238855,-0.400842,4.22286,0.00425666,-0.138537,4.22623,-0.0118451,0.115957,4.21353,0.00274133,0.255015,4.16868,-0.171567,0.00315517,4.18935,0.166861,0.0206315,4.26575,-0.215118,-0.445485,3.96402,0.29206,-0.506673,4.25661,-0.221972,-0.246626,4.11332,0.250483,-0.270086,4.29997,0.347384,0.421847,0.42467,0.155118,0.459451,0.468271,0.338428,0.152578
0.0116591,-1.35935,3.94473,-0.0144067,-1.24118,4.0529,-0.0307609,-0.695033,4.04166,-0.0424619,-0.395513,4.15209,0.154576,-1.37227,3.95957,0.165206,-1.27005,4.09203,0.152158,-0.723671,4.08774,0.111727,-0.390692,4.17428,0.0348753,-0.396132,4.1959,0.00864935,-0.13697,4.19754,-0.0161404,0.117732,4.18816,0.000662053,0.255348,4.1418,-0.174326,0.0089339,4.16795,0.164565,0.0198713,4.23667,-0.199066,-0.439368,3.9175,0.287379,-0.484609,4.22858,-0.219557,-0.235202,4.09194,0.239123,-0.243868,4.26397,0.345961,0.425696,0.418625,0.155852,0.461538,0.446661,0.338891,0.154189
-0.0197531,-1.36792,3.94027,-0.00734057,-1.26348,4.06357,-0.030096,-0.703008,4.04237,-0.0398287,-0.401469,4.12749,0.128418,-1.37598,3.88086,0.168507,-1.29394,4.01662,0.144314,-0.74846,4.03389,0.11247,-0.395045,4.16061,0.0364991,-0.401366,4.17695,0.00980778,-0.13915,4.17715,-0.0161786,0.119544,4.16548,0.000233441,0.257506,4.12619,-0.173749,0.00992209,4.1326,0.163899,0.0204712,4.22427,-0.193316,-0.428076,3.88472,0.289049,-0.483661,4.21334,-0.222701,-0.226775,4.05783,0.240678,-0.252408,4.25536,0.350029,0.432671,0.423499,0.15599,0.458532,0.444942,0.337648,0.152299
0.0152936,-1.28581,3.911,-0.00647768,-1.25176,4.06302,-0.0263713,-0.699511,4.03507,-0.0394691,-0.400001,4.11414,0.13718,-1.35314,3.88214,0.167786,-1.26651,3.95994,0.135817,-0.74402,4.02346,0.113617,-0.393509,4.14523,0.0373169,-0.399842,4.16212,0.0100323,-0.136515,4.15988,-0.0168554,0.123489,4.14634,-0.00122514,0.259806,4.09455,-0.175098,0.0108823,4.12236,0.161024,0.0252241,4.18556,-0.181749,-0.416321,3.84708,0.29114,-0.487012,4.19256,-0.215423,-0.228833,4.04899,0.241013,-0.256756,4.23411,0.342312,0.432768,0.423333,0.156347,0.461425,0.450487,0.336122,0.153086
0.00554581,-1.35431,3.97143,-0.00628084,-1.26123,4.06238,-0.0318146,-0.699326,4.03189,-0.0372273,-0.398923,4.09085,0.140518,-1.34442,3.80329,0.169157,-1.26468,3.88754,0.127926,-0.744119,3.96337,0.11554,-0.388078,4.11853,0.039457,-0.396684,4.13715,0.0121914,-0.135829,4.13506,-0.0146986,0.121735,4.12165,-0.00090388,0.260223,4.07786,-0.172954,0.0147384,4.09062,0.161514,0.025928,4.16911,-0.180111,-0.395497,3.82797,0.281485,-0.493403,4.15277,-0.210249,-0.231802,4.0152,0.239029,-0.263183,4.20386,0.343738,0.43536,0.419611,0.155633,0.445772,0.447987,0.334468,0.152767
