Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
168,135,112,30,0,0
170,124,113,106,1,76
161,125,107,141,-6,35
170,157,109,131,2,-10
163,148,134,90,25,-41
162,153,128,128,-6,38
158,164,135,126,7,-2
162,161,127,121,-8,-5
162,167,99,140,-28,19
165,164,132,137,33,-3
163,175,112,116,-20,-21
157,174,136,128,24,12
160,176,126,134,-10,6
164,177,128,126,2,-8
153,176,133,136,5,10
157,178,102,136,-31,0
162,177,102,135,0,-1
156,175,126,132,24,-3
149,175,112,129,-14,-3
142,172,131,125,19,-4
137,173,75,123,-56,-2
138,175,129,123,54,0
134,177,128,122,-1,-1
137,175,79,120,-49,-2
144,175,123,122,44,2
146,174,119,118,-4,-4
146,176,120,119,1,1
159,177,131,118,11,-1
167,175,138,117,7,-1
175,177,120,119,-18,2
177,177,139,123,19,4
174,175,137,118,-2,-5
178,176,129,122,-8,4
177,178,136,131,7,9
176,173,123,115,-13,-16
170,172,127,81,4,-34
164,164,125,129,-2,48
165,159,126,131,1,2
165,149,124,130,-2,-1
166,143,125,138,1,8
166,140,124,138,-1,0
168,144,125,126,1,-12
169,145,126,114,1,-12
170,148,125,120,-1,6
169,152,124,123,-1,3
171,160,124,133,0,10
170,166,126,112,2,-21
170,172,115,113,-11,1
166,178,122,117,7,4
167,174,115,111,-7,-6
169,176,112,104,-3,-7
162,176,126,97,14,-7
162,176,121,98,-5,1
162,175,124,102,3,4
152,173,124,109,0,7
145,174,127,114,3,5
141,172,118,112,-9,-2
138,173,112,113,-6,1
139,170,111,118,-1,5
141,173,111,120,0,2
142,172,122,121,11,1
147,174,137,122,15,1
154,172,135,126,-2,4
159,172,101,130,-34,4
168,173,136,130,35,0
173,174,138,132,2,2
177,174,131,131,-7,-1
177,171,134,132,3,1
176,173,136,85,2,-47
172,169,138,82,2,-3
171,169,135,125,-3,43
172,167,134,78,-1,-47
166,165,130,129,-4,51
170,159,107,73,-23,-56
168,159,118,117,11,44
171,159,123,133,5,16
171,163,120,124,-3,-9
172,163,118,117,-2,-7
170,160,111,81,-7,-36
170,163,109,133,-2,52
170,164,106,131,-3,-2
172,165,126,94,20,-37
171,165,117,112,-9,18
172,167,126,102,9,-10
171,170,103,107,-23,5
170,173,88,111,-15,4
167,173,85,110,-3,-1
164,173,81,112,-4,2
161,170,79,108,-2,-4
155,173,74,110,-5,2
150,166,72,102,-2,-8
141,162,41,97,-31,-5
138,162,72,95,31,-2
140,162,78,94,6,-1
135,160,76,90,-2,-4
126,162,70,90,-6,0
121,163,69,90,-1,0
119,163,68,87,-1,-3
128,164,79,87,11,0
140,165,80,87,1,0
140,166,80,86,0,-1
156,165,104,84,24,-2
156,164,102,82,-2,-2
159,165,105,82,3,0
160,163,134,82,29,0
150,164,94,82,-40,0
103,144,117,9,23,-73
172,144,25,11,-92,2
176,174,118,94,93,83
175,174,116,96,-2,2
175,174,117,93,1,-3
176,174,117,92,0,-1
177,153,119,7,2,-85
17,156,16,11,-103,4
13,154,17,9,1,-2
7,169,17,13,0,4
8,37,17,20,0,7
12,27,19,20,2,0
11,28,18,24,-1,4
15,26,19,24,1,0
