Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
176,156,142,131,0,0
171,154,143,135,1,4
170,158,118,142,-25,7
167,153,137,139,19,-3
167,154,134,145,-3,6
171,156,142,131,8,-14
168,155,140,128,-2,-3
175,137,136,132,-4,4
173,143,136,127,0,-5
173,153,135,123,-1,-4
173,156,136,118,1,-5
174,142,135,130,-1,12
173,140,135,135,0,5
174,143,133,130,-2,-5
174,143,131,131,-2,1
175,146,130,101,-1,-30
177,158,127,132,-3,31
176,159,125,108,-2,-24
176,172,121,136,-4,28
176,178,119,141,-2,5
175,170,116,140,-3,-1
173,169,114,140,-2,0
173,168,115,140,1,0
169,170,112,139,-3,-1
169,171,122,139,10,0
163,171,127,137,5,-2
158,171,119,135,-8,-2
149,170,135,134,16,-1
143,172,131,130,-4,-4
141,170,124,130,-7,0
140,170,125,129,1,-1
141,173,129,128,4,-1
144,170,128,128,-1,0
143,171,128,128,0,0
143,171,132,126,4,-2
151,172,129,125,-3,-1
161,173,132,123,3,-2
161,174,130,125,-2,2
174,175,136,122,6,-3
173,176,129,123,-7,1
168,175,142,121,13,-2
165,175,138,119,-4,-2
168,175,144,115,6,-4
170,174,132,118,-12,3
168,171,130,120,-2,2
171,172,126,124,-4,4
169,166,126,127,0,3
170,160,122,125,-4,-2
171,155,119,128,-3,3
172,147,117,69,-2,-59
171,143,114,69,-3,0
172,140,112,70,-2,1
172,140,110,73,-2,3
173,140,136,76,26,3
173,145,106,83,-30,7
176,146,134,88,28,5
176,152,131,134,-3,46
177,159,130,103,-1,-31
176,168,129,112,-1,9
177,174,129,133,0,21
176,173,130,133,1,0
175,165,127,140,-3,7
173,167,126,136,-1,-4
174,170,127,137,1,1
170,169,127,137,0,0
170,173,130,135,3,-2
164,170,76,138,-54,3
153,169,139,137,63,-1
147,169,67,136,-72,-1
144,167,67,136,0,0
140,169,67,137,0,1
141,168,71,137,4,0
142,169,74,136,3,-1
143,169,133,134,59,-2
142,169,129,133,-4,-1
147,171,133,131,4,-2
153,171,94,132,-39,1
161,172,104,130,10,-2
167,173,112,129,8,-1
175,175,137,127,25,-2
173,157,138,116,1,-11
168,153,137,114,-1,-2
167,147,139,115,2,1
169,147,139,115,0,0
172,149,128,131,-11,16
171,148,126,66,-2,-65
174,152,121,66,-5,0
175,160,117,69,-4,3
176,153,114,66,-3,-3
175,143,113,64,-1,-2
175,141,108,64,-5,0
175,136,106,65,-2,1
175,135,105,68,-1,3
174,137,103,73,-2,5
174,142,100,78,-3,5
173,144,96,125,-4,47
172,153,96,125,0,0
172,156,96,131,0,6
173,170,94,109,-2,-22
172,169,128,135,34,26
172,176,127,119,-1,-16
170,178,123,124,-4,5
171,175,129,127,6,3
172,175,84,128,-45,1
169,177,82,126,-2,-2
166,173,76,120,-6,-6
165,177,132,123,56,3
163,165,16,123,-116,0
160,161,73,123,57,0
155,159,93,121,20,-2
144,153,91,119,-2,-2
140,152,112,119,21,0
140,168,118,121,6,2
138,157,102,119,-16,-2
141,151,116,121,14,2
136,101,99,176,-17,55
140,103,42,173,-57,-3
143,102,70,172,28,-1
143,96,72,166,2,-6
137,86,61,161,-11,-5
