Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
176,156,142,131,0,0,139,136,HS,HS
171,154,143,135,1,4,139,136,HS,HS
170,158,136,142,-7,7,139,136,HS,HS
167,153,137,139,1,-3,139,136,HS,HS
167,154,134,145,-3,6,138,138,HS,HS
171,156,142,141,8,-4,138,138,HS,HS
168,155,140,137,-2,-4,138,138,HS,HS
175,137,136,132,-4,-5,138,138,HS,HS
173,143,136,127,0,-5,135,122,HS,FF
173,153,135,123,-1,-4,135,122,HS,FF
173,156,136,118,1,-5,135,122,HS,FF
174,142,135,121,-1,3,135,122,HS,FF
173,140,135,124,0,3,132,127,HS,FF
174,143,133,130,-2,6,132,127,HS,FF
174,143,131,131,-2,1,132,127,HS,FF
175,146,130,123,-1,-8,132,127,HS,FF
177,158,127,132,-3,9,123,133,FF,HS
176,159,125,126,-2,-6,123,133,FF,HS
176,172,121,136,-4,10,123,133,FF,HS
176,178,119,141,-2,5,123,133,FF,HS
175,170,116,140,-3,-1,114,139,FF,HS
173,169,114,140,-2,0,114,139,FF,HS
173,168,115,140,1,0,114,139,FF,HS
169,170,112,139,-3,-1,114,139,FF,HS
169,171,122,139,10,0,122,136,FF,HS
163,171,127,137,5,-2,122,136,FF,HS
158,171,119,135,-8,-2,122,136,FF,HS
149,170,123,134,4,-1,122,136,FF,HS
143,172,131,130,8,-4,127,129,FF,HS
141,170,124,130,-7,0,127,129,FF,HS
140,170,125,129,1,-1,127,129,FF,HS
141,173,129,128,4,-1,127,129,FF,HS
144,170,128,128,-1,0,129,126,HS,FF
143,171,128,128,0,0,129,126,HS,FF
143,171,132,126,4,-2,129,126,HS,FF
151,172,129,125,-3,-1,129,126,HS,FF
161,173,132,123,3,-2,131,123,HS,FF
161,174,130,125,-2,2,131,123,HS,FF
174,175,136,122,6,-3,131,123,HS,FF
173,176,129,123,-7,1,131,123,HS,FF
168,175,132,121,3,-2,138,118,HS,FF
165,175,138,119,6,-2,138,118,HS,FF
168,175,144,115,6,-4,138,118,HS,FF
170,174,141,118,-3,3,138,118,HS,FF
168,171,138,120,-3,2,130,124,HS,FF
171,172,135,124,-3,4,130,124,HS,FF
169,166,126,127,-9,3,130,124,HS,FF
170,160,122,125,-4,-2,130,124,HS,FF
171,155,119,128,-3,3,115,120,FF,FF
172,147,117,124,-2,-4,115,120,FF,FF
171,143,114,118,-3,-6,115,120,FF,FF
172,140,112,112,-2,-6,115,120,FF,FF
172,140,110,106,-2,-6,111,97,FF,FF
173,140,116,100,6,-6,111,97,FF,FF
173,145,106,95,-10,-5,111,97,FF,FF
176,146,113,88,7,-7,111,97,FF,FF
176,152,117,90,4,2,123,95,FF,FF
177,159,120,93,3,3,123,95,FF,FF
176,168,129,97,9,4,123,95,FF,FF
177,174,129,102,0,5,123,95,FF,FF
176,173,130,106,1,4,127,112,FF,FF
175,165,127,110,-3,4,127,112,FF,FF
173,167,126,114,-1,4,127,112,FF,FF
174,170,127,119,1,5,127,112,FF,FF
170,169,127,123,0,4,126,128,FF,FF
170,173,130,126,3,3,126,128,FF,FF
164,170,126,129,-4,3,126,128,FF,FF
153,169,121,137,-5,8,126,128,FF,FF
147,169,117,136,-4,-1,108,136,FF,HS
144,167,112,136,-5,0,108,136,FF,HS
140,169,106,137,-6,1,108,136,FF,HS
141,168,100,137,-6,0,108,136,FF,HS
142,169,93,136,-7,-1,96,133,TO,HS
143,169,88,134,-5,-2,96,133,TO,HS
142,169,98,133,10,-1,96,133,TO,HS
147,171,106,131,8,-2,96,133,TO,HS
153,171,103,132,-3,1,109,129,FF,HS
161,172,104,130,1,-2,109,129,FF,HS
167,173,112,129,8,-1,109,129,FF,HS
175,175,118,127,6,-2,109,129,FF,HS
173,157,123,124,5,-3,129,117,HS,FF
168,153,126,114,3,-10,129,117,HS,FF
167,147,129,115,3,1,129,117,HS,FF
169,147,139,115,10,0,129,117,HS,FF
172,149,136,119,-3,4,125,112,FF,FF
171,148,126,115,-10,-4,125,112,FF,FF
174,152,121,110,-5,-5,125,112,FF,FF
175,160,117,104,-4,-6,125,112,FF,FF
176,153,114,98,-3,-6,110,89,FF,FF
175,143,113,92,-1,-6,110,89,FF,FF
175,141,108,87,-5,-5,110,89,FF,FF
175,136,106,81,-2,-6,110,89,FF,FF
175,135,105,77,-1,-4,101,77,FF,TO
174,137,103,73,-2,-4,101,77,FF,TO
174,142,100,78,-3,5,101,77,FF,TO
173,144,96,80,-4,2,101,77,FF,TO
172,153,96,84,0,4,97,91,FF,FF
172,156,96,89,0,5,97,91,FF,FF
173,170,94,94,-2,5,97,91,FF,FF
172,169,102,99,8,5,97,91,FF,FF
172,176,108,104,6,5,110,110,FF,FF
170,178,111,109,3,5,110,110,FF,FF
171,175,115,113,4,4,110,110,FF,FF
172,175,107,116,-8,3,110,110,FF,FF
169,177,100,126,-7,10,98,123,FF,FF
166,173,94,120,-6,-6,98,123,FF,FF
165,177,103,123,9,3,98,123,FF,FF
163,165,97,123,-6,0,98,123,FF,FF
160,161,91,123,-6,0,86,120,TO,FF
155,159,87,121,-4,-2,86,120,TO,FF
144,153,81,119,-6,-2,86,120,TO,FF
140,152,88,119,7,0,86,120,TO,FF
140,168,95,121,7,2,100,121,FF,FF
138,157,102,119,7,-2,100,121,FF,FF
141,151,105,121,3,2,100,121,FF,FF
136,101,99,124,-6,3,100,121,FF,FF
140,103,95,128,-4,4,90,133,TO,HS
143,102,91,133,-4,5,90,133,TO,HS
143,96,86,138,-5,5,90,133,TO,HS
137,86,61,161,-25,23,90,133,TO,HS
