Difference Between AL & AR 
0.0421621
0.0153167
0.0649333
0.015812
0.038394
0.0257515
0.0251553
0.0870586
0.0565651
0.0426348
0.047524
0.355368
0.285434
0.209295
0.166274
0.127069
0.216383
0.287168
0.372317
0.4449
0.491146
0.544996
0.538666
0.540839
0.51936
0.513167
0.496546
0.455911
0.410663
0.383449
0.322832
0.263941
0.205801
0.156621
0.147047
0.179625
0.242806
0.310788
0.406246
0.482214
0.529624
0.567729
0.585306
0.588694
0.593918
0.578094
0.554189
0.518932
0.484595
0.421771
0.371248
0.311566
0.265561
0.196096
0.151306
0.156903
0.201975
0.275196
0.342806
0.4244
0.49582
0.543945
0.545297
0.561198
0.55182
0.538922
0.508586
0.477508
0.439774
0.399984
0.355148
0.301426
0.244106
0.197171
0.158461
0.170554
0.213662
0.283436
0.362631
0.453456
0.531072
0.586528
0.615373
0.622038
0.599668
0.576496
0.548536
0.533261
0.485877
0.438606
0.373851
0.318851
0.264173
0.206208
0.153009
0.137295
0.166627
0.233975
0.308851
0.37432
0.430885
0.512904
0.542466
0.557916
0.560505
0.569228
0.582216
0.622059
0.617554
0.639342
0.667422
0.632886
0.550455
0.553673
0.537265
0.612512
0.57084
0.629593
0.620274
0.608304
