Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.58,158.01,5.18,1.55,155.36,5.1,,56.8,81.8
1.59,159.05,5.22,1.57,156.72,5.14,,58.9,83.3
1.66,165.56,5.43,1.63,163.47,5.36,,57.1,90.4
1.57,157.33,5.16,1.55,155.39,5.1,,57.2,82.6
1.55,155.49,5.1,1.54,153.63,5.04,,56.7,80.7
1.57,157.2,5.16,1.56,155.72,5.11,,56.7,82.3
1.56,156.3,5.13,1.55,154.56,5.07,,56.6,81.9
1.56,156.3,5.13,1.54,154.16,5.06,,57,80.6
1.56,156.18,5.12,1.54,154.24,5.06,,57.5,79.9
1.57,156.55,5.14,1.55,154.58,5.07,,53.6,80.6
1.56,155.59,5.1,1.54,153.87,5.05,,54.7,79.3
1.56,155.93,5.12,1.54,154.47,5.07,,53.1,79.8
1.56,155.68,5.11,1.54,154.3,5.06,,53.8,79.5
1.56,156.42,5.13,1.55,155.29,5.09,,53.7,79.7
1.57,156.65,5.14,1.56,155.75,5.11,,55.4,80.5
1.57,156.53,5.14,1.56,155.75,5.11,,56.2,80.6
1.57,156.74,5.14,1.56,155.99,5.12,,55.8,80.7
1.57,157.02,5.15,1.56,156.23,5.13,,55.2,80.6
1.58,158.08,5.19,1.57,157.21,5.16,,55.1,81.1
1.58,157.91,5.18,1.57,157,5.15,,53.8,81.3
1.58,157.95,5.18,1.57,156.92,5.15,,54,80.7
1.58,158.35,5.2,1.57,157.41,5.16,,53.1,81.1
1.58,158.46,5.2,1.58,157.73,5.18,,53.3,81.4
1.59,159.21,5.22,1.58,158.39,5.2,,53.6,82.3
1.59,158.54,5.2,1.58,157.88,5.18,,56,81.7
1.6,160.22,5.26,1.6,159.56,5.23,,55.1,83.5
1.62,162.18,5.32,1.61,161.41,5.3,,56,85.1
1.63,163.35,5.36,1.63,162.82,5.34,,54.7,86.9
1.62,162.19,5.32,1.61,161.4,5.3,,54.7,85.2
1.64,163.83,5.37,1.63,162.92,5.35,,54.6,86.8
1.64,163.63,5.37,1.62,162.5,5.33,,55,86
1.62,162.36,5.33,1.61,160.74,5.27,,54.8,84.2
1.61,160.97,5.28,1.59,159.39,5.23,,54.7,82.9
1.6,160.17,5.25,1.58,158.24,5.19,,54.5,81.7
1.63,162.62,5.34,1.61,160.55,5.27,,54.6,83.5
1.61,160.64,5.27,1.58,158.41,5.2,,54.3,81.2
1.59,158.98,5.22,1.57,157.05,5.15,,54.3,79.7
1.6,160,5.25,1.58,157.73,5.17,,54.2,80.7
1.61,160.91,5.28,1.59,158.77,5.21,,53.6,81.6
1.61,161.2,5.29,1.59,158.93,5.21,,53.3,81.6
1.61,161.06,5.28,1.59,158.62,5.2,,53.5,81.4
1.6,160.46,5.26,1.58,158.18,5.19,,53.2,80.7
1.59,159.03,5.22,1.57,157.03,5.15,,53.6,79.6
1.58,157.56,5.17,1.56,155.54,5.1,,53,78.2
1.59,158.6,5.2,1.57,156.61,5.14,,53,79.4
1.57,157.4,5.16,1.55,155.4,5.1,,52.2,78.4
1.57,156.92,5.15,1.55,155.25,5.09,,52.2,77.9
1.56,155.69,5.11,1.54,154.06,5.05,,52.3,77.1
1.56,155.6,5.1,1.54,154.1,5.06,,52.1,76.5
1.55,155.22,5.09,1.54,153.67,5.04,,51.8,76.3
1.55,155.14,5.09,1.54,153.66,5.04,,52.2,76.3
1.55,155.03,5.09,1.54,153.72,5.04,,51.7,76.4
1.55,154.77,5.08,1.54,153.66,5.04,,55.2,76.6
1.55,154.64,5.07,1.54,153.6,5.04,,55,76.6
1.54,154.43,5.07,1.53,153.39,5.03,,54.1,76.3
1.54,154.48,5.07,1.54,153.67,5.04,,54.1,76.4
1.55,154.97,5.08,1.54,154.15,5.06,,53.4,76.7
