Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
131,175,142,127,0,0,148,129,HS,HS
126,174,148,127,6,0,148,129,HS,HS
118,172,157,130,9,3,148,129,HS,HS
125,175,147,133,-10,3,148,129,HS,HS
129,175,147,140,0,7,144,135,HS,HS
128,173,146,137,-1,-3,144,135,HS,HS
134,168,141,133,-5,-4,144,135,HS,HS
133,174,142,131,1,-2,144,135,HS,HS
151,172,139,133,-3,2,132,130,FF,HS
164,173,134,133,-5,0,132,130,FF,HS
170,171,128,128,-6,-5,132,130,FF,HS
164,174,129,128,1,0,132,130,FF,HS
144,177,127,130,-2,2,125,121,FF,FF
146,175,120,123,-7,-7,125,121,FF,FF
148,171,123,118,3,-5,125,121,FF,FF
158,173,133,113,10,-5,125,121,FF,FF
169,171,131,108,-2,-5,138,109,HS,FF
177,168,138,118,7,10,138,109,HS,FF
173,171,143,110,5,-8,138,109,HS,FF
176,166,142,103,-1,-7,138,109,HS,FF
177,167,141,97,-1,-6,135,88,FF,FF
172,168,133,92,-8,-5,135,88,FF,FF
168,147,136,86,3,-6,135,88,FF,FF
171,145,131,80,-5,-6,135,88,FF,FF
172,138,126,75,-5,-5,123,75,FF,FF
172,138,122,72,-4,-3,123,75,FF,FF
169,138,126,75,4,3,123,75,FF,FF
169,138,120,80,-6,5,123,75,FF,FF
173,144,123,85,3,5,118,92,FF,FF
176,148,113,90,-10,5,118,92,FF,FF
174,156,117,95,4,5,118,92,FF,FF
171,166,120,100,3,5,118,92,FF,FF
173,173,113,104,-7,4,105,110,FF,FF
174,176,108,108,-5,4,105,110,FF,FF
171,174,103,112,-5,4,105,110,FF,FF
170,175,98,116,-5,4,105,110,FF,FF
170,179,106,120,8,4,96,125,FF,HS
167,173,101,122,-5,2,96,125,FF,HS
157,170,94,124,-7,2,96,125,FF,HS
152,172,86,134,-8,10,96,125,FF,HS
144,172,79,136,-7,2,79,126,FF,HS
141,176,75,129,-4,-7,79,126,FF,HS
142,172,80,123,5,-6,79,126,FF,HS
142,174,83,118,3,-5,79,126,FF,HS
147,176,87,113,4,-5,93,106,FF,FF
151,175,91,110,4,-3,93,106,FF,FF
153,172,95,107,4,-3,93,106,FF,FF
159,172,99,97,4,-10,93,106,FF,FF
168,171,104,93,5,-4,111,97,FF,FF
175,170,109,90,5,-3,111,97,FF,FF
178,170,114,100,5,10,111,97,FF,FF
177,167,118,105,4,5,111,97,FF,FF
178,165,121,97,3,-8,130,92,FF,FF
171,162,131,90,10,-7,130,92,FF,FF
166,153,133,92,2,2,130,92,FF,FF
166,148,136,91,3,-1,130,92,FF,FF
169,138,129,82,-7,-9,129,80,FF,FF
167,136,123,76,-6,-6,129,80,FF,FF
166,136,127,79,4,3,129,80,FF,FF
163,138,137,84,10,5,129,80,FF,FF
165,143,134,90,-3,6,121,98,FF,FF
170,150,124,96,-10,6,121,98,FF,FF
174,155,117,102,-7,6,121,98,FF,FF
175,164,111,107,-6,5,121,98,FF,FF
159,167,106,117,-5,10,99,123,FF,FF
153,174,102,124,-4,7,99,123,FF,FF
150,177,97,123,-5,-1,99,123,FF,FF
155,178,93,130,-4,7,99,123,FF,FF
162,177,91,128,-2,-2,89,124,FF,FF
147,176,96,127,5,-1,89,124,FF,FF
151,170,88,122,-8,-5,89,124,FF,FF
156,171,82,120,-6,-2,89,124,FF,FF
147,178,76,120,-6,0,68,117,FF,FF
136,176,72,119,-4,-1,68,117,FF,FF
135,173,62,116,-10,-3,68,117,FF,FF
135,170,64,113,2,-3,68,117,FF,FF
134,166,67,109,3,-4,71,102,FF,FF
134,164,76,102,9,-7,71,102,FF,FF
137,167,74,102,-2,0,71,102,FF,FF
140,166,70,97,-4,-5,71,102,FF,FF
146,170,72,98,2,1,77,97,FF,FF
152,170,76,98,4,0,77,97,FF,FF
146,170,81,97,5,-1,77,97,FF,FF
146,170,79,96,-2,-1,77,97,FF,FF
170,169,74,97,-5,1,63,97,FF,FF
172,170,67,97,-7,0,63,97,FF,FF
173,169,60,98,-7,1,63,97,FF,FF
176,169,53,98,-7,0,63,97,FF,FF
176,175,46,92,-7,-6,36,77,FF,FF
175,175,40,83,-6,-9,36,77,FF,FF
174,175,33,73,-7,-10,36,77,FF,FF
173,177,28,63,-5,-10,36,77,FF,FF
175,177,24,54,-4,-9,18,46,TO,FF
10,163,17,48,-7,-6,18,46,TO,FF
8,159,16,44,-1,-4,18,46,TO,FF
9,157,16,40,0,-4,18,46,TO,FF
8,156,16,30,0,-10,15,27,TO,TO
7,155,16,29,0,-1,15,27,TO,TO
7,154,15,28,-1,-1,15,27,TO,TO
7,104,15,24,0,-4,15,27,TO,TO
7,97,15,16,0,-8,15,18,TO,TO
7,91,15,16,0,0,15,18,TO,TO
8,86,15,19,0,3,15,18,TO,TO
8,81,15,21,0,2,15,18,TO,TO
8,79,15,22,0,1,15,23,TO,TO
8,76,15,23,0,1,15,23,TO,TO
8,75,15,24,0,1,15,23,TO,TO
7,73,15,25,0,1,15,23,TO,TO
7,72,15,25,0,0,14,26,TO,TO
7,71,15,26,0,1,14,26,TO,TO
7,70,15,26,0,0,14,26,TO,TO
9,69,14,27,-1,1,14,26,TO,TO
9,69,14,27,0,0,14,27,TO,TO
8,67,15,27,1,0,14,27,TO,TO
8,64,15,28,0,1,14,27,TO,TO
8,63,14,28,-1,0,14,27,TO,TO
8,63,15,28,1,0,15,28,TO,TO
8,63,15,28,0,0,15,28,TO,TO
8,63,15,28,0,0,15,28,TO,TO
8,63,15,28,0,0,15,28,TO,TO
