Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
171,163,134,127,0,0,133,132,HS,HS
170,166,134,134,0,7,133,132,HS,HS
172,165,133,131,-1,-3,133,132,HS,HS
172,165,133,136,0,5,133,132,HS,HS
173,163,131,137,-2,1,135,134,HS,HS
175,162,137,133,6,-4,135,134,HS,HS
177,160,138,130,1,-3,135,134,HS,HS
172,159,137,136,-1,6,135,134,HS,HS
168,159,136,138,-1,2,135,133,HS,HS
171,163,136,131,0,-7,135,133,HS,HS
170,131,135,133,-1,2,135,133,HS,HS
173,136,135,130,0,-3,135,133,HS,HS
172,143,135,124,0,-6,134,119,HS,FF
174,143,134,121,-1,-3,134,119,HS,FF
174,150,134,116,0,-5,134,119,HS,FF
173,150,134,115,0,-1,134,119,HS,FF
174,150,134,112,0,-3,134,111,HS,FF
173,151,133,111,-1,-1,134,111,HS,FF
175,151,135,110,2,-1,134,111,HS,FF
175,146,134,111,-1,1,134,111,HS,FF
174,161,136,114,2,3,135,107,HS,FF
174,160,136,107,0,-7,135,107,HS,FF
175,165,135,103,-1,-4,135,107,HS,FF
176,166,135,107,0,4,135,107,HS,FF
175,170,132,111,-3,4,131,113,HS,FF
176,168,130,115,-2,4,131,113,HS,FF
176,171,131,111,1,-4,131,113,HS,FF
176,171,131,116,0,5,131,113,HS,FF
176,171,130,112,-1,-4,128,110,HS,FF
176,172,128,104,-2,-8,128,110,HS,FF
175,173,128,109,0,5,128,110,HS,FF
176,174,127,115,-1,6,128,110,HS,FF
176,175,128,118,1,3,128,121,HS,FF
175,174,128,120,0,2,128,121,HS,FF
175,172,131,122,3,2,128,121,HS,FF
171,173,128,125,-3,3,128,121,HS,FF
166,173,128,127,0,2,129,132,HS,HS
166,173,131,136,3,9,129,132,HS,HS
155,171,129,136,-2,0,129,132,HS,HS
149,171,128,130,-1,-6,129,132,HS,HS
143,172,133,127,5,-3,128,130,HS,HS
135,173,131,131,-2,4,128,130,HS,HS
138,173,128,132,-3,1,128,130,HS,HS
141,174,120,133,-8,1,128,130,HS,HS
142,174,118,123,-2,-10,117,113,FF,FF
148,175,113,116,-5,-7,117,113,FF,FF
152,175,116,110,3,-6,117,113,FF,FF
163,177,121,106,5,-4,117,113,FF,FF
167,175,123,113,2,7,128,106,HS,FF
174,176,126,108,3,-5,128,106,HS,FF
175,177,128,104,2,-4,128,106,HS,FF
177,175,137,100,9,-4,128,106,HS,FF
176,177,136,90,-1,-10,136,84,HS,TO
176,166,136,83,0,-7,136,84,HS,TO
174,170,139,83,3,0,136,84,HS,TO
175,165,134,80,-5,-3,136,84,HS,TO
177,169,130,80,-4,0,124,78,FF,TO
177,169,127,80,-3,0,124,78,FF,TO
177,164,124,76,-3,-4,124,78,FF,TO
177,163,115,77,-9,1,124,78,FF,TO
176,159,114,80,-1,3,111,85,TO,TO
175,153,113,83,-1,3,111,85,TO,TO
175,156,110,87,-3,4,111,85,TO,TO
175,153,110,91,0,4,111,85,TO,TO
175,151,109,95,-1,4,108,100,TO,FF
175,156,108,98,-1,3,108,100,TO,FF
175,151,108,103,0,5,108,100,TO,FF
175,155,107,107,-1,4,108,100,TO,FF
176,159,106,113,-1,6,105,119,TO,FF
176,162,106,117,0,4,105,119,TO,FF
175,165,105,127,-1,10,105,119,TO,FF
175,167,105,119,0,-8,105,119,TO,FF
176,166,104,122,-1,3,103,121,TO,FF
175,170,103,122,-1,0,103,121,TO,FF
175,176,103,118,0,-4,103,121,TO,FF
175,175,102,122,-1,4,103,121,TO,FF
176,173,110,127,8,5,111,125,TO,HS
175,173,116,130,6,3,111,125,TO,HS
175,176,112,124,-4,-6,111,125,TO,HS
176,175,108,119,-4,-5,111,125,TO,HS
175,173,115,115,7,-4,116,108,FF,FF
174,174,119,112,4,-3,116,108,FF,FF
173,174,113,104,-6,-8,116,108,FF,FF
170,175,118,103,5,-1,116,108,FF,FF
168,176,121,102,3,-1,108,101,TO,FF
164,176,112,101,-9,-1,108,101,TO,FF
153,176,104,101,-8,0,108,101,TO,FF
145,176,98,100,-6,-1,108,101,TO,FF
139,178,93,99,-5,-1,101,103,TO,FF
139,177,99,108,6,9,101,103,TO,FF
134,177,104,98,5,-10,101,103,TO,FF
138,178,108,107,4,9,101,103,TO,FF
142,178,111,113,3,6,113,122,FF,FF
146,179,115,117,4,4,113,122,FF,FF
153,179,112,127,-3,10,113,122,FF,FF
161,179,117,132,5,5,113,122,FF,FF
167,177,121,133,4,1,127,130,HS,HS
175,174,125,131,4,-2,127,130,HS,HS
177,173,128,130,3,-1,127,130,HS,HS
178,171,136,129,8,-1,127,130,HS,HS
178,170,137,131,1,2,135,129,HS,HS
177,170,133,130,-4,-1,135,129,HS,HS
176,168,135,129,2,-1,135,129,HS,HS
177,170,136,128,1,-1,135,129,HS,HS
178,172,138,127,2,-1,137,125,HS,HS
176,174,138,126,0,-1,137,125,HS,HS
174,169,137,127,-1,1,137,125,HS,HS
174,167,138,123,1,-4,137,125,HS,HS
174,161,131,123,-7,0,123,126,FF,HS
176,162,125,129,-6,6,123,126,FF,HS
176,156,121,128,-4,-1,123,126,FF,HS
177,155,118,125,-3,-3,123,126,FF,HS
176,152,108,120,-10,-5,107,118,TO,FF
