Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.53,152.69,5.01,1.51,150.92,4.95,,47.6,81.6
1.51,151.17,4.96,1.49,149.47,4.9,,47.4,79.8
1.52,151.57,4.97,1.5,149.93,4.92,,54.7,79.3
1.51,150.65,4.94,1.49,148.86,4.88,,54.8,79.3
1.5,150.12,4.93,1.48,147.85,4.85,,48.5,77.5
1.51,150.66,4.94,1.49,149.01,4.89,,52.3,77.4
1.5,150.24,4.93,1.48,148.48,4.87,,49.7,77.1
1.51,150.6,4.94,1.48,148.37,4.87,,49.8,75.6
1.51,150.71,4.94,1.49,148.57,4.87,,50.4,74.9
1.5,150.39,4.93,1.49,149.37,4.9,,50.8,77.1
1.5,150.4,4.93,1.49,148.97,4.89,,49.7,77.3
1.5,150.15,4.93,1.48,148.36,4.87,,49,76.6
1.5,149.99,4.92,1.48,148.36,4.87,,49.6,76.5
1.49,149.43,4.9,1.48,147.69,4.85,,51.5,76.1
1.5,150.19,4.93,1.48,148.39,4.87,,49.6,76.1
1.5,149.93,4.92,1.48,148.14,4.86,,50.7,75.7
1.5,149.63,4.91,1.48,147.88,4.85,,51.1,75.4
1.5,150.07,4.92,1.48,148.08,4.86,,50.8,75.2
1.5,149.84,4.92,1.48,148.15,4.86,,51.7,75.1
1.5,150.27,4.93,1.49,148.55,4.87,,51.7,75.4
1.5,150.41,4.93,1.49,148.57,4.87,,50,74.9
1.5,150.18,4.93,1.48,148.23,4.86,,50.3,74.6
1.5,149.95,4.92,1.48,147.97,4.85,,50.4,74.1
1.5,149.62,4.91,1.48,147.93,4.85,,49.7,74
1.5,149.79,4.91,1.48,148.21,4.86,,49.7,74.1
1.49,149.46,4.9,1.48,147.95,4.85,,51.2,74.3
1.49,149.46,4.9,1.48,148,4.86,,50.9,74.3
1.49,149.37,4.9,1.48,148.01,4.86,,50.5,74.4
1.49,149.1,4.89,1.48,147.83,4.85,,51.5,74.4
1.49,149.03,4.89,1.48,147.78,4.85,,51.5,74.3
1.49,149.1,4.89,1.48,147.9,4.85,,51.2,74.3
1.49,149.16,4.89,1.48,148.06,4.86,,51.9,74.3
1.5,149.8,4.91,1.49,148.86,4.88,,49.5,74.9
1.5,149.7,4.91,1.49,148.76,4.88,,50.5,74.9
1.49,149.29,4.9,1.48,148.27,4.86,,51,74.5
1.49,149.32,4.9,1.48,148.31,4.87,,51.4,74.5
1.5,150.28,4.93,1.49,149.14,4.89,,50.2,75.6
1.5,150.44,4.94,1.49,149.36,4.9,,50.1,76.1
1.53,152.57,5.01,1.51,151.04,4.96,,50.7,77.9
1.53,153.48,5.04,1.52,151.88,4.98,,52.3,78.5
1.53,152.82,5.01,1.51,150.86,4.95,,52.5,78
1.55,155.37,5.1,1.53,153.18,5.03,,52.9,80.3
1.54,154.45,5.07,1.52,152.21,4.99,,52.6,79.4
1.54,153.82,5.05,1.52,151.64,4.97,,53.1,78.8
1.54,154.05,5.05,1.52,151.81,4.98,,53.3,79.1
1.52,152.2,4.99,1.5,149.91,4.92,,53.4,77
1.55,154.68,5.07,1.52,152.48,5,,53.3,79.4
1.54,153.82,5.05,1.52,151.88,4.98,,50.9,78.9
1.54,153.92,5.05,1.52,152.04,4.99,,50.8,79.1
1.55,154.6,5.07,1.53,152.61,5.01,,52.3,79.2
1.53,152.94,5.02,1.51,151.17,4.96,,52.2,77.7
1.53,152.61,5.01,1.51,150.82,4.95,,52.2,76.7
1.52,152.3,5,1.51,150.81,4.95,,52.2,76.6
1.52,151.67,4.98,1.5,150.32,4.93,,52.6,76.1
1.52,151.96,4.99,1.51,150.78,4.95,,54.5,76.7
1.52,152.28,5,1.51,151.06,4.96,,54.9,77.1
1.53,152.52,5,1.51,151.26,4.96,,55,76.7
1.52,152.27,5,1.51,151.05,4.96,,54.9,76.6
1.52,151.56,4.97,1.5,150.02,4.92,,52.5,75.5
1.53,153.35,5.03,1.52,151.7,4.98,,52.8,76.7
1.52,151.7,4.98,1.5,150.3,4.93,,52.3,75.5
1.51,151.31,4.96,1.5,149.86,4.92,,51.3,75.4
1.52,151.59,4.97,1.5,150.11,4.93,,52.1,75.1
1.51,151.37,4.97,1.5,149.93,4.92,,51.2,75.1
1.51,151.37,4.97,1.5,149.96,4.92,,50.5,75.1
1.51,151.33,4.96,1.5,150.11,4.92,,50.2,75.4
1.51,151.39,4.97,1.5,150.11,4.92,,49.7,75.4
1.52,151.65,4.98,1.5,150.38,4.93,,49.1,75.7
1.51,151.28,4.96,1.5,150.06,4.92,,49.2,75.4
1.51,150.99,4.95,1.5,149.81,4.92,,49.1,75.1
1.51,151.39,4.97,1.5,150.31,4.93,,50,75.5
1.52,151.66,4.98,1.51,150.69,4.94,,50.9,75.7
1.52,151.74,4.98,1.51,150.78,4.95,,50.9,75.8
1.51,151.21,4.96,1.5,150.38,4.93,,51.5,75.9
1.51,151.17,4.96,1.5,150.49,4.94,,52,76
1.52,151.51,4.97,1.51,150.83,4.95,,52.1,76.2
1.52,151.74,4.98,1.51,151,4.95,,51.8,76.2
1.52,151.7,4.98,1.51,150.97,4.95,,51.8,76.3
1.52,151.77,4.98,1.51,151.12,4.96,,52.9,76.5
1.52,151.69,4.98,1.51,151.14,4.96,,52.7,76.7
1.52,151.74,4.98,1.51,151.29,4.96,,52,76.9
1.52,151.79,4.98,1.51,151.43,4.97,,51.7,76.8
1.52,151.99,4.99,1.52,151.62,4.97,,51.6,77.2
1.52,152.24,4.99,1.52,151.84,4.98,,51.5,77.5
1.53,152.81,5.01,1.52,152.4,5,,51.9,78.1
1.53,153.39,5.03,1.53,152.75,5.01,,52.2,78.5
1.55,155.44,5.1,1.54,154.3,5.06,,52.8,80.3
1.57,157.17,5.16,1.55,155.41,5.1,,53.1,81.6
1.58,157.87,5.18,1.56,155.81,5.11,,53.3,82.1
1.58,157.52,5.17,1.55,155.39,5.1,,53.3,81.8
1.58,157.79,5.18,1.56,155.53,5.1,,53.9,82
1.55,155.15,5.09,1.53,152.94,5.02,,54,79.5
1.55,155.35,5.1,1.53,153.21,5.03,,53.7,79.7
1.56,156.04,5.12,1.54,153.85,5.05,,53.3,80.2
1.55,154.65,5.07,1.52,152.42,5,,53.4,78.6
1.55,155.33,5.1,1.53,153.14,5.02,,53.5,79.3
1.55,155.25,5.09,1.53,153.28,5.03,,53.1,79.2
1.55,155.34,5.1,1.54,153.54,5.04,,53.2,79
1.54,154.24,5.06,1.52,152.33,5,,52.3,77.9
1.54,153.69,5.04,1.52,151.93,4.98,,51.8,77.6
1.54,153.73,5.04,1.52,151.88,4.98,,52.8,76.9
1.54,153.96,5.05,1.52,152.49,5,,51.8,77.6
1.53,152.9,5.02,1.51,151.44,4.97,,51.8,76.7
1.53,152.72,5.01,1.51,151.06,4.96,,53,76.3
1.52,152.48,5,1.51,151.01,4.95,,53.7,76
1.52,152.37,5,1.51,150.84,4.95,,53.7,75.9
1.52,152.22,4.99,1.51,150.74,4.95,,53.2,75.8
1.52,151.67,4.98,1.5,150.21,4.93,,53.3,75.4
1.52,151.75,4.98,1.51,150.61,4.94,,53.1,75.5
1.51,150.85,4.95,1.5,150.28,4.93,,53,75.1
1.51,150.76,4.95,1.5,150,4.92,,52.8,74.7
1.51,150.7,4.94,1.5,149.77,4.91,,52.1,74.1
1.51,150.6,4.94,1.5,149.51,4.91,,51.7,74.2
1.5,150.06,4.92,1.49,149.04,4.89,,51,73.7
1.5,150.12,4.93,1.49,149.02,4.89,,50.9,73.7
1.5,150.13,4.93,1.49,148.99,4.89,,50.4,73.6
1.5,150.09,4.92,1.49,149.03,4.89,,50.4,73.7
1.5,150.24,4.93,1.49,149.16,4.89,,50,73.7
1.5,150.32,4.93,1.49,149.24,4.9,,50.5,73.8
1.5,150.36,4.93,1.49,149.21,4.9,,51,73.7
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
