Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.4,140.46,4.61,1.39,138.66,4.55,,47.1,61.2
1.39,138.64,4.55,1.37,137.09,4.5,,44.9,60.9
1.42,141.99,4.66,1.41,140.57,4.61,,43.8,64.7
1.42,141.65,4.65,1.4,140.28,4.6,,43.1,64.8
1.42,142.37,4.67,1.41,141.44,4.64,,42.6,66.6
1.44,143.62,4.71,1.43,142.72,4.68,,44.9,68.4
1.5,149.85,4.92,1.49,148.87,4.88,,44.3,74.5
1.5,150.41,4.93,1.5,149.6,4.91,,44.2,75
1.55,155.1,5.09,1.54,154.46,5.07,,44.1,80.3
1.55,154.71,5.08,1.54,154.18,5.06,,50.9,78
1.56,155.77,5.11,1.54,154.48,5.07,,50.3,78.2
1.59,159.1,5.22,1.58,157.67,5.17,,54.8,81.2
1.66,165.65,5.43,1.64,164.29,5.39,,56.5,87.3
1.66,165.65,5.43,1.64,164.25,5.39,,57,87.5
1.66,166.41,5.46,1.65,164.97,5.41,,54.4,87.9
1.67,167,5.48,1.66,165.64,5.43,,54.2,89.1
1.69,168.66,5.53,1.67,167.25,5.49,,53.6,90
1.7,170.13,5.58,1.69,168.7,5.53,,50.1,91.1
1.71,171.15,5.62,1.7,169.65,5.57,,51.5,92.1
1.7,170.03,5.58,1.69,168.63,5.53,,51.3,89.9
1.69,169.4,5.56,1.68,167.52,5.5,,51.4,88.7
1.67,166.7,5.47,1.65,165.08,5.42,,52.3,86.6
1.66,166.1,5.45,1.64,164.44,5.4,,52,86
1.67,166.66,5.47,1.65,165.01,5.41,,49.5,85.9
1.65,165.23,5.42,1.64,163.61,5.37,,48.3,84.7
1.67,167.05,5.48,1.65,165.03,5.41,,48.3,85.5
1.64,164.21,5.39,1.63,162.72,5.34,,51.2,83.4
1.64,163.98,5.38,1.63,162.55,5.33,,47.7,83.3
1.65,164.92,5.41,1.63,162.98,5.35,,50.4,83.8
1.65,164.55,5.4,1.63,162.63,5.34,,49.2,83.4
1.64,163.55,5.37,1.62,161.77,5.31,,50.5,83
1.63,163.29,5.36,1.62,161.69,5.3,,53.1,82.8
1.63,162.64,5.34,1.61,160.85,5.28,,55,82.2
1.63,162.82,5.34,1.61,161.26,5.29,,54.2,82.4
1.64,164,5.38,1.62,162.48,5.33,,52.2,82.8
