Difference Between AL & AR 
0.279244
0.321125
0.373694
0.44016
0.483887
0.511592
0.539963
0.582725
0.602377
0.577054
0.545958
0.517214
0.499603
0.430202
0.372067
0.298691
0.22685
0.16198
0.139857
0.199515
0.295859
0.4035
0.499157
0.582478
0.645576
0.658583
0.66461
0.635452
0.662958
0.620694
0.540584
0.478288
0.415617
0.347236
0.26241
0.180367
0.132661
0.183625
0.286001
0.387313
0.50071
0.588454
0.652752
0.660867
0.664462
0.595758
0.617363
0.585737
0.527744
0.505975
0.43417
0.350758
0.275915
0.183072
0.104954
0.11184
0.21383
0.311099
0.419155
0.513357
0.575276
0.639374
0.667812
0.645771
0.633995
0.545585
0.510648
0.492438
0.452573
0.392423
0.311365
0.251136
0.191471
0.151505
0.172759
0.238292
0.335461
0.406297
0.445351
0.4409
0.429998
0.408673
0.389729
0.320395
0.474499
0.454029
0.416031
0.380514
0.352339
0.414637
0.612482
0.661523
0.691761
0.696226
0.699125
0.102987
0.647337
0.647289
0.64522
0.638302
0.149705
0.158338
0.162719
0.167814
0.180618
0.182531
0.187599
0.191535
0.19417
0.195318
0.19665
0.198838
0.201665
0.200965
0.202268
0.207739
0.21158
0.677716
0.676535
0.478309
