Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.11,111.47,3.66,1.1,109.85,3.6,,40.2,50.3
1.13,113.02,3.71,1.12,111.69,3.66,,39.9,50.6
1.14,113.98,3.74,1.12,112.21,3.68,,42.5,50.3
1.15,114.61,3.76,1.12,112.26,3.68,,41.4,54
1.16,115.86,3.8,1.14,113.74,3.73,,41.3,51.2
1.2,119.57,3.92,1.17,117,3.84,,42,52.6
1.19,118.58,3.89,1.16,116.01,3.81,,43.5,52
1.22,121.7,3.99,1.2,119.6,3.92,,46,55.7
1.32,131.54,4.32,1.3,129.81,4.26,,47.1,66.9
1.35,134.55,4.41,1.33,132.54,4.35,,47.2,70.1
1.35,134.58,4.42,1.33,132.7,4.35,,47.4,69.8
1.37,137.37,4.51,1.36,135.6,4.45,,47.4,72
1.36,136.36,4.47,1.34,134.31,4.41,,48.7,71.1
1.31,131.01,4.3,1.29,129.18,4.24,,50.6,65.6
1.34,133.72,4.39,1.32,131.63,4.32,,50.2,68.1
1.32,132.28,4.34,1.3,129.99,4.26,,51.3,67
1.39,138.92,4.56,1.37,137.1,4.5,,51.6,73.8
1.3,130.07,4.27,1.28,128.08,4.2,,50.8,64.7
1.35,135.15,4.43,1.34,133.99,4.4,,49.9,70.1
1.37,136.62,4.48,1.35,135.26,4.44,,48.1,70.8
1.34,133.58,4.38,1.32,131.86,4.33,,49.8,67.7
1.34,133.74,4.39,1.32,132.1,4.33,,48.3,68.1
1.32,131.5,4.31,1.3,129.7,4.26,,48.1,65.8
1.32,132.4,4.34,1.31,130.69,4.29,,48.1,66.2
1.33,132.55,4.35,1.31,131.35,4.31,,47.2,67.3
1.36,135.99,4.46,1.35,134.88,4.43,,47.3,70.6
1.31,130.82,4.29,1.3,129.81,4.26,,45.7,65.6
1.32,132.41,4.34,1.32,131.81,4.32,,45.4,67.3
1.32,131.96,4.33,1.32,131.73,4.32,,43.8,67.8
1.34,133.71,4.39,1.34,133.53,4.38,,43,69.3
1.36,136.06,4.46,1.36,135.75,4.45,,43.1,70.4
1.38,137.51,4.51,1.37,136.99,4.49,,43.2,71.7
1.33,132.62,4.35,1.32,132.03,4.33,,43,66.4
1.35,134.93,4.43,1.34,134.05,4.4,,42.8,68.3
1.36,135.65,4.45,1.35,134.61,4.42,,42.6,68.3
1.37,136.89,4.49,1.36,135.65,4.45,,42.3,69.9
1.36,135.82,4.46,1.34,134.44,4.41,,44,68.3
1.36,136.46,4.48,1.35,134.58,4.42,,44.2,68.7
1.37,136.83,4.49,1.35,134.88,4.43,,45.6,69.3
1.38,137.72,4.52,1.36,135.6,4.45,,46,69.6
1.39,138.69,4.55,1.36,136.46,4.48,,46.9,70.6
1.39,139.15,4.57,1.37,136.79,4.49,,47.4,71.1
1.4,139.68,4.58,1.37,137.25,4.5,,47.9,71.8
1.41,140.74,4.62,1.38,138.32,4.54,,47.7,72.6
1.38,137.73,4.52,1.36,135.56,4.45,,47.5,70
1.38,137.52,4.51,1.35,135.43,4.44,,47.5,69.7
1.4,139.81,4.59,1.38,137.87,4.52,,47.3,72.3
1.38,137.92,4.53,1.36,136.12,4.47,,47.3,70.4
1.38,137.87,4.52,1.36,136.17,4.47,,48.1,70.2
1.38,138.01,4.53,1.36,136.38,4.47,,47.5,70.3
1.36,136.11,4.47,1.34,134.43,4.41,,47.6,68.3
1.32,131.83,4.33,1.3,130.2,4.27,,47.9,63.8
1.32,131.85,4.33,1.3,130.01,4.27,,48.2,63.7
1.31,130.91,4.29,1.29,129.4,4.25,,48.1,62.7
1.31,130.66,4.29,1.29,129,4.23,,48,62.8
1.33,132.61,4.35,1.31,131.25,4.31,,47.3,64.8
1.32,132.25,4.34,1.31,131.09,4.3,,46.4,64.5
1.37,137.37,4.51,1.37,136.6,4.48,,46,69.9
1.32,131.53,4.32,1.31,131.07,4.3,,45.4,64.1
1.34,134.25,4.4,1.34,134.09,4.4,,45.1,67.2
1.34,133.68,4.39,1.34,133.79,4.39,,43,66.9
1.3,130.15,4.27,1.3,130.25,4.27,,43.1,63.4
1.32,132.35,4.34,1.32,132.32,4.34,,43.2,65.7
1.33,133.21,4.37,1.33,133.03,4.36,,43.1,66.4
1.32,132.39,4.34,1.32,131.62,4.32,,43,65
1.36,135.75,4.45,1.35,134.6,4.42,,42.9,68.1
1.36,136.35,4.47,1.35,134.8,4.42,,42.7,68.5
1.38,137.84,4.52,1.36,136.01,4.46,,43.2,69
1.38,137.83,4.52,1.36,135.88,4.46,,44.1,69.5
1.39,138.9,4.56,1.37,136.88,4.49,,45.1,70.3
1.4,139.55,4.58,1.37,137.46,4.51,,46,71
1.41,140.89,4.62,1.39,138.77,4.55,,47.2,72.4
1.4,139.93,4.59,1.38,137.82,4.52,,48,71.4
1.37,136.82,4.49,1.35,134.86,4.42,,48,68.5
1.4,139.96,4.59,1.38,137.76,4.52,,48.3,71.5
1.39,139.04,4.56,1.37,137.18,4.5,,48.1,71
1.37,137.48,4.51,1.35,135.46,4.44,,48,69.5
1.36,136.45,4.48,1.35,134.74,4.42,,47.9,68.6
1.36,136.34,4.47,1.35,134.53,4.41,,47.8,68.1
1.35,135.17,4.43,1.34,133.71,4.39,,47.9,67.2
1.34,134.45,4.41,1.33,133.06,4.37,,48,66.2
1.33,132.64,4.35,1.31,131.33,4.31,,48.1,64.5
1.32,132.23,4.34,1.31,130.77,4.29,,48.4,63.8
1.32,131.86,4.33,1.3,130.39,4.28,,48.4,63.5
1.32,132.08,4.33,1.31,130.79,4.29,,48.1,63.8
1.32,132.11,4.33,1.31,130.81,4.29,,48.2,63.9
1.35,134.73,4.42,1.34,133.54,4.38,,47.4,66.7
1.35,134.9,4.43,1.34,134.27,4.41,,46.6,67.4
1.36,135.82,4.46,1.35,135.44,4.44,,45.2,68.6
1.37,136.81,4.49,1.37,136.84,4.49,,44,70
1.37,136.57,4.48,1.37,136.85,4.49,,43.3,70.2
1.36,136.01,4.46,1.37,136.55,4.48,,43.1,69.9
1.37,136.89,4.49,1.37,137.12,4.5,,43.1,70.6
1.38,137.74,4.52,1.38,137.99,4.53,,43.1,71.4
1.37,136.69,4.48,1.36,136.3,4.47,,43,69.6
1.37,136.55,4.48,1.36,135.89,4.46,,43.6,68.9
1.36,136.44,4.48,1.35,135.48,4.44,,44.6,68.4
1.36,135.62,4.45,1.34,134.3,4.41,,45.9,67.5
1.37,137.01,4.49,1.36,135.67,4.45,,46.6,68.4
1.37,137.5,4.51,1.36,135.93,4.46,,47.8,69.1
1.36,135.64,4.45,1.34,134.26,4.4,,48.6,67.3
1.36,136.21,4.47,1.34,134.47,4.41,,49,67.3
1.39,139.04,4.56,1.37,137.17,4.5,,48.9,69.6
1.39,139.5,4.58,1.38,137.57,4.51,,48.7,69.8
1.39,139.18,4.57,1.37,137.02,4.5,,48.5,69.2
1.39,138.98,4.56,1.37,136.97,4.49,,48.8,68.7
1.37,136.71,4.49,1.35,134.76,4.42,,49,66.2
1.36,136.14,4.47,1.34,134.22,4.4,,49,65.4
1.36,136.03,4.46,1.34,134.4,4.41,,48.3,65.3
1.35,135.18,4.44,1.34,133.59,4.38,,48.4,64.8
1.34,133.88,4.39,1.32,132.42,4.34,,48.6,63.9
1.33,133.22,4.37,1.32,131.8,4.32,,48.9,63.6
1.33,132.68,4.35,1.31,131.23,4.31,,49.3,63.2
1.33,133.17,4.37,1.32,131.68,4.32,,49.5,63.1
1.33,133.03,4.36,1.31,131.46,4.31,,47.3,63.6
1.32,132.5,4.35,1.31,131.25,4.31,,52,64.1
1.34,133.7,4.39,1.33,132.86,4.36,,50.6,64.6
1.33,133.39,4.38,1.34,133.87,4.39,,57.9,67
1.33,132.98,4.36,1.34,133.63,4.38,,56.6,67
1.33,132.65,4.35,1.34,133.62,4.38,,56.8,66.7
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
