Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
161,151,32,99,0,0,38,105,TO,FF
149,154,35,102,3,3,38,105,TO,FF
158,154,41,112,6,10,38,105,TO,FF
153,159,46,110,5,-2,38,105,TO,FF
157,163,38,116,-8,6,44,113,TO,FF
153,157,42,116,4,0,44,113,TO,FF
155,160,48,115,6,-1,44,113,TO,FF
138,164,51,107,3,-8,44,113,TO,FF
136,167,56,99,5,-8,64,105,FF,FF
126,169,61,104,5,5,64,105,FF,FF
136,167,67,107,6,3,64,105,FF,FF
132,163,74,113,7,6,64,105,FF,FF
140,165,78,118,4,5,83,109,FF,FF
147,161,83,110,5,-8,83,109,FF,FF
139,163,85,106,2,-4,83,109,FF,FF
154,171,87,103,2,-3,83,109,FF,FF
152,167,90,96,3,-7,94,82,FF,FF
157,168,93,87,3,-9,94,82,FF,FF
163,167,96,78,3,-9,94,82,FF,FF
155,157,100,69,4,-9,94,82,FF,FF
161,153,107,65,7,-4,98,63,FF,TO
158,142,97,59,-10,-6,98,63,FF,TO
159,134,95,62,-2,3,98,63,FF,TO
159,128,93,66,-2,4,98,63,FF,TO
158,127,91,71,-2,5,89,80,FF,FF
162,135,92,77,1,6,89,80,FF,FF
163,146,89,84,-3,7,89,80,FF,FF
159,155,84,91,-5,7,89,80,FF,FF
165,161,84,97,0,6,79,105,FF,FF
164,172,83,103,-1,6,79,105,FF,FF
164,177,79,109,-4,6,79,105,FF,FF
155,166,73,112,-6,3,79,105,FF,FF
158,164,75,116,2,4,70,122,FF,FF
149,153,71,121,-4,5,70,122,FF,FF
140,157,65,124,-6,3,70,122,FF,FF
144,165,69,127,4,3,70,122,FF,FF
138,168,70,129,1,2,74,134,FF,HS
132,174,70,138,0,9,74,134,FF,HS
134,173,79,136,9,-2,74,134,FF,HS
130,175,79,135,0,-1,74,134,FF,HS
126,178,77,137,-2,2,81,131,FF,HS
128,177,80,135,3,-2,81,131,FF,HS
129,173,85,132,5,-3,81,131,FF,HS
131,172,84,123,-1,-9,81,131,FF,HS
139,168,92,123,8,0,93,117,FF,FF
138,168,90,116,-2,-7,93,117,FF,FF
143,167,94,113,4,-3,93,117,FF,FF
149,170,98,117,4,4,93,117,FF,FF
149,168,98,117,0,0,94,113,FF,FF
146,163,93,108,-5,-9,94,113,FF,FF
151,163,94,112,1,4,94,113,FF,FF
152,155,92,116,-2,4,94,113,FF,FF
152,147,91,113,-1,-3,88,105,FF,FF
155,136,89,108,-2,-5,88,105,FF,FF
155,132,88,103,-1,-5,88,105,FF,FF
159,127,87,99,-1,-4,88,105,FF,FF
161,137,88,103,1,4,87,111,FF,FF
163,143,87,109,-1,6,87,111,FF,FF
168,157,90,115,3,6,87,111,FF,FF
167,171,83,120,-7,5,87,111,FF,FF
165,174,80,125,-3,5,76,118,FF,FF
163,169,78,121,-2,-4,76,118,FF,FF
157,158,73,114,-5,-7,76,118,FF,FF
156,164,73,112,0,-2,76,118,FF,FF
148,165,70,111,-3,-1,69,110,FF,FF
141,170,65,110,-5,-1,69,110,FF,FF
137,172,68,110,3,0,69,110,FF,FF
137,175,73,109,5,-1,69,110,FF,FF
135,176,78,108,5,-1,83,108,FF,FF
135,178,83,107,5,-1,83,108,FF,FF
136,178,86,113,3,6,83,108,FF,FF
133,173,86,104,0,-9,83,108,FF,FF
141,171,92,102,6,-2,99,105,FF,FF
147,170,99,101,7,-1,99,105,FF,FF
144,169,106,108,7,7,99,105,FF,FF
149,169,102,111,-4,3,99,105,FF,FF
150,169,101,121,-1,10,110,109,FF,FF
