Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.53,153.06,5.02,1.51,150.88,4.95,,49,74.6
1.47,147.06,4.82,1.45,144.89,4.75,,48.9,69.9
1.47,147.5,4.84,1.45,145.49,4.77,,48.8,71
1.49,148.98,4.89,1.47,147.03,4.82,,48.4,71.8
1.46,145.94,4.79,1.44,143.99,4.72,,47.9,69.2
1.45,144.98,4.76,1.43,143.34,4.7,,51.1,67.8
1.45,144.75,4.75,1.43,143.12,4.7,,50.6,67.9
1.5,150.02,4.92,1.49,148.65,4.88,,50.3,73.9
1.5,150.1,4.92,1.49,148.96,4.89,,50.4,74
1.5,149.51,4.91,1.49,148.53,4.87,,50.4,73
1.49,149.02,4.89,1.48,148.24,4.86,,49.4,72.9
1.5,149.79,4.91,1.49,149.08,4.89,,49.5,73.8
1.49,149.14,4.89,1.49,148.68,4.88,,49.7,73.8
1.49,148.56,4.87,1.48,148.02,4.86,,49.6,72.8
1.49,148.82,4.88,1.48,148.45,4.87,,51.1,73.1
1.5,149.7,4.91,1.49,149.48,4.9,,50.1,74.5
1.51,150.85,4.95,1.51,150.7,4.94,,50.5,75.8
1.51,151.36,4.97,1.52,151.51,4.97,,49.7,76.6
1.52,152.3,5,1.53,152.79,5.01,,51.1,78.1
1.53,152.76,5.01,1.53,153.25,5.03,,51.5,78
1.55,154.62,5.07,1.55,154.8,5.08,,52.3,80
1.56,156.07,5.12,1.56,156.4,5.13,,49.7,81.4
1.56,156.15,5.12,1.56,156.16,5.12,,51.9,81
1.55,155.46,5.1,1.55,155.39,5.1,,52.6,79.5
1.55,155.08,5.09,1.55,154.73,5.08,,51.6,78.6
1.55,154.81,5.08,1.54,153.89,5.05,,51.2,77.2
1.54,153.88,5.05,1.53,153.34,5.03,,51.8,76.4
1.53,152.69,5.01,1.52,151.97,4.99,,51.2,74.8
1.53,153.18,5.03,1.52,152.29,5,,51,74.9
1.53,152.91,5.02,1.52,152.06,4.99,,51,74.6
1.52,152.15,4.99,1.51,151.12,4.96,,51.9,73.5
1.54,153.54,5.04,1.52,152.2,4.99,,50.5,74.4
1.53,152.9,5.02,1.52,151.63,4.97,,50.4,73.9
1.53,152.62,5.01,1.51,151.38,4.97,,52.8,73.7
1.52,152.23,4.99,1.51,150.9,4.95,,52.4,73.2
1.53,153.31,5.03,1.52,151.97,4.99,,52.2,74
1.53,152.83,5.01,1.51,151.39,4.97,,52.2,73.2
1.52,152.11,4.99,1.51,150.83,4.95,,53.3,72.8
1.51,151.42,4.97,1.5,150.21,4.93,,52.6,72.1
1.52,151.51,4.97,1.5,150.28,4.93,,51.4,72.2
1.52,151.53,4.97,1.5,150.35,4.93,,51.8,72.3
1.51,151.48,4.97,1.5,150.34,4.93,,50.6,72.6
1.51,151.33,4.96,1.5,150.24,4.93,,53,72.6
1.51,151.22,4.96,1.5,150.08,4.92,,50.7,72.5
1.51,151.24,4.96,1.5,150.03,4.92,,50.7,72.5
1.51,151.36,4.97,1.5,150.1,4.92,,50,72.5
1.51,151.41,4.97,1.5,150.23,4.93,,50,72.7
1.51,151.43,4.97,1.5,150.38,4.93,,49.2,73
1.51,151.45,4.97,1.51,150.54,4.94,,49,73.2
1.51,151.34,4.97,1.51,150.66,4.94,,49,73.4
1.52,151.52,4.97,1.51,151.04,4.96,,48.5,73.7
1.52,151.63,4.97,1.51,151.18,4.96,,49.2,73.7
1.51,151.42,4.97,1.51,151.04,4.96,,49.2,73.5
1.52,151.52,4.97,1.51,151.31,4.96,,49.4,73.8
1.52,151.78,4.98,1.52,151.71,4.98,,49,74.1
1.52,152.5,5,1.52,152.48,5,,48.9,74.8
1.53,152.84,5.01,1.53,152.96,5.02,,49.7,75.2
1.54,154,5.05,1.54,154.31,5.06,,50.1,76.8
1.55,155.36,5.1,1.56,155.8,5.11,,50.5,78.1
1.56,156.26,5.13,1.57,156.66,5.14,,50.3,79.2
1.58,157.67,5.17,1.58,158.12,5.19,,51.7,80.5
1.59,158.75,5.21,1.59,158.86,5.21,,51.3,81.4
1.58,158.5,5.2,1.59,158.86,5.21,,51.9,81.2
1.59,158.57,5.2,1.59,158.69,5.21,,51.1,81.1
1.57,156.54,5.14,1.57,156.79,5.14,,51.5,78.7
1.55,154.86,5.08,1.55,154.72,5.08,,51.1,76.8
1.55,154.98,5.08,1.55,154.62,5.07,,50.9,76.3
1.54,154.05,5.05,1.54,153.67,5.04,,51.3,75.7
1.53,153.47,5.04,1.53,152.93,5.02,,51.1,74.9
1.53,153.06,5.02,1.53,152.53,5,,50.9,74.8
1.52,152.47,5,1.52,151.82,4.98,,50.9,74.2
1.53,152.83,5.01,1.52,151.98,4.99,,50.9,74.4
1.53,152.52,5,1.52,151.59,4.97,,50.8,73.9
1.53,152.58,5.01,1.52,151.54,4.97,,50.5,73.9
1.53,153.16,5.02,1.52,152,4.99,,50.3,74.3
1.53,152.8,5.01,1.52,151.63,4.97,,50.4,73.8
1.53,152.73,5.01,1.51,151.39,4.97,,50.6,73.5
1.53,152.81,5.01,1.52,151.55,4.97,,50.3,73.6
1.52,152.25,4.99,1.51,150.99,4.95,,50.5,73.1
1.52,151.57,4.97,1.5,150.27,4.93,,50.5,72.3
1.51,150.91,4.95,1.5,149.64,4.91,,50.4,71.6
1.51,150.87,4.95,1.5,149.57,4.91,,51,71.8
1.51,150.85,4.95,1.5,149.54,4.91,,51.4,71.7
1.51,151.12,4.96,1.5,149.76,4.91,,51.5,72
1.51,151.2,4.96,1.5,149.97,4.92,,51.3,72.1
1.51,151.34,4.97,1.5,150.12,4.93,,50.8,72.2
1.52,151.85,4.98,1.51,150.59,4.94,,50.3,72.5
1.52,151.99,4.99,1.51,150.79,4.95,,50.1,72.8
1.52,152.04,4.99,1.51,150.96,4.95,,50,73
1.52,152.15,4.99,1.51,151.37,4.97,,50,73.2
1.52,152.17,4.99,1.51,151.44,4.97,,49.6,73.3
1.52,152.23,4.99,1.52,151.59,4.97,,49.3,73.3
1.52,152.22,4.99,1.52,151.82,4.98,,49.5,73.3
1.52,152.24,4.99,1.52,151.89,4.98,,49.6,73.2
1.52,152.47,5,1.52,152.21,4.99,,50.6,73.3
1.54,153.57,5.04,1.53,153.26,5.03,,50.9,74.3
1.54,154.29,5.06,1.54,154.29,5.06,,50.8,75.4
1.55,154.55,5.07,1.55,154.56,5.07,,51,75.7
1.56,155.73,5.11,1.56,155.91,5.12,,50.1,77.3
1.56,155.85,5.11,1.56,156.05,5.12,,50.5,77.9
1.56,155.64,5.11,1.56,156.02,5.12,,50.3,78.2
1.54,154.17,5.06,1.54,154.2,5.06,,50.7,76.3
1.56,155.5,5.1,1.56,155.72,5.11,,49.8,77.7
1.56,155.62,5.11,1.56,155.53,5.1,,50.3,77.1
1.56,156.47,5.13,1.57,156.51,5.13,,50,77.5
1.55,155.16,5.09,1.55,155.06,5.09,,50.5,75.9
1.54,153.81,5.05,1.53,153.47,5.04,,49.9,74.1
1.54,153.57,5.04,1.53,153.05,5.02,,50,73.8
1.51,151.01,4.95,1.5,150.36,4.93,,49.6,72.5
1.54,154.41,5.07,1.54,153.53,5.04,,50,73.3
1.52,152.41,5,1.51,151.29,4.96,,49.9,72.1
1.52,152.38,5,1.51,150.91,4.95,,49.8,71.7
1.53,153.33,5.03,1.52,151.77,4.98,,49.9,72.5
1.54,154.3,5.06,1.53,152.63,5.01,,49.9,73.2
1.54,154.36,5.06,1.53,152.65,5.01,,49.9,73.1
1.55,154.69,5.08,1.53,152.93,5.02,,49.9,73.1
1.55,154.73,5.08,1.53,152.92,5.02,,50,73
1.54,154.11,5.06,1.52,152.2,4.99,,50.2,72.4
1.53,152.77,5.01,1.51,150.89,4.95,,50.4,71.1
1.52,151.79,4.98,1.5,149.86,4.92,,51.1,70.2
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
