Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.55,154.87,5.08,1.57,156.94,5.15,,55.3,83.9
1.54,153.59,5.04,1.56,155.72,5.11,,52.3,83
1.49,148.93,4.89,1.51,150.73,4.95,,52.1,77.6
1.56,156.4,5.13,1.57,156.7,5.14,,51.7,82.9
1.57,157.07,5.15,1.57,157.27,5.16,,53.1,83.6
1.57,157.46,5.17,1.57,157.36,5.16,,53.1,83.2
1.58,158.17,5.19,1.57,156.62,5.14,,53.9,81.5
1.51,150.73,4.95,1.5,149.85,4.92,,53.4,75
1.56,156.41,5.13,1.54,154.32,5.06,,54.4,81.3
1.42,141.81,4.65,1.4,139.94,4.59,,55,66.5
1.44,143.84,4.72,1.42,141.95,4.66,,52.7,67.9
1.45,144.83,4.75,1.43,143.2,4.7,,52.8,69.1
1.55,154.53,5.07,1.54,153.52,5.04,,52.7,79.2
1.54,154.49,5.07,1.53,153.26,5.03,,55.2,78.7
1.54,153.66,5.04,1.53,152.54,5,,55.4,77.8
1.54,153.65,5.04,1.53,152.62,5.01,,54.4,77.7
1.53,153.47,5.04,1.53,152.6,5.01,,53.4,77.2
1.53,153.3,5.03,1.52,152.29,5,,53.1,77
1.53,153.24,5.03,1.52,152.14,4.99,,52.9,76.9
1.53,153.25,5.03,1.52,152.11,4.99,,54.3,76.9
1.53,153.15,5.02,1.52,152.01,4.99,,54.1,76.9
1.53,152.85,5.01,1.52,151.79,4.98,,53.8,76.9
1.52,152.12,4.99,1.51,151.2,4.96,,54.8,76.9
1.52,151.83,4.98,1.51,151.23,4.96,,54.9,77.1
1.52,152.16,4.99,1.51,151.49,4.97,,57,77.1
1.52,152.09,4.99,1.51,151.45,4.97,,54.7,77
1.52,152.24,4.99,1.52,151.62,4.97,,54.3,77.2
1.52,152.23,4.99,1.52,151.66,4.98,,53.6,77.1
1.52,152.19,4.99,1.52,151.61,4.97,,52.9,77.3
1.52,152.06,4.99,1.52,151.62,4.97,,52.7,77.4
1.52,151.99,4.99,1.51,151.4,4.97,,52.4,77.2
1.52,151.73,4.98,1.51,151.15,4.96,,52.1,77
1.52,151.6,4.97,1.51,151,4.95,,51.9,77
1.52,151.81,4.98,1.51,151.17,4.96,,51.6,77.2
1.52,151.74,4.98,1.51,151.03,4.96,,51.6,77.2
1.51,151.48,4.97,1.51,150.96,4.95,,51.4,77.2
1.52,151.53,4.97,1.51,150.95,4.95,,51.3,77.3
1.52,151.51,4.97,1.51,150.93,4.95,,51,77.3
1.52,152.02,4.99,1.51,151.42,4.97,,51.2,77.5
1.52,151.97,4.99,1.51,151.31,4.96,,51.6,77.5
1.52,152,4.99,1.51,151.43,4.97,,51.3,77.2
1.52,151.54,4.97,1.51,151.09,4.96,,51.1,77.2
1.51,151.23,4.96,1.51,150.74,4.95,,50.6,77.3
1.52,151.51,4.97,1.51,151.16,4.96,,50.5,77.4
1.52,151.63,4.97,1.51,151.43,4.97,,50.3,77.4
1.52,151.55,4.97,1.51,151.21,4.96,,50.6,77.4
1.52,151.69,4.98,1.51,151.32,4.96,,51,77.6
1.52,151.58,4.97,1.51,151.28,4.96,,51,77.6
1.52,152.11,4.99,1.52,151.81,4.98,,51.4,77.8
1.52,152.27,5,1.52,152.02,4.99,,52,78.1
1.52,152.32,5,1.52,152.04,4.99,,51.8,77.9
1.53,152.71,5.01,1.53,152.9,5.02,,52.4,78.9
1.54,153.87,5.05,1.54,153.79,5.05,,53.3,79.7
1.55,154.75,5.08,1.55,154.7,5.08,,53.2,80.7
1.56,155.7,5.11,1.55,155.43,5.1,,53.7,80.9
1.55,155.19,5.09,1.55,155.04,5.09,,53.9,80.4
1.57,156.68,5.14,1.56,156.22,5.13,,53.9,81.4
1.57,157.06,5.15,1.56,156.47,5.13,,53.5,82
1.57,156.95,5.15,1.56,156.35,5.13,,53.8,81.9
1.57,156.81,5.14,1.56,156.29,5.13,,54.2,81.6
1.57,157.3,5.16,1.56,156.34,5.13,,53.3,81.6
1.57,156.79,5.14,1.56,155.62,5.11,,53.8,80.7
1.57,157.26,5.16,1.56,156.19,5.12,,53.7,81.2
1.57,157.35,5.16,1.56,156.15,5.12,,53.7,81
1.58,157.62,5.17,1.56,156.43,5.13,,52.1,81.5
1.57,157.37,5.16,1.56,156.21,5.13,,52.4,81.3
1.56,156.29,5.13,1.55,155.03,5.09,,52.2,79.8
1.56,155.73,5.11,1.55,155.07,5.09,,52.5,80
1.56,155.5,5.1,1.55,154.95,5.08,,52.8,79.5
1.55,155.15,5.09,1.55,154.6,5.07,,52.9,79
1.55,154.91,5.08,1.54,154.29,5.06,,53,78.7
1.54,154.18,5.06,1.54,153.68,5.04,,52.5,78.1
1.54,154.43,5.07,1.54,153.93,5.05,,52.7,78.5
1.54,154.32,5.06,1.54,153.78,5.05,,52.6,78
1.54,154.18,5.06,1.54,153.68,5.04,,52.8,78.2
1.55,154.61,5.07,1.54,153.88,5.05,,52.8,78.4
1.55,154.62,5.07,1.54,153.89,5.05,,53,78.4
1.55,154.7,5.08,1.54,153.99,5.05,,53,78.4
1.54,154.17,5.06,1.54,153.54,5.04,,53.2,78.3
1.54,153.92,5.05,1.53,153.34,5.03,,53,78.1
1.54,153.96,5.05,1.54,153.58,5.04,,52.9,78.1
1.54,153.79,5.05,1.53,153.45,5.03,,53.1,78.2
1.53,153.3,5.03,1.53,153.05,5.02,,53,78
1.53,153.24,5.03,1.53,153.06,5.02,,52.8,78.1
1.53,153.21,5.03,1.53,153.1,5.02,,52.4,78.1
1.53,152.84,5.01,1.53,152.79,5.01,,52.9,77.7
1.53,152.8,5.01,1.53,152.87,5.02,,53.1,78
1.53,152.64,5.01,1.53,152.57,5.01,,53,77.8
