Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.51,151.35,4.97,1.51,150.53,4.94,,49.8,78.2
1.51,151.21,4.96,1.51,151.03,4.95,,47.3,78.8
1.51,150.79,4.95,1.5,150.44,4.94,,46.1,77.6
1.5,149.64,4.91,1.49,148.97,4.89,,47.7,76.7
1.53,152.78,5.01,1.52,152.27,5,,49.7,78.1
1.52,152.28,5,1.51,151.23,4.96,,47.8,76.8
1.5,149.85,4.92,1.49,149.34,4.9,,48.3,73.8
1.53,152.9,5.02,1.52,152.35,5,,47.5,74.9
1.51,151.14,4.96,1.5,150.43,4.94,,48.6,73.6
1.51,150.95,4.95,1.5,150.32,4.93,,48.7,75.6
1.49,149.43,4.9,1.49,148.57,4.87,,48.4,73.4
1.51,151.33,4.96,1.5,150.3,4.93,,48.7,74.7
1.5,150.4,4.93,1.49,149.45,4.9,,49.6,74
1.5,150.37,4.93,1.5,149.7,4.91,,50.8,74
1.51,151.21,4.96,1.5,150,4.92,,52.7,74.3
1.51,151.35,4.97,1.5,150.27,4.93,,51.9,74.7
1.51,150.53,4.94,1.5,149.54,4.91,,52.4,74
1.5,149.69,4.91,1.49,148.8,4.88,,51.9,73.2
1.5,149.5,4.91,1.49,148.57,4.87,,51.6,73.1
1.49,149.37,4.9,1.49,148.62,4.88,,49.9,73.5
1.51,150.95,4.95,1.5,150.27,4.93,,50,74.5
1.53,152.81,5.01,1.52,152.29,5,,47.7,76.2
1.52,151.9,4.98,1.51,151.27,4.96,,47.8,75.7
1.52,152.14,4.99,1.52,151.52,4.97,,47.8,76.1
1.53,152.51,5,1.52,151.82,4.98,,47.8,76.3
1.52,152.17,4.99,1.51,151.48,4.97,,47.1,76
1.48,148.45,4.87,1.48,147.87,4.85,,47.1,72.7
1.49,149.46,4.9,1.49,148.81,4.88,,47.6,73.6
1.51,151.06,4.96,1.51,150.64,4.94,,46.5,75.1
1.52,152.08,4.99,1.52,151.66,4.98,,46.9,76.3
1.54,154.33,5.06,1.54,154.05,5.05,,47.2,78.3
1.57,157,5.15,1.57,156.86,5.15,,47.3,81.3
1.58,158.14,5.19,1.58,157.86,5.18,,47.8,82.4
1.58,158.42,5.2,1.59,158.52,5.2,,46.6,83.6
1.57,157.01,5.15,1.57,156.66,5.14,,46.5,81
1.55,154.96,5.08,1.55,154.57,5.07,,47,79
1.55,155.02,5.09,1.55,154.58,5.07,,47.3,77.7
1.53,153.15,5.02,1.53,152.59,5.01,,47.6,76.9
1.54,153.65,5.04,1.53,153.01,5.02,,47.4,76.3
1.53,153.29,5.03,1.52,152.35,5,,47.9,75.7
1.52,152.06,4.99,1.51,151.09,4.96,,48.5,74
1.51,150.89,4.95,1.5,149.76,4.91,,49.6,72.9
1.52,152.11,4.99,1.51,150.95,4.95,,50.8,73.7
1.52,152.32,5,1.51,150.91,4.95,,51.7,73.8
1.52,151.68,4.98,1.5,150.05,4.92,,51.7,72.6
1.5,150.31,4.93,1.49,148.84,4.88,,51.3,72
1.51,151.09,4.96,1.5,149.54,4.91,,50.9,72.1
1.5,150.07,4.92,1.49,148.9,4.89,,49.9,72
1.49,149.49,4.9,1.49,148.56,4.87,,48.8,71.4
1.5,149.55,4.91,1.49,148.82,4.88,,48.3,72.1
1.5,150.27,4.93,1.5,149.89,4.92,,47.3,73.6
1.52,151.81,4.98,1.51,151.42,4.97,,46.9,74.8
1.52,152.32,5,1.52,151.87,4.98,,46.8,75.8
1.53,153.16,5.02,1.53,152.53,5,,46.7,76.1
1.53,152.95,5.02,1.52,152.37,5,,47.1,76.3
1.53,153.3,5.03,1.53,152.65,5.01,,47.1,76.5
1.53,152.81,5.01,1.52,152.25,4.99,,47.9,76.2
1.53,153.1,5.02,1.53,152.66,5.01,,47.6,76.7
1.53,153.03,5.02,1.53,152.55,5,,48.1,76.9
1.54,153.98,5.05,1.54,153.57,5.04,,47.8,77.5
1.55,154.93,5.08,1.55,154.53,5.07,,47.8,78.8
1.56,156.2,5.12,1.56,155.63,5.11,,47.3,80.1
1.56,156.15,5.12,1.56,155.66,5.11,,47.2,80.2
1.56,155.75,5.11,1.55,155.2,5.09,,46.4,79.5
1.55,155.25,5.09,1.55,154.78,5.08,,45.9,79.2
1.54,154.26,5.06,1.54,153.71,5.04,,46.1,77.6
1.53,153.21,5.03,1.53,152.66,5.01,,46.4,76.6
1.54,153.77,5.04,1.53,152.97,5.02,,46.8,76.3
1.52,152.47,5,1.52,151.65,4.98,,47.1,75.5
1.51,151.21,4.96,1.5,150.36,4.93,,47.6,74.5
1.51,151.26,4.96,1.5,150.44,4.94,,48.2,74.5
1.51,151,4.95,1.5,150.01,4.92,,49,73.9
1.5,150.48,4.94,1.49,149.29,4.9,,50.1,73
1.52,151.52,4.97,1.5,149.97,4.92,,50.7,73.8
1.51,150.71,4.94,1.49,149.25,4.9,,51.1,73.4
1.49,149.43,4.9,1.48,147.84,4.85,,51.3,72.1
1.48,148.24,4.86,1.47,146.93,4.82,,50.9,71.7
1.47,147.48,4.84,1.46,146.2,4.8,,50.8,71.1
1.48,147.62,4.84,1.47,146.53,4.81,,49.9,71.1
