Difference Between AL & AR 
0.013492
0.0210069
0.0274193
0.0158584
0.0200345
0.012996
0.162848
0.086633
0.125231
0.21767
0.29064
0.358158
0.413445
0.414931
0.407242
0.390187
0.336886
0.311079
0.271557
0.178515
0.113495
0.0872321
0.207151
0.280919
0.343001
0.389999
0.395076
0.422052
0.427373
0.426193
0.422147
0.409467
0.392652
0.36744
0.309415
0.262243
0.197461
0.14338
0.152666
0.215068
0.297928
0.383053
0.444799
0.485767
0.491223
0.464115
0.437778
0.396624
0.321591
0.24025
0.158909
0.128398
0.15793
0.234075
0.304276
0.359945
0.412676
0.422814
0.434615
0.43469
0.43099
0.415401
0.392343
0.355676
0.303778
0.238094
0.175225
0.134223
0.149557
0.217321
0.30028
0.374096
0.432016
0.473276
0.478037
0.47374
0.433289
0.403419
0.368319
0.296841
0.222449
0.157013
0.145002
0.181578
0.247306
0.312796
0.366223
0.408656
0.414746
0.411906
0.417231
0.419712
0.395606
0.356164
0.31614
0.269067
0.212413
0.158938
0.145899
0.187243
0.249183
0.332962
0.417127
0.532391
0.383728
0.28054
0.538981
0.712765
0.582844
0.521186
0.61864
0.62053
0.606215
0.566058
0.524776
0.43286
0.35977
0.347725
0.337516
0.337554
