Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
60,39,61,16,0,0
51,50,101,17,40,1
88,87,75,5,-26,-12
100,86,55,7,-20,2
75,55,63,46,8,39
73,24,101,65,38,19
59,16,127,99,26,34
71,117,107,86,-20,-13
48,62,142,149,35,63
163,102,143,111,1,-38
162,143,113,153,-30,42
172,156,104,107,-9,-46
129,78,101,39,-3,-68
155,36,111,18,10,-21
140,66,97,18,-14,0
118,60,125,35,28,17
152,153,93,140,-32,105
154,163,98,128,5,-12
160,171,74,124,-24,-4
152,172,86,128,12,4
162,167,36,139,-50,11
159,172,34,122,-2,-17
175,177,14,121,-20,-1
158,175,14,122,0,1
168,166,14,109,0,-13
156,170,17,112,3,3
152,169,26,110,9,-2
155,172,19,108,-7,-2
168,165,15,139,-4,31
174,168,11,103,-4,-36
148,169,31,106,20,3
153,171,33,98,2,-8
158,173,11,102,-22,4
166,173,112,99,101,-3
174,168,121,95,9,-4
179,171,131,95,10,0
172,164,138,90,7,-5
172,165,129,89,-9,-1
173,160,128,83,-1,-6
175,148,136,78,8,-5
175,154,127,80,-9,2
178,152,116,78,-11,-2
177,140,114,72,-2,-6
169,136,134,67,20,-5
169,130,136,69,2,2
171,131,105,70,-31,1
169,140,133,78,28,8
170,131,130,141,-3,63
170,141,130,119,0,-22
170,142,98,133,-32,14
169,157,95,102,-3,-31
169,161,26,132,-69,30
167,169,116,139,90,7
168,176,90,143,-26,4
168,178,106,128,16,-15
168,177,130,142,24,14
167,176,115,144,-15,2
165,175,92,142,-23,-2
162,177,104,137,12,-5
156,179,118,129,14,-8
149,176,139,130,21,1
137,175,68,126,-71,-4
138,175,70,126,2,0
135,174,137,130,67,4
140,173,131,127,-6,-3
142,173,127,126,-4,-1
148,173,126,123,-1,-3
151,172,126,122,0,-1
159,172,136,116,10,-6
163,172,121,116,-15,0
172,168,129,111,8,-5
177,163,134,108,5,-3
172,163,141,103,7,-5
170,158,131,100,-10,-3
174,154,131,99,0,-1
174,146,130,99,-1,0
176,151,127,103,-3,4
176,148,128,123,1,20
176,150,127,73,-1,-50
176,141,126,71,-1,-2
176,140,123,71,-3,0
175,135,122,71,-1,0
175,137,123,74,1,3
175,140,123,133,0,59
174,145,122,108,-1,-25
174,149,121,121,-1,13
173,151,122,128,1,7
172,161,121,123,-1,-5
172,173,117,127,-4,4
173,176,113,128,-4,1
174,175,110,135,-3,7
173,175,107,134,-3,-1
173,177,107,134,0,0
172,176,104,132,-3,-2
169,175,149,130,45,-2
169,175,127,128,-22,-2
160,176,121,127,-6,-1
151,173,127,125,6,-2
140,173,134,124,7,-1
138,173,69,123,-65,-1
134,172,125,122,56,-1
138,172,101,121,-24,-1
144,172,105,118,4,-3
146,172,115,115,10,-3
152,172,130,114,15,-1
159,172,104,111,-26,-3
167,171,113,117,9,6
173,171,130,108,17,-9
174,171,120,105,-10,-3
174,169,120,101,0,-4
174,169,121,100,1,-1
174,167,119,100,-2,0
173,167,117,99,-2,-1
172,163,115,96,-2,-3
170,157,110,94,-5,-2
171,151,110,107,0,13
167,144,105,136,-5,29
164,140,103,136,-2,0
160,140,99,123,-4,-13
162,132,100,137,1,14
