Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
166,137,56,91,0,0,65,95,TO,FF
172,128,61,94,5,3,65,95,TO,FF
171,136,68,97,7,3,65,95,TO,FF
157,123,76,101,8,4,65,95,TO,FF
152,140,83,106,7,5,92,114,FF,FF
159,151,89,112,6,6,92,114,FF,FF
161,156,96,116,7,4,92,114,FF,FF
162,164,102,124,6,8,92,114,FF,FF
164,148,108,114,6,-10,111,106,FF,FF
164,157,108,109,0,-5,111,106,FF,FF
169,143,117,104,9,-5,111,106,FF,FF
171,141,112,99,-5,-5,111,106,FF,FF
173,140,116,106,4,7,119,105,FF,FF
174,147,121,103,5,-3,119,105,FF,FF
176,141,123,108,2,5,119,105,FF,FF
175,153,119,103,-4,-5,119,105,FF,FF
174,149,116,110,-3,7,121,110,FF,FF
173,155,120,114,4,4,121,110,FF,FF
169,154,120,111,0,-3,121,110,FF,FF
167,159,128,105,8,-6,121,110,FF,FF
159,151,129,98,1,-7,122,104,FF,FF
156,155,124,105,-5,7,122,104,FF,FF
145,151,121,108,-3,3,122,104,FF,FF
134,157,116,105,-5,-3,122,104,FF,FF
138,157,107,101,-9,-4,105,97,FF,FF
139,151,102,99,-5,-2,105,97,FF,FF
144,160,105,96,3,-3,105,97,FF,FF
147,162,108,94,3,-2,105,97,FF,FF
159,162,111,93,3,-1,118,98,FF,FF
162,166,117,103,6,10,118,98,FF,FF
172,165,121,100,4,-3,118,98,FF,FF
175,165,124,97,3,-3,118,98,FF,FF
174,166,128,94,4,-3,128,82,HS,FF
177,165,132,84,4,-10,128,82,HS,FF
177,160,130,78,-2,-6,128,82,HS,FF
171,153,125,72,-5,-6,128,82,HS,FF
166,151,119,70,-6,-2,115,68,FF,TO
167,148,116,70,-3,0,115,68,FF,TO
168,139,115,64,-1,-6,115,68,FF,TO
171,141,113,70,-2,6,115,68,FF,TO
174,132,112,65,-1,-5,111,67,FF,TO
175,133,111,68,-1,3,111,67,FF,TO
174,124,109,66,-2,-2,111,67,FF,TO
173,133,115,69,6,3,111,67,FF,TO
174,130,120,76,5,7,125,79,HS,FF
172,125,129,78,9,2,125,79,HS,FF
169,132,125,80,-4,2,125,79,HS,FF
170,127,126,83,1,3,125,79,HS,FF
169,132,127,90,1,7,124,88,HS,FF
168,137,123,84,-4,-6,124,88,HS,FF
170,141,122,88,-1,4,124,88,HS,FF
169,143,124,91,2,3,124,88,HS,FF
169,151,132,97,8,6,125,97,HS,FF
164,155,129,97,-3,0,125,97,HS,FF
153,160,124,99,-5,2,125,97,HS,FF
