Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.2,120,3.94,1.18,117.5,3.86,,39.9,48.6
1.43,143.02,4.69,1.41,141.09,4.63,,38.6,72.4
1.27,127.23,4.17,1.25,124.89,4.1,,40.6,56
1.27,127,4.17,1.24,124.45,4.08,,40.4,55
1.25,124.94,4.1,1.22,122.38,4.02,,39.3,52.4
1.26,126.41,4.15,1.24,124.12,4.07,,40,54.4
1.27,126.67,4.16,1.24,124.42,4.08,,40.1,54.1
1.31,131.44,4.31,1.29,129.19,4.24,,40.9,58.3
1.37,137.41,4.51,1.36,135.88,4.46,,41.2,64.6
1.43,143.11,4.7,1.42,141.69,4.65,,41.1,70.4
1.46,146.04,4.79,1.45,144.73,4.75,,41.4,73.3
1.45,145.45,4.77,1.44,144.03,4.73,,42.3,72.9
1.46,145.62,4.78,1.44,144.17,4.73,,42.9,72.9
1.45,145.32,4.77,1.44,144.03,4.73,,42.8,73
1.45,145.21,4.76,1.44,143.98,4.72,,43.2,72.9
1.46,145.89,4.79,1.44,144.45,4.74,,44.7,73.2
1.45,145.44,4.77,1.44,143.85,4.72,,44.8,72.8
1.45,145.11,4.76,1.43,143.5,4.71,,44.7,72.6
1.46,145.8,4.78,1.44,144.09,4.73,,45.1,73.4
1.46,145.89,4.79,1.44,144.1,4.73,,45.8,73.8
1.46,145.83,4.78,1.44,143.68,4.71,,45.9,73.4
1.46,146.12,4.79,1.44,143.59,4.71,,47.6,73.8
1.45,144.69,4.75,1.42,142.22,4.67,,47.4,72.7
1.46,146.14,4.79,1.43,143.1,4.69,,47.7,73.5
1.45,144.79,4.75,1.42,141.56,4.64,,47.9,72.5
1.46,145.97,4.79,1.43,142.95,4.69,,47.6,73.8
1.46,145.59,4.78,1.43,142.54,4.68,,47.8,73.6
1.44,144.38,4.74,1.42,141.52,4.64,,47.7,72.6
1.46,145.81,4.78,1.43,143.38,4.7,,48,74.6
1.46,145.79,4.78,1.43,143.23,4.7,,48.2,74.5
1.46,146.2,4.8,1.43,143.29,4.7,,48.5,74.3
1.46,145.68,4.78,1.43,143.18,4.7,,48,74.1
1.46,145.6,4.78,1.43,143.08,4.69,,45.5,73.9
1.45,144.62,4.74,1.42,142.31,4.67,,47.3,73.1
1.45,145.24,4.77,1.43,143.25,4.7,,45.8,74
1.45,144.82,4.75,1.43,142.74,4.68,,45.6,73.5
1.45,145.39,4.77,1.43,143.37,4.7,,45,73.8
1.46,145.54,4.77,1.44,143.58,4.71,,42.7,74.1
1.44,144.5,4.74,1.43,142.55,4.68,,45,73.1
1.44,144.23,4.73,1.42,142.29,4.67,,43.8,73
1.44,144.37,4.74,1.42,142.36,4.67,,44.6,73
1.44,144.43,4.74,1.42,142.42,4.67,,44.6,72.9
1.44,144.22,4.73,1.42,142.28,4.67,,43.5,72.8
1.45,144.63,4.75,1.43,142.72,4.68,,43.6,73.1
1.44,144.35,4.74,1.43,142.51,4.68,,43.4,72.9
1.44,144.29,4.73,1.43,142.53,4.68,,43.4,73.1
1.44,143.75,4.72,1.42,142.1,4.66,,43.4,72.6
1.44,143.57,4.71,1.42,142.01,4.66,,43.4,72.5
1.44,143.6,4.71,1.42,142.06,4.66,,43.3,72.4
1.44,143.76,4.72,1.42,142.25,4.67,,43.3,72.4
1.44,143.83,4.72,1.42,142.4,4.67,,43.2,72.7
1.44,143.85,4.72,1.42,142.48,4.67,,43,72.7
1.44,143.86,4.72,1.42,142.45,4.67,,44,72.4
1.44,144.35,4.74,1.43,142.93,4.69,,42.8,72.7
1.44,144.4,4.74,1.43,143.1,4.69,,42.9,73.2
1.45,144.93,4.75,1.44,143.67,4.71,,43.3,73.9
1.45,144.86,4.75,1.44,143.65,4.71,,43.6,73.9
1.44,144.48,4.74,1.43,143.4,4.7,,44,73.5
1.45,145.01,4.76,1.44,143.87,4.72,,45.9,74
1.44,144.34,4.74,1.43,143.21,4.7,,45.5,73.4
1.43,143.47,4.71,1.42,142.25,4.67,,46,72.4
1.47,146.64,4.81,1.45,145.19,4.76,,46.6,75.2
1.46,145.66,4.78,1.44,144.25,4.73,,46.7,74.6
