Difference Between AL & AR 
0.264316
0.0734107
0.315178
0.320278
0.323269
0.304461
0.296795
0.275723
0.224885
0.189191
0.164814
0.154413
0.13855
0.150735
0.176496
0.201319
0.239738
0.264089
0.310969
0.344812
0.389012
0.424877
0.448482
0.475422
0.490936
0.523889
0.531847
0.535635
0.558643
0.562998
0.548038
0.527802
0.495646
0.488707
0.465179
0.452159
0.399887
0.388117
0.344414
0.30329
0.263427
0.218422
0.187043
0.155054
0.129501
0.116595
0.115422
0.112389
0.106704
0.105509
0.107303
0.105629
0.100415
0.0913461
0.0904203
0.0794581
0.0827907
0.107314
0.120929
0.151505
0.187984
0.254014
0.286841
0.355555
0.386444
0.453509
0.499093
0.533991
0.538817
0.576748
0.587383
0.586496
0.573399
0.599775
0.537131
0.54427
0.512839
0.481174
0.461349
0.409986
0.369254
0.33273
0.283758
0.241067
0.209575
0.17973
0.158901
0.151997
0.147878
0.146759
0.148833
0.149127
0.146026
0.142766
0.141685
0.138229
0.138977
0.138989
0.133961
0.127342
0.116844
0.149742
0.187743
0.241166
0.294635
0.358886
0.406856
0.456132
0.495439
0.544264
0.554346
0.573497
0.565538
0.556817
0.516153
0.510208
0.461557
0.45517
0.435562
0.398795
