Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.380395,0.254242,4.47509,-0.390485,0.166746,4.53126,-0.386471,0.375603,4.50267,-0.357427,0.647966,4.47429,-0.170506,-0.0615991,4.36432,-0.191078,-0.00041373,4.48481,-0.19895,0.28544,4.46882,-0.224984,0.664076,4.48221,-0.293408,0.660983,4.51212,-0.308474,0.936135,4.45019,-0.322545,1.20516,4.37772,-0.332144,1.33007,4.35461,-0.456505,1.07053,4.34927,-0.164292,1.10598,4.40021,-0.476345,0.725438,4.18968,-0.06121,0.714893,4.51408,-0.489532,0.878205,4.32165,-0.0927145,0.918291,4.51325,0.298731,0.451669,0.453525,0.133655,0.374758,0.337889,0.292213,0.132443
-0.198921,-0.100271,4.34125,-0.220622,-0.0394881,4.46181,-0.3696,0.314369,4.50522,-0.352183,0.649096,4.46666,-0.198819,-0.181297,4.39299,-0.182834,-0.102066,4.46853,-0.197708,0.274636,4.46431,-0.221325,0.664797,4.47912,-0.288973,0.661899,4.50701,-0.306939,0.936337,4.44659,-0.322777,1.20492,4.37489,-0.330857,1.32955,4.35149,-0.454148,1.07053,4.34389,-0.163636,1.10573,4.39733,-0.465239,0.74219,4.18242,-0.0608034,0.693415,4.50889,-0.484318,0.88048,4.31261,-0.0905738,0.9114,4.51323,0.297477,0.450641,0.452154,0.132385,0.364052,0.351391,0.290512,0.130859
-0.36084,-0.0205688,4.48047,-0.38916,0.0953182,4.53716,-0.374249,0.367314,4.47901,-0.344137,0.645333,4.44964,-0.159788,-0.170961,4.29162,-0.181304,-0.108426,4.41624,-0.193953,0.272067,4.45638,-0.21079,0.657883,4.45583,-0.279563,0.656615,4.48669,-0.301232,0.932535,4.42795,-0.320939,1.20226,4.35842,-0.32252,1.3269,4.33387,-0.449551,1.06999,4.32559,-0.153576,1.10005,4.3785,-0.441034,0.734321,4.1389,-0.0553553,0.711299,4.49958,-0.469947,0.875291,4.28608,-0.0855068,0.895559,4.49697,0.302166,0.454786,0.452514,0.134079,0.377335,0.338427,0.295975,0.133347
-0.37214,0.144184,4.42219,-0.391324,0.0990017,4.53748,-0.375194,0.364705,4.47067,-0.339046,0.634858,4.42922,-0.16146,-0.171876,4.29054,-0.181551,-0.109607,4.41478,-0.185662,0.270469,4.43399,-0.207899,0.652627,4.45106,-0.275612,0.648925,4.47557,-0.295776,0.926851,4.41599,-0.314419,1.19856,4.34562,-0.318319,1.32492,4.32491,-0.443322,1.06701,4.31645,-0.148912,1.09749,4.36503,-0.429995,0.734082,4.13078,-0.0514607,0.677638,4.48291,-0.463992,0.873731,4.27729,-0.0864569,0.891687,4.48949,0.299944,0.45864,0.456927,0.134135,0.369487,0.355353,0.29441,0.131147
-0.418075,0.0306718,4.47092,-0.386628,0.118725,4.51856,-0.375724,0.362154,4.46099,-0.337588,0.629886,4.42211,-0.159948,-0.170853,4.29275,-0.180567,-0.108225,4.41592,-0.184021,0.268135,4.42778,-0.205096,0.646279,4.43879,-0.273383,0.642797,4.46484,-0.289053,0.920494,4.40039,-0.302031,1.19214,4.32398,-0.310824,1.32327,4.30924,-0.431722,1.05916,4.29556,-0.141261,1.09541,4.3444,-0.420685,0.728487,4.12073,-0.0513157,0.677511,4.48259,-0.450967,0.868852,4.25596,-0.0850158,0.890501,4.47591,0.296761,0.457334,0.463364,0.13454,0.363873,0.349738,0.290461,0.132492
-0.454006,0.104201,4.43961,-0.377766,0.0990714,4.52417,-0.360438,0.357914,4.44709,-0.336441,0.627927,4.41085,-0.159011,-0.171864,4.2989,-0.181853,-0.11018,4.42156,-0.183406,0.26745,4.421,-0.204498,0.644411,4.42257,-0.272494,0.640949,4.45091,-0.284507,0.920333,4.39149,-0.295061,1.19318,4.31887,-0.304533,1.32018,4.30052,-0.426917,1.05948,4.289,-0.140186,1.09571,4.34437,-0.413718,0.718263,4.10612,-0.0515605,0.672302,4.47403,-0.439051,0.864829,4.23694,-0.0750815,0.881425,4.46111,0.294267,0.457463,0.462518,0.133486,0.372773,0.350138,0.286731,0.131944
-0.462758,0.12935,4.45242,-0.380629,0.0944056,4.50574,-0.358408,0.35518,4.43958,-0.327562,0.620336,4.39067,-0.156427,-0.170691,4.30594,-0.178905,-0.109291,4.42892,-0.181685,0.260934,4.41583,-0.196535,0.63684,4.40674,-0.264064,0.63341,4.43299,-0.274268,0.916821,4.37487,-0.283904,1.1935,4.30549,-0.294813,1.31945,4.2855,-0.416198,1.0586,4.27352,-0.122523,1.09352,4.32953,-0.399612,0.711696,4.10693,-0.046258,0.671375,4.45523,-0.436335,0.861476,4.23254,-0.0726108,0.879266,4.45505,0.301001,0.462232,0.469039,0.133038,0.359972,0.344514,0.293676,0.131027
-0.353676,-0.0757193,4.47709,-0.384461,0.0538688,4.51809,-0.35383,0.350976,4.42628,-0.321088,0.614729,4.37456,-0.181448,-0.198354,4.36178,-0.178924,-0.108307,4.43162,-0.180534,0.256542,4.41252,-0.190673,0.631538,4.39727,-0.257859,0.627956,4.4205,-0.269409,0.914119,4.36387,-0.280073,1.19321,4.29608,-0.286377,1.31988,4.27064,-0.412451,1.05885,4.26379,-0.114867,1.09355,4.32053,-0.378004,0.699756,4.10093,-0.0440471,0.672266,4.43619,-0.427809,0.857943,4.21521,-0.0673282,0.873481,4.44017,0.304926,0.466754,0.474433,0.133441,0.356201,0.338396,0.297584,0.130415
-0.324714,-0.137763,4.43602,-0.37046,-0.0142751,4.50259,-0.329527,0.264164,4.42395,-0.312647,0.611721,4.3591,-0.178054,-0.20048,4.3627,-0.178703,-0.108027,4.43179,-0.179675,0.247525,4.40769,-0.178997,0.625827,4.37729,-0.247752,0.62368,4.40267,-0.25846,0.911956,4.34399,-0.268319,1.19371,4.27442,-0.279443,1.32016,4.25938,-0.40791,1.05853,4.25228,-0.107799,1.0905,4.30229,-0.378023,0.684329,4.10932,-0.0377432,0.671969,4.41085,-0.418504,0.849512,4.21408,-0.0626451,0.868591,4.42205,0.305925,0.469178,0.476038,0.135618,0.348103,0.332837,0.300111,0.13365
-0.325394,-0.134945,4.38082,-0.349064,-0.0715839,4.50659,-0.331644,0.248096,4.42184,-0.308585,0.613243,4.34968,-0.178637,-0.197711,4.36266,-0.179176,-0.108438,4.43194,-0.179225,0.245901,4.40533,-0.176578,0.62552,4.36891,-0.244537,0.624261,4.39386,-0.255788,0.911454,4.33509,-0.266168,1.19212,4.26542,-0.266642,1.32008,4.24238,-0.399595,1.05837,4.23577,-0.102029,1.08913,4.29105,-0.380939,0.682441,4.11105,-0.0335247,0.668544,4.40336,-0.412929,0.849139,4.21801,-0.0558868,0.866327,4.41115,0.304214,0.468401,0.475979,0.133964,0.343951,0.336254,0.297565,0.132008
-0.349957,-0.189906,4.41757,-0.339789,-0.105129,4.4895,-0.328244,0.232075,4.41208,-0.307278,0.610808,4.33796,-0.176819,-0.194503,4.36,-0.183817,-0.111186,4.43659,-0.178371,0.244084,4.39976,-0.174947,0.622123,4.35633,-0.243046,0.621359,4.38172,-0.251571,0.908226,4.32084,-0.258737,1.18849,4.24877,-0.26045,1.31843,4.2271,-0.396496,1.05633,4.22827,-0.095296,1.08291,4.27479,-0.388876,0.670465,4.11977,-0.026035,0.662129,4.36164,-0.41193,0.844317,4.2177,-0.0509063,0.855755,4.39015,0.305928,0.467417,0.474677,0.134078,0.340314,0.336295,0.3012,0.132331
-0.338175,-0.189212,4.40504,-0.338886,-0.103316,4.47177,-0.328766,0.224709,4.39616,-0.306435,0.610086,4.32707,-0.177631,-0.191475,4.36125,-0.188183,-0.111116,4.43904,-0.177212,0.241878,4.39261,-0.171865,0.621247,4.34168,-0.241146,0.620582,4.36909,-0.247801,0.908027,4.30894,-0.253462,1.18885,4.23777,-0.255305,1.31498,4.21697,-0.393717,1.05497,4.21772,-0.0906576,1.08151,4.26417,-0.404397,0.654479,4.12849,-0.0197522,0.648194,4.34265,-0.411942,0.834277,4.21916,-0.0449571,0.851291,4.37676,0.307746,0.466365,0.473753,0.135819,0.34838,0.347356,0.30306,0.13457
-0.341284,-0.184765,4.35454,-0.326721,-0.107807,4.43256,-0.33494,0.227037,4.37093,-0.307585,0.610744,4.31964,-0.177149,-0.188401,4.36489,-0.18839,-0.108768,4.44029,-0.174649,0.238659,4.38701,-0.173612,0.616036,4.33004,-0.242523,0.618711,4.35992,-0.245548,0.905828,4.29693,-0.246454,1.18617,4.22185,-0.250264,1.314,4.20602,-0.389683,1.05356,4.20202,-0.0882235,1.08072,4.24942,-0.41194,0.641286,4.14503,-0.0176633,0.640818,4.32193,-0.41344,0.828804,4.21978,-0.0411993,0.849689,4.36336,0.306371,0.465468,0.479291,0.13448,0.347483,0.350409,0.30146,0.133973
-0.321458,-0.191051,4.32668,-0.333917,-0.112406,4.40097,-0.330928,0.225842,4.35406,-0.309326,0.610775,4.31011,-0.177073,-0.187398,4.36599,-0.188459,-0.10872,4.44033,-0.173651,0.233957,4.38208,-0.173908,0.613165,4.32084,-0.243565,0.617104,4.35034,-0.246032,0.903751,4.28953,-0.246955,1.18396,4.21705,-0.247122,1.3103,4.19457,-0.388465,1.05156,4.19868,-0.0857919,1.07878,4.24095,-0.423971,0.632923,4.16946,-0.0101945,0.645077,4.31193,-0.415187,0.827718,4.22005,-0.0326518,0.842161,4.33963,0.306819,0.461491,0.480562,0.135864,0.345582,0.350762,0.302673,0.135418
-0.32666,-0.202148,4.26563,-0.337122,-0.116947,4.34666,-0.332814,0.223604,4.32917,-0.3113,0.610205,4.30117,-0.179291,-0.188068,4.36322,-0.187141,-0.110821,4.4395,-0.174307,0.225206,4.36842,-0.175384,0.607889,4.30365,-0.2454,0.614391,4.33757,-0.243271,0.90015,4.27367,-0.23897,1.17909,4.19777,-0.242049,1.30592,4.17659,-0.387549,1.05124,4.19336,-0.0763096,1.06985,4.21874,-0.434183,0.628952,4.18334,-0.00503989,0.646124,4.28948,-0.424241,0.825938,4.22596,-0.0284792,0.842318,4.33016,0.312827,0.46038,0.480035,0.135958,0.343738,0.348616,0.311239,0.135916
-0.318843,-0.184355,4.17758,-0.32805,-0.126003,4.2959,-0.332078,0.206824,4.30246,-0.309389,0.605342,4.28495,-0.180092,-0.187926,4.36168,-0.186267,-0.112055,4.43814,-0.174701,0.215921,4.36375,-0.173729,0.605324,4.29769,-0.24346,0.610458,4.32672,-0.240864,0.896002,4.26067,-0.237032,1.17506,4.18382,-0.239863,1.30259,4.1619,-0.386553,1.04986,4.1862,-0.0784627,1.06787,4.2025,-0.449287,0.616691,4.19859,-0.00146015,0.640125,4.27491,-0.436403,0.815518,4.23475,-0.0237786,0.838323,4.31021,0.309046,0.46184,0.48175,0.136258,0.35399,0.3507,0.308091,0.13566
-0.316406,-0.209595,4.15625,-0.335351,-0.122025,4.25122,-0.329401,0.216741,4.27714,-0.30702,0.60471,4.27483,-0.173032,-0.192829,4.3597,-0.180767,-0.116742,4.43439,-0.170276,0.218902,4.34611,-0.170421,0.604382,4.28489,-0.240578,0.609556,4.3147,-0.237388,0.894399,4.24689,-0.233279,1.17258,4.16817,-0.238537,1.29909,4.14835,-0.385107,1.04585,4.17094,-0.0791606,1.06635,4.18252,-0.468465,0.617636,4.20676,-0.00116547,0.637897,4.25983,-0.437619,0.816196,4.23698,-0.0200314,0.837045,4.29932,0.306851,0.459883,0.481895,0.136969,0.362772,0.348944,0.305947,0.136599
-0.314001,-0.206072,4.10412,-0.331786,-0.120133,4.21697,-0.323317,0.229165,4.24803,-0.305577,0.604017,4.26582,-0.172065,-0.19371,4.35913,-0.181531,-0.117762,4.43413,-0.16794,0.211851,4.33926,-0.168165,0.600629,4.27615,-0.238778,0.607332,4.3059,-0.236894,0.891912,4.23689,-0.234378,1.16978,4.15677,-0.23873,1.29421,4.13443,-0.3834,1.04332,4.16272,-0.0761739,1.0634,4.17668,-0.471805,0.620668,4.22045,-0.00167545,0.63159,4.25176,-0.439917,0.820589,4.24302,-0.0201939,0.832638,4.28378,0.308197,0.457897,0.4822,0.137842,0.359203,0.351164,0.307226,0.137412
-0.316639,-0.212902,4.04933,-0.330353,-0.127883,4.1592,-0.322168,0.224456,4.21811,-0.302212,0.599338,4.25327,-0.167706,-0.194509,4.36013,-0.181999,-0.118201,4.43233,-0.164339,0.203831,4.33138,-0.163854,0.59455,4.25892,-0.234924,0.601865,4.29097,-0.234398,0.884173,4.21852,-0.233559,1.15948,4.13474,-0.23796,1.28575,4.11965,-0.383689,1.04072,4.15172,-0.0771898,1.05364,4.15306,-0.501088,0.625413,4.24565,-0.00772822,0.625068,4.22486,-0.442283,0.819935,4.24707,-0.0216543,0.826604,4.26327,0.306774,0.460188,0.479043,0.138556,0.37258,0.344318,0.306499,0.138358
-0.31563,-0.20953,4.01468,-0.328764,-0.129743,4.11518,-0.317561,0.225576,4.18615,-0.29908,0.596725,4.24113,-0.166922,-0.200823,4.35804,-0.179937,-0.123244,4.42615,-0.163517,0.196645,4.31445,-0.159577,0.590717,4.24375,-0.231215,0.598626,4.27728,-0.232567,0.879334,4.20263,-0.233654,1.1531,4.11677,-0.238971,1.2773,4.09993,-0.381038,1.0336,4.13483,-0.0750772,1.05011,4.14616,-0.508576,0.622524,4.25607,-0.00876627,0.616923,4.2163,-0.44644,0.816447,4.25029,-0.021453,0.820282,4.24812,0.306616,0.457029,0.477189,0.139657,0.380774,0.345157,0.305961,0.139503
-0.309711,-0.213399,3.95303,-0.327467,-0.129508,4.06568,-0.313861,0.218917,4.1604,-0.293281,0.585751,4.22118,-0.166923,-0.200953,4.35725,-0.179857,-0.123548,4.42555,-0.157993,0.194659,4.29007,-0.153702,0.584747,4.22449,-0.225349,0.590174,4.25771,-0.229677,0.871297,4.18687,-0.232965,1.14573,4.10458,-0.24021,1.27093,4.087,-0.381419,1.02895,4.12376,-0.072912,1.03945,4.12998,-0.516615,0.626327,4.26929,-0.00684808,0.604563,4.19607,-0.446675,0.816711,4.25012,-0.0214454,0.80876,4.22659,0.308748,0.462257,0.471395,0.139623,0.386181,0.347685,0.308507,0.13958
-0.317626,-0.189868,3.90122,-0.322874,-0.132072,4.01722,-0.313425,0.215944,4.13321,-0.291001,0.579024,4.2088,-0.166642,-0.202577,4.35916,-0.180062,-0.122047,4.41725,-0.156871,0.18311,4.27388,-0.151996,0.581092,4.21734,-0.223329,0.584996,4.24803,-0.228407,0.864246,4.17567,-0.232773,1.13673,4.09222,-0.244076,1.2577,4.06807,-0.383066,1.02176,4.1143,-0.0720444,1.03068,4.11841,-0.524662,0.610036,4.27705,-0.0176084,0.593801,4.18559,-0.455333,0.801191,4.25439,-0.018586,0.800231,4.20811,0.311176,0.461973,0.467238,0.139282,0.403321,0.343038,0.311021,0.139005
