Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
160,168,16,21,0,0
142,173,14,15,-2,-6
173,158,16,20,2,5
172,171,17,12,1,-8
169,177,15,128,-2,116
169,177,12,126,-3,-2
170,178,18,126,6,0
167,178,13,123,-5,-3
163,175,92,119,79,-4
159,175,92,119,0,0
147,175,82,117,-10,-2
142,176,79,118,-3,1
135,175,75,118,-4,0
137,175,129,117,54,-1
143,177,119,117,-10,0
145,176,115,117,-4,0
151,176,121,116,6,-1
157,176,126,115,5,-1
163,177,132,114,6,-1
171,178,129,112,-3,-2
175,172,134,125,5,13
176,175,135,126,1,1
177,176,135,125,0,-1
175,172,135,131,0,6
178,174,132,131,-3,0
179,173,134,130,2,-1
178,172,134,113,0,-17
175,171,132,114,-2,1
177,163,132,78,0,-36
179,165,132,77,0,-1
178,159,132,75,0,-2
176,162,130,77,-2,2
176,164,129,128,-1,51
176,166,129,115,0,-13
176,168,127,114,-2,-1
175,168,125,118,-2,4
173,172,124,125,-1,7
175,173,124,113,0,-12
174,176,123,126,-1,13
173,176,122,119,-1,-7
173,177,121,126,-1,7
172,178,119,119,-2,-7
171,175,120,131,1,12
171,177,120,133,0,2
170,175,119,118,-1,-15
170,178,119,121,0,3
169,179,120,130,1,9
167,179,117,128,-3,-2
164,179,121,126,4,-2
157,178,121,124,0,-2
149,177,126,123,5,-1
143,176,129,122,3,-1
138,176,122,122,-7,0
140,176,115,120,-7,-2
137,175,116,120,1,0
141,175,113,122,-3,2
145,175,116,123,3,1
151,175,123,123,7,0
157,175,122,121,-1,-2
167,174,124,119,2,-2
172,174,127,119,3,0
177,173,134,118,7,-1
176,174,134,116,0,-2
175,173,131,114,-3,-2
177,173,131,126,0,12
176,173,134,113,3,-13
177,173,133,118,-1,5
174,169,131,113,-2,-5
173,168,130,123,-1,10
174,162,130,129,0,6
174,159,128,129,-2,0
174,158,128,131,0,2
175,160,129,110,1,-21
175,158,128,116,-1,6
174,163,127,115,-1,-1
174,164,126,113,-1,-2
173,163,125,126,-1,13
174,168,125,125,0,-1
174,170,124,122,-1,-3
174,173,123,123,-1,1
174,175,123,124,0,1
174,173,122,124,-1,0
173,171,120,130,-2,6
174,173,120,125,0,-5
173,172,119,129,-1,4
174,175,119,122,0,-7
173,175,120,127,1,5
173,175,120,125,0,-2
169,175,119,124,-1,-1
164,174,123,123,4,-1
158,174,77,123,-46,0
150,173,128,123,51,0
144,173,116,123,-12,0
142,173,124,123,8,0
142,174,115,124,-9,1
141,174,115,124,0,0
147,175,117,124,2,0
150,175,117,124,0,0
156,174,121,124,4,0
160,174,124,126,3,2
169,174,126,127,2,1
174,173,123,125,-3,-2
177,173,127,125,4,0
177,174,126,123,-1,-2
177,175,126,121,0,-2
179,174,127,122,1,1
175,173,132,123,5,1
171,174,132,122,0,-1
167,174,130,124,-2,2
166,171,130,125,0,1
167,168,130,124,0,-1
165,163,129,128,-1,4
164,160,128,118,-1,-10
165,163,128,114,0,-4
165,165,127,112,-1,-2
165,166,127,119,0,7
166,170,125,116,-2,-3
167,171,124,123,-1,7
168,173,124,124,0,1
169,174,124,121,0,-3
