Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
160,168,16,21,0,0,15,17,TO,TO
142,173,14,15,-2,-6,15,17,TO,TO
173,158,16,20,2,5,15,17,TO,TO
172,171,17,12,1,-8,15,17,TO,TO
169,177,15,19,-2,7,14,35,TO,FF
169,177,12,29,-3,10,14,35,TO,FF
170,178,18,41,6,12,14,35,TO,FF
167,178,13,53,-5,12,14,35,TO,FF
163,175,17,63,4,10,27,75,FF,FF
159,175,24,72,7,9,27,75,FF,FF
147,175,31,80,7,8,27,75,FF,FF
142,176,38,87,7,7,27,75,FF,FF
135,175,44,94,6,7,57,100,FF,FF
137,175,53,99,9,5,57,100,FF,FF
143,177,62,103,9,4,57,100,FF,FF
145,176,70,106,8,3,57,100,FF,FF
151,176,77,116,7,10,87,114,FF,FF
157,176,84,115,7,-1,87,114,FF,FF
163,177,91,114,7,-1,87,114,FF,FF
171,178,97,112,6,-2,87,114,FF,FF
175,172,103,115,6,3,110,122,FF,HS
176,175,108,117,5,2,110,122,FF,HS
177,176,112,125,4,8,110,122,FF,HS
175,172,117,131,5,6,110,122,FF,HS
178,174,120,131,3,0,125,127,HS,HS
179,173,123,130,3,-1,125,127,HS,HS
178,172,125,125,2,-5,125,127,HS,HS
175,171,132,122,7,-3,125,127,HS,HS
177,163,132,119,0,-3,131,111,HS,FF
179,165,132,114,0,-5,131,111,HS,FF
178,159,132,109,0,-5,131,111,HS,FF
176,162,130,104,-2,-5,131,111,HS,FF
176,164,129,99,-1,-5,127,103,HS,FF
176,166,129,103,0,4,127,103,HS,FF
176,168,127,105,-2,2,127,103,HS,FF
175,168,125,108,-2,3,127,103,HS,FF
173,172,124,112,-1,4,123,115,HS,FF
175,173,124,113,0,1,123,115,HS,FF
174,176,123,116,-1,3,123,115,HS,FF
173,176,122,119,-1,3,123,115,HS,FF
173,177,121,126,-1,7,120,122,FF,HS
172,178,119,119,-2,-7,120,122,FF,HS
171,175,120,122,1,3,120,122,FF,HS
171,177,120,124,0,2,120,122,FF,HS
170,175,119,118,-1,-6,118,124,FF,HS
170,178,119,121,0,3,118,124,FF,HS
169,179,120,130,1,9,118,124,FF,HS
167,179,117,128,-3,-2,118,124,FF,HS
164,179,121,126,4,-2,124,123,HS,HS
157,178,121,124,0,-2,124,123,HS,HS
149,177,126,123,5,-1,124,123,HS,HS
143,176,129,122,3,-1,124,123,HS,HS
138,176,122,122,-7,0,116,121,FF,HS
140,176,115,120,-7,-2,116,121,FF,HS
137,175,116,120,1,0,116,121,FF,HS
141,175,113,122,-3,2,116,121,FF,HS
145,175,116,123,3,1,121,121,FF,HS
151,175,123,123,7,0,121,121,FF,HS
157,175,122,121,-1,-2,121,121,FF,HS
167,174,124,119,2,-2,121,121,FF,HS
172,174,127,119,3,0,131,116,HS,FF
177,173,134,118,7,-1,131,116,HS,FF
176,174,134,116,0,-2,131,116,HS,FF
175,173,131,114,-3,-2,131,116,HS,FF
177,173,131,117,0,3,132,115,HS,FF
176,173,134,113,3,-4,132,115,HS,FF
177,173,133,118,-1,5,132,115,HS,FF
174,169,131,113,-2,-5,132,115,HS,FF
173,168,130,123,-1,10,129,128,HS,HS
174,162,130,129,0,6,129,128,HS,HS
174,159,128,129,-2,0,129,128,HS,HS
174,158,128,131,0,2,129,128,HS,HS
175,160,129,125,1,-6,127,117,HS,FF
175,158,128,116,-1,-9,127,117,HS,FF
174,163,127,115,-1,-1,127,117,HS,FF
174,164,126,113,-1,-2,127,117,HS,FF
173,163,125,116,-1,3,124,121,HS,HS
174,168,125,125,0,9,124,121,HS,HS
174,170,124,122,-1,-3,124,121,HS,HS
174,173,123,123,-1,1,124,121,HS,HS
174,175,123,124,0,1,121,125,FF,HS
174,173,122,124,-1,0,121,125,FF,HS
173,171,120,130,-2,6,121,125,FF,HS
174,173,120,125,0,-5,121,125,FF,HS
173,172,119,129,-1,4,119,125,FF,HS
174,175,119,122,0,-7,119,125,FF,HS
173,175,120,127,1,5,119,125,FF,HS
173,175,120,125,0,-2,119,125,FF,HS
169,175,119,124,-1,-1,119,123,FF,HS
164,174,123,123,4,-1,119,123,FF,HS
158,174,120,123,-3,0,119,123,FF,HS
150,173,115,123,-5,0,119,123,FF,HS
144,173,116,123,1,0,117,123,FF,HS
142,173,124,123,8,0,117,123,FF,HS
142,174,115,124,-9,1,117,123,FF,HS
141,174,115,124,0,0,117,123,FF,HS
147,175,117,124,2,0,119,124,FF,HS
150,175,117,124,0,0,119,124,FF,HS
156,174,121,124,4,0,119,124,FF,HS
160,174,124,126,3,2,119,124,FF,HS
169,174,126,127,2,1,125,125,HS,HS
174,173,123,125,-3,-2,125,125,HS,HS
177,173,127,125,4,0,125,125,HS,HS
177,174,126,123,-1,-2,125,125,HS,HS
177,175,126,121,0,-2,129,122,HS,HS
179,174,127,122,1,1,129,122,HS,HS
175,173,132,123,5,1,129,122,HS,HS
171,174,132,122,0,-1,129,122,HS,HS
167,174,130,124,-2,2,129,125,HS,HS
166,171,130,125,0,1,129,125,HS,HS
167,168,130,124,0,-1,129,125,HS,HS
165,163,129,128,-1,4,129,125,HS,HS
164,160,128,118,-1,-10,127,115,HS,FF
165,163,128,114,0,-4,127,115,HS,FF
165,165,127,112,-1,-2,127,115,HS,FF
165,166,127,119,0,7,127,115,HS,FF
166,170,125,116,-2,-3,124,121,HS,HS
167,171,124,123,-1,7,124,121,HS,HS
168,173,124,124,0,1,124,121,HS,HS
169,174,124,121,0,-3,124,121,HS,HS
