Difference Between AL & AR 
0.376675
0.450593
0.307301
0.280949
0.405087
0.394875
0.40023
0.395267
0.384308
0.38234
0.362319
0.360387
0.344542
0.277017
0.260496
0.268434
0.306797
0.358461
0.411669
0.466575
0.509812
0.558212
0.576668
0.589285
0.587411
0.592778
0.609873
0.605324
0.557071
0.546767
0.525267
0.493198
0.488575
0.450975
0.414763
0.356982
0.326371
0.29222
0.275609
0.285301
0.287855
0.31658
0.335516
0.36078
0.390357
0.391016
0.393276
0.389834
0.376404
0.364606
0.348789
0.323797
0.294905
0.274815
0.262627
0.269732
0.299028
0.345404
0.413688
0.475299
0.543875
0.598183
0.641635
0.660395
0.675399
0.685334
0.673278
0.66343
0.639155
0.611213
0.582781
0.541786
0.524621
0.469257
0.422926
0.375784
0.327394
0.303087
0.279286
0.268693
0.28213
0.304646
0.334318
0.361871
0.375317
0.383065
0.39158
0.38887
0.385048
0.373034
0.341931
0.330732
0.316223
0.289582
0.268287
0.248807
0.242885
0.26346
0.302476
0.352224
0.411328
0.467885
0.508968
0.538261
0.554193
0.565018
0.562
0.565202
0.556687
0.546835
0.534078
0.512978
0.499293
0.471077
0.436374
0.395216
0.360912
0.323034
0.298891
0.288618
