Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.48,148.17,4.86,1.47,146.69,4.81,,50.2,75.7
1.4,140.29,4.6,1.39,138.93,4.56,,52.9,69.2
1.41,141.23,4.63,1.4,139.56,4.58,,50.5,69.6
1.4,140.14,4.6,1.38,138.35,4.54,,50.8,67.7
1.36,135.97,4.46,1.34,133.64,4.38,,51.5,63.8
1.43,142.79,4.68,1.41,140.78,4.62,,49.9,70
1.42,142.31,4.67,1.41,140.57,4.61,,48.9,69.9
1.41,140.76,4.62,1.39,139.22,4.57,,48.7,69.5
1.4,140.49,4.61,1.39,138.98,4.56,,47.3,68.7
1.37,136.82,4.49,1.35,135.34,4.44,,47.7,65
1.4,140.45,4.61,1.39,139.19,4.57,,46.6,69.3
1.4,140.35,4.6,1.39,139.11,4.56,,46.5,69.4
1.4,140.46,4.61,1.39,139.44,4.57,,46.6,69.3
1.42,142,4.66,1.41,141.03,4.63,,46,70.7
1.4,140.48,4.61,1.4,139.55,4.58,,45.8,69
1.39,139.4,4.57,1.39,138.89,4.56,,45.6,68.6
1.43,142.81,4.69,1.42,142.01,4.66,,45.4,71.6
1.43,142.95,4.69,1.42,142.22,4.67,,45,71.7
1.47,146.94,4.82,1.46,145.86,4.79,,45.1,75
1.47,146.95,4.82,1.46,145.52,4.77,,45.6,74.5
1.49,148.84,4.88,1.48,147.61,4.84,,46.1,76.5
1.5,150.49,4.94,1.49,149.09,4.89,,48.1,77.7
1.5,150.35,4.93,1.48,148.49,4.87,,48.9,77
1.48,148.34,4.87,1.47,146.95,4.82,,49,75.4
1.51,151.24,4.96,1.49,149.22,4.9,,49,77.6
1.47,147.31,4.83,1.46,145.53,4.77,,49.6,74.5
1.47,147.46,4.84,1.45,145.49,4.77,,48.4,73.8
1.47,147.15,4.83,1.45,145.14,4.76,,48.6,73.3
1.46,145.61,4.78,1.44,143.9,4.72,,48.3,71.9
1.44,143.8,4.72,1.42,142.07,4.66,,48,69.7
1.44,143.64,4.71,1.42,142.07,4.66,,47.3,70
1.42,141.63,4.65,1.4,139.74,4.58,,46.9,68
1.44,144.01,4.72,1.42,142.39,4.67,,46.5,69.9
1.42,141.54,4.64,1.4,140.01,4.59,,47.4,67.5
1.43,143.41,4.71,1.42,141.76,4.65,,48.1,69.3
1.43,142.64,4.68,1.42,141.55,4.64,,47.1,69.5
1.42,141.64,4.65,1.4,140.46,4.61,,48.2,67.7
1.41,141.02,4.63,1.4,140.02,4.59,,46.9,67.4
1.4,140.03,4.59,1.39,138.9,4.56,,46.6,66.6
1.39,139.22,4.57,1.38,138,4.53,,47.9,65.6
1.4,140,4.59,1.39,138.85,4.56,,46.4,66
1.4,140.2,4.6,1.39,139.19,4.57,,47.4,66.7
1.41,140.9,4.62,1.4,139.91,4.59,,47.3,67
1.4,140.37,4.61,1.39,139.36,4.57,,47.6,67
1.41,140.99,4.63,1.4,140.14,4.6,,48.1,67.5
1.41,141.45,4.64,1.41,140.65,4.61,,47.3,68.2
1.41,141.23,4.63,1.41,140.75,4.62,,46.8,68
1.42,141.92,4.66,1.42,141.65,4.65,,46.9,68.5
1.42,142.25,4.67,1.42,141.98,4.66,,46.5,69.3
1.43,142.52,4.68,1.42,142.43,4.67,,45.3,69.7
1.44,144.38,4.74,1.44,144.37,4.74,,45.3,71.3
1.45,144.75,4.75,1.45,144.88,4.75,,45.3,71.6
1.44,144.33,4.74,1.45,144.59,4.74,,45.8,71.4
1.45,144.65,4.75,1.45,144.89,4.75,,45.2,71.4
1.45,144.75,4.75,1.45,145.1,4.76,,45.2,71.1
