Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
167,140,96,94,0,0,106,98,TO,FF
174,137,103,96,7,2,106,98,TO,FF
169,158,111,100,8,4,106,98,TO,FF
175,159,115,104,4,4,106,98,TO,FF
161,157,120,111,5,7,116,114,FF,FF
164,151,117,117,-3,6,116,114,FF,FF
164,142,109,118,-8,1,116,114,FF,FF
163,128,118,113,9,-5,116,114,FF,FF
162,129,115,118,-3,5,119,114,FF,FF
165,138,117,113,2,-5,119,114,FF,FF
169,144,120,111,3,-2,119,114,FF,FF
168,157,124,114,4,3,119,114,FF,FF
171,161,120,118,-4,4,118,124,FF,HS
169,173,115,123,-5,5,118,124,FF,HS
168,175,118,126,3,3,118,124,FF,HS
169,175,120,132,2,6,118,124,FF,HS
166,174,110,129,-10,-3,113,127,FF,HS
162,177,115,126,5,-3,113,127,FF,HS
156,178,116,127,1,1,113,127,FF,HS
149,173,112,126,-4,-1,113,127,FF,HS
143,176,118,129,6,3,120,126,HS,HS
140,176,122,126,4,-3,120,126,HS,HS
133,175,119,125,-3,-1,120,126,HS,HS
130,177,122,124,3,-1,120,126,HS,HS
128,173,119,120,-3,-4,117,119,FF,FF
135,171,114,117,-5,-3,117,119,FF,FF
132,171,116,119,2,2,117,119,FF,FF
138,169,120,123,4,4,117,119,FF,FF
143,171,113,118,-7,-5,117,110,FF,FF
154,171,116,110,3,-8,117,110,FF,FF
161,171,118,106,2,-4,117,110,FF,FF
172,172,121,107,3,1,117,110,FF,FF
177,171,129,101,8,-6,130,105,HS,FF
176,171,134,105,5,4,130,105,HS,FF
172,169,131,107,-3,2,130,105,HS,FF
174,166,127,107,-4,0,130,105,HS,FF
178,162,133,107,6,0,128,106,HS,FF
174,154,126,111,-7,4,128,106,HS,FF
175,144,126,107,0,-4,128,106,HS,FF
174,136,127,102,1,-5,128,106,HS,FF
176,132,122,96,-5,-6,121,93,HS,FF
175,124,120,91,-2,-5,121,93,HS,FF
176,127,121,88,1,-3,121,93,HS,FF
176,125,122,97,1,9,121,93,HS,FF
175,132,120,100,-2,3,119,107,FF,FF
175,135,120,103,0,3,119,107,FF,FF
176,139,121,109,1,6,119,107,FF,FF
175,148,116,116,-5,7,119,107,FF,FF
174,159,109,123,-7,7,105,125,TO,HS
175,166,107,126,-2,3,105,125,TO,HS
173,175,103,126,-4,0,105,125,TO,HS
174,179,102,128,-1,2,105,125,TO,HS
174,176,112,133,10,5,118,131,FF,HS
170,178,118,131,6,-2,118,131,FF,HS
174,177,121,131,3,0,118,131,FF,HS
170,176,123,131,2,0,118,131,FF,HS
160,177,116,131,-7,0,117,127,FF,HS
153,173,123,127,7,-4,117,127,FF,HS
146,175,119,126,-4,-1,117,127,FF,HS
138,175,113,125,-6,-1,117,127,FF,HS
137,176,107,124,-6,-1,104,123,TO,HS
131,174,99,123,-8,-1,104,123,TO,HS
130,174,103,125,4,2,104,123,TO,HS
131,172,110,122,7,-3,104,123,TO,HS
135,172,109,122,-1,0,115,119,FF,FF
142,170,112,120,3,-2,115,119,FF,FF
147,172,115,118,3,-2,115,119,FF,FF
158,172,125,117,10,-1,115,119,FF,FF
167,172,129,114,4,-3,129,110,HS,FF
176,172,129,113,0,-1,129,110,HS,FF
177,172,132,110,3,-3,129,110,HS,FF
178,169,126,106,-6,-4,129,110,HS,FF
177,169,126,104,0,-2,125,99,HS,FF
179,169,126,96,0,-8,125,99,HS,FF
178,163,125,103,-1,7,125,99,HS,FF
178,153,126,94,1,-9,125,99,HS,FF
172,145,122,86,-4,-8,122,78,HS,TO
175,138,123,80,1,-6,122,78,HS,TO
175,130,122,75,-1,-5,122,78,HS,TO
176,128,122,72,0,-3,122,78,HS,TO
175,128,122,75,0,3,120,82,HS,TO
175,131,121,80,-1,5,120,82,HS,TO
174,132,119,84,-2,4,120,82,HS,TO
175,140,119,89,0,5,120,82,HS,TO
174,145,118,92,-1,3,115,98,FF,FF
174,153,120,96,2,4,115,98,FF,FF
172,161,113,102,-7,6,115,98,FF,FF
172,162,110,105,-3,3,115,98,FF,FF
172,170,102,115,-8,10,98,118,TO,FF
154,176,96,119,-6,4,98,118,TO,FF
149,177,94,122,-2,3,98,118,TO,FF
171,177,100,117,6,-5,98,118,TO,FF
171,177,104,118,4,1,104,120,TO,FF
141,174,101,119,-3,1,104,120,TO,FF
173,174,109,122,8,3,104,120,TO,FF
151,175,102,123,-7,1,104,120,TO,FF
161,175,109,125,7,2,114,125,FF,HS
152,175,116,126,7,1,114,125,FF,HS
144,176,118,125,2,-1,114,125,FF,HS
139,175,114,125,-4,0,114,125,FF,HS
135,175,109,124,-5,-1,105,124,TO,HS
135,175,107,125,-2,1,105,124,TO,HS
134,174,97,125,-10,0,105,124,TO,HS
141,174,107,123,10,-2,105,124,TO,HS
143,174,101,121,-6,-2,97,124,TO,HS
150,175,91,123,-10,2,97,124,TO,HS
158,174,98,128,7,5,97,124,TO,HS
164,175,100,125,2,-3,97,124,TO,HS
169,174,105,120,5,-5,107,117,FF,FF
170,173,106,118,1,-2,107,117,FF,FF
171,174,109,117,3,-1,107,117,FF,FF
170,172,108,116,-1,-1,107,117,FF,FF
168,171,107,116,-1,0,104,114,TO,FF
167,169,105,115,-2,-1,104,114,TO,FF
167,167,103,114,-2,-1,104,114,TO,FF
167,163,101,113,-2,-1,104,114,TO,FF
168,158,99,111,-2,-2,96,108,TO,FF
164,149,95,106,-4,-5,96,108,TO,FF
165,142,94,109,-1,3,96,108,TO,FF
163,138,91,134,-3,25,96,108,TO,FF
