Difference Between AL & AR 
0.111003
0.0869364
0.238053
0.217651
0.249231
0.256703
0.295612
0.322197
0.37811
0.40402
0.401664
0.401853
0.416678
0.402051
0.39261
0.369748
0.335446
0.312912
0.308733
0.292611
0.27189
0.234352
0.212222
0.199285
0.211364
0.262302
0.300223
0.351372
0.392667
0.436389
0.442682
0.457876
0.46479
0.472173
0.473825
0.471356
0.468234
0.456986
0.43825
0.421962
0.398764
0.374457
0.326601
0.288975
0.273988
0.239582
0.206177
0.206036
0.202868
0.222979
0.240493
0.2807
0.319798
0.339789
0.394483
0.393867
0.395462
0.399657
0.398132
0.390408
0.384443
0.359823
0.335588
0.303628
0.275275
0.254386
0.229072
0.219164
0.240065
0.272518
0.32298
0.371541
0.415324
0.454648
0.464789
0.484213
0.486957
0.485373
0.48947
0.487473
0.483775
0.472508
0.463046
0.438891
0.425141
0.376019
0.335822
0.304849
0.268575
0.245876
0.236666
0.237572
0.255444
0.281847
0.309275
0.334486
0.353064
0.378075
0.380391
0.381148
0.378485
0.36928
0.356686
0.332508
0.30773
0.281566
0.263818
0.238838
0.229325
0.231939
0.25825
0.297734
0.347685
0.399557
0.442854
0.456156
0.483056
0.482512
0.480572
0.478868
