Difference Between AL & AR 
0.119022
0.321783
0.232087
0.27819
0.273535
0.189512
0.127594
0.13674
0.234454
0.346137
0.428818
0.516964
0.56315
0.590812
0.58965
0.580507
0.536427
0.50568
0.466247
0.398046
0.312705
0.217742
0.131603
0.105321
0.215688
0.333359
0.429098
0.520396
0.584748
0.620484
0.636307
0.605037
0.615647
0.555937
0.488965
0.42525
0.351008
0.257714
0.165258
0.115458
0.148242
0.26308
0.36746
0.45423
0.518529
0.54511
0.564565
0.555468
0.55146
0.515548
0.516781
0.451719
0.376102
0.291342
0.214268
0.140667
0.122968
0.201565
0.303262
0.411231
0.487053
0.541532
0.588787
0.611873
0.614294
0.600701
0.576683
0.515393
0.457248
0.39832
0.332731
0.263274
0.1821
0.133296
0.138142
0.220568
0.290079
0.346551
0.380186
0.403274
0.412705
0.41322
0.415491
0.417816
0.422542
0.407502
0.375054
0.34262
0.318982
0.280392
0.229682
0.154896
0.272441
0.255337
0.218158
0.70101
0.708234
0.705896
0.697629
0.679626
0.696003
0.700363
0.635945
0.619079
0.628755
0.478946
0.43836
0.438074
0.421518
0.640272
0.64674
0.545195
0.542762
0.520853
0.5099
0.481797
0.503914
0.543237
0.534963
0.559762
