Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,149.27,4.9,1.46,145.99,4.79,,46.2,78.6
1.41,140.85,4.62,1.38,137.97,4.53,,45,71.2
1.42,141.72,4.65,1.39,138.57,4.55,,46.9,70.2
1.38,138.26,4.54,1.36,135.54,4.45,,46.5,66.7
1.4,140.24,4.6,1.38,138.44,4.54,,47.9,68.6
1.42,142.37,4.67,1.4,140.3,4.6,,49.3,69.6
1.45,144.83,4.75,1.43,142.63,4.68,,49.5,72.3
1.47,146.54,4.81,1.44,144.36,4.74,,48.9,74
1.42,141.56,4.64,1.4,139.7,4.58,,48.6,69.7
1.42,141.62,4.65,1.4,140.49,4.61,,47,71.6
1.43,143.3,4.7,1.43,142.67,4.68,,46.4,73.2
1.43,143.01,4.69,1.42,142.47,4.67,,45.5,74.1
1.44,144.26,4.73,1.44,144.16,4.73,,44.7,75
1.44,143.58,4.71,1.43,143.37,4.7,,44.7,74.4
1.45,145.35,4.77,1.45,145.24,4.77,,44.4,76
1.47,147.19,4.83,1.47,147.15,4.83,,44.2,77.9
1.44,144.3,4.73,1.44,143.9,4.72,,44.4,74.4
1.46,145.71,4.78,1.45,145.1,4.76,,45,75.5
1.48,148.15,4.86,1.47,147.08,4.83,,46.2,77.7
1.5,149.9,4.92,1.48,148.49,4.87,,47.3,78.4
1.51,150.64,4.94,1.49,148.91,4.89,,47.3,79.2
1.5,150.14,4.93,1.48,148.25,4.86,,47.8,78.8
1.5,149.76,4.91,1.47,147.18,4.83,,47.1,77.7
1.49,149.44,4.9,1.47,147.07,4.83,,47.3,77.9
1.47,147.05,4.82,1.44,144.3,4.73,,46.3,75.3
1.48,148.48,4.87,1.46,145.92,4.79,,47.9,77.5
1.46,145.77,4.78,1.43,142.86,4.69,,48.5,74.8
1.46,146.13,4.79,1.43,142.92,4.69,,48.3,74.5
1.44,143.82,4.72,1.41,140.94,4.62,,46.6,72.9
1.45,144.69,4.75,1.42,141.88,4.65,,46.4,73.3
1.47,146.51,4.81,1.44,143.85,4.72,,47.5,74.8
1.45,144.98,4.76,1.43,142.63,4.68,,46.5,73.5
1.45,145.34,4.77,1.43,142.7,4.68,,45.6,73.2
1.43,143.18,4.7,1.41,140.64,4.61,,47,71.1
1.43,143.49,4.71,1.41,140.98,4.63,,46.5,71.3
1.43,142.73,4.68,1.41,140.62,4.61,,47.1,71
1.42,142.21,4.67,1.41,140.91,4.62,,48.1,71.1
1.42,142,4.66,1.41,141.25,4.63,,47,71.2
1.41,141.48,4.64,1.41,141.02,4.63,,45.8,71.2
1.42,141.96,4.66,1.41,141.48,4.64,,45.8,71.5
1.43,143.17,4.7,1.43,142.96,4.69,,44.2,72.9
1.44,143.69,4.71,1.44,143.68,4.71,,43.7,73.9
1.44,143.52,4.71,1.44,143.87,4.72,,43.6,74.5
1.44,144.49,4.74,1.45,145.04,4.76,,43.8,75.6
1.45,144.66,4.75,1.45,145.47,4.77,,43.8,76.2
1.43,143.25,4.7,1.43,142.69,4.68,,43.9,73.6
1.43,143.29,4.7,1.43,142.64,4.68,,43.8,73.6
1.43,143.22,4.7,1.43,142.59,4.68,,43.9,73.4
1.44,143.75,4.72,1.43,142.61,4.68,,43.8,73.2
1.45,144.5,4.74,1.43,143.08,4.69,,43.6,73.6
1.49,149.16,4.89,1.49,148.75,4.88,,43.6,79.4
1.49,148.8,4.88,1.48,147.8,4.85,,44.4,78.5
1.49,149.11,4.89,1.48,147.6,4.84,,45.5,77.9
1.49,149.04,4.89,1.47,146.94,4.82,,46.5,77.5
1.49,149.18,4.89,1.47,146.77,4.82,,47.3,77.5
1.48,148.34,4.87,1.46,146.23,4.8,,47.7,77.6
1.48,148.47,4.87,1.46,146.09,4.79,,47.6,77.7
1.47,146.83,4.82,1.44,144.24,4.73,,48,76.1
1.46,146.14,4.79,1.44,143.6,4.71,,47.8,75.7
1.46,145.59,4.78,1.43,142.99,4.69,,47.7,75.4
1.46,145.64,4.78,1.43,143.31,4.7,,47.7,75.7
1.44,144.37,4.74,1.42,142.08,4.66,,47.4,74.4
1.44,143.97,4.72,1.42,141.63,4.65,,47,73.9
1.45,144.95,4.76,1.43,142.78,4.68,,46.3,75.3
1.44,144.3,4.73,1.42,141.88,4.65,,46,74.2
1.43,143.17,4.7,1.41,141.02,4.63,,45.6,72.5
1.43,142.73,4.68,1.41,140.57,4.61,,46.3,72.1
1.42,142.26,4.67,1.4,139.98,4.59,,45.8,71
1.41,140.88,4.62,1.39,138.71,4.55,,46.7,69.8
1.41,140.81,4.62,1.39,139.02,4.56,,48.4,69.5
1.4,140.01,4.59,1.39,138.9,4.56,,47.2,69.5
1.4,139.53,4.58,1.39,138.52,4.54,,48.1,69.6
1.37,137.18,4.5,1.36,136.21,4.47,,48.1,69.8
1.38,138.45,4.54,1.37,137.25,4.5,,50.5,70.8
1.39,139.34,4.57,1.38,137.94,4.53,,49.6,71.2
1.39,138.71,4.55,1.37,137.2,4.5,,48.3,71.4
1.38,138.24,4.54,1.37,136.74,4.49,,48,71
1.38,137.55,4.51,1.36,136.21,4.47,,47.6,70.6
1.37,137.21,4.5,1.36,135.98,4.46,,47.7,70.4
1.37,137.01,4.5,1.36,135.82,4.46,,47.6,70.4
1.37,136.77,4.49,1.36,135.6,4.45,,48,70.1
1.37,137.15,4.5,1.36,136.15,4.47,,47.7,70.3
1.36,135.73,4.45,1.35,134.88,4.43,,47.1,70.5
1.36,135.59,4.45,1.35,134.82,4.42,,47.1,70.3
1.35,135.42,4.44,1.34,134.49,4.41,,46.9,70.6
1.37,136.93,4.49,1.36,135.69,4.45,,46.5,71.2
1.38,138.02,4.53,1.37,136.51,4.48,,45.4,71.7
1.37,137.48,4.51,1.36,135.98,4.46,,45.7,71.4
1.4,139.85,4.59,1.38,138.36,4.54,,45.5,74.5
1.34,133.96,4.39,1.33,132.74,4.36,,42.9,68.5
1.32,132.21,4.34,1.31,130.78,4.29,,42.8,67.2
1.41,140.54,4.61,1.39,139.08,4.56,,43.3,75.1
1.37,137.43,4.51,1.36,136.12,4.47,,45.5,72.1
1.37,137.11,4.5,1.36,136.22,4.47,,50.7,71.8
1.38,137.6,4.51,1.36,135.61,4.45,,50.2,71.1
1.41,141.44,4.64,1.4,140.47,4.61,,50.7,75.7
1.41,141.2,4.63,1.41,140.69,4.62,,50.7,75.6
1.41,141.24,4.63,1.41,140.82,4.62,,49.9,75.6
1.41,141.28,4.64,1.41,140.76,4.62,,50.4,75.6
1.42,141.52,4.64,1.41,140.59,4.61,,49.1,75.4
