Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
0.047672,-0.136858,4.43138,0.0242306,-0.0371477,4.38464,0.0334476,0.194083,4.34377,0.00878542,0.531548,4.45181,0.0969756,0.0673049,4.41637,0.0403751,-0.0477773,4.42943,0.201514,0.224249,4.49413,0.155493,0.557044,4.4478,0.0827415,0.548285,4.48242,0.0655394,0.811574,4.41871,0.0483973,1.06937,4.3447,0.00760964,1.17649,4.2808,-0.118031,0.932899,4.3634,0.205697,0.989124,4.36715,-0.130623,0.44056,4.46643,0.306351,0.528432,4.41549,-0.127372,0.684563,4.44573,0.2862,0.752872,4.46904,0.328596,0.430095,0.442401,0.148961,0.422385,0.371712,0.323729,0.146708
0.0492025,-0.204532,4.43202,0.0557842,-0.114212,4.49666,0.0237554,0.192113,4.33976,0.011745,0.538141,4.43285,0.218418,0.083238,4.49178,0.223882,-0.0458934,4.54877,0.215765,0.227695,4.47507,0.157803,0.564691,4.4326,0.0853789,0.555464,4.4652,0.0624374,0.814424,4.40461,0.0394131,1.06877,4.33111,-0.00314083,1.19775,4.25173,-0.115437,0.93605,4.33803,0.200784,0.993526,4.3544,-0.146333,0.461692,4.3608,0.291937,0.544841,4.38394,-0.133404,0.696404,4.37908,0.27641,0.760683,4.45069,0.321819,0.428368,0.438021,0.148451,0.412219,0.354644,0.316221,0.146058
0.0108902,-0.12125,4.37481,0.0564297,-0.104221,4.489,0.0236724,0.221171,4.3415,0.0244611,0.537495,4.40414,0.213956,0.130155,4.47187,0.218193,0.000963615,4.49862,0.201157,0.262801,4.45014,0.169192,0.563218,4.40446,0.097556,0.554402,4.43665,0.0672583,0.81646,4.38302,0.03905,1.07226,4.31735,-0.00380805,1.19416,4.24504,-0.115885,0.94609,4.30841,0.199001,0.999509,4.33908,-0.151854,0.451375,4.27145,0.284031,0.545302,4.36942,-0.137105,0.673353,4.32441,0.275104,0.763073,4.44155,0.320855,0.442506,0.442169,0.147,0.440165,0.347422,0.314886,0.144731
0.0593574,-0.182962,4.35036,0.043577,-0.121096,4.47037,0.0219936,0.220646,4.30623,0.0138481,0.539072,4.39375,0.205964,0.092595,4.41063,0.229062,-0.0169927,4.50057,0.203238,0.255683,4.43393,0.157026,0.56558,4.39321,0.0860981,0.556393,4.42592,0.059814,0.819248,4.36552,0.0350409,1.07672,4.29154,-0.0096324,1.19056,4.21745,-0.11523,0.949811,4.2834,0.19638,1.00527,4.32349,-0.157898,0.473817,4.17332,0.299326,0.554618,4.33887,-0.149172,0.720651,4.25799,0.274949,0.76749,4.41066,0.319036,0.444459,0.446924,0.145612,0.451288,0.357918,0.31161,0.143178
0.0611292,-0.172306,4.35359,0.0479363,-0.11367,4.46976,0.0301529,0.220034,4.31773,0.00402189,0.548254,4.36226,0.203261,0.110404,4.40155,0.216634,-0.0084837,4.44097,0.22974,0.253548,4.3686,0.149263,0.57112,4.37347,0.0772305,0.563721,4.40063,0.0554232,0.825419,4.34225,0.0338214,1.08133,4.27387,-0.0144443,1.19986,4.19506,-0.115141,0.957763,4.2643,0.192537,1.01078,4.29845,-0.155948,0.522689,4.09906,0.282268,0.560313,4.32285,-0.147692,0.739943,4.21492,0.274367,0.768687,4.40535,0.314076,0.437602,0.448106,0.147457,0.442118,0.349452,0.307679,0.145241
0.0768878,-0.198533,4.44563,0.04707,-0.116207,4.47214,0.0272755,0.214171,4.31689,0.00607151,0.546623,4.35029,0.1494,0.00489636,4.4334,0.238046,0.00120105,4.44851,0.208165,0.245099,4.33835,0.149211,0.572218,4.35348,0.07838,0.563361,4.38464,0.0547909,0.826328,4.32697,0.0314193,1.08359,4.25876,-0.0151626,1.20422,4.17717,-0.110991,0.958576,4.23516,0.190961,1.01456,4.285,-0.155468,0.558558,4.03654,0.282958,0.571027,4.31969,-0.151,0.748602,4.17012,0.273079,0.782949,4.38757,0.311115,0.443467,0.449555,0.145444,0.447507,0.342479,0.301951,0.143139
0.07455,-0.185962,4.35692,0.0585563,-0.126869,4.47348,0.0313163,0.221098,4.31114,0.00514967,0.553848,4.3334,0.166839,-0.190552,4.44589,0.204357,-0.109627,4.47588,0.192838,0.246987,4.32979,0.14752,0.576746,4.33793,0.076943,0.569461,4.36802,0.0535853,0.830631,4.30853,0.0304342,1.08603,4.23858,-0.0131194,1.20694,4.15868,-0.114669,0.968388,4.21666,0.188455,1.01842,4.25954,-0.163839,0.610559,3.98333,0.302131,0.581165,4.29612,-0.159936,0.767951,4.1369,0.271394,0.7851,4.3616,0.310204,0.447021,0.450442,0.144271,0.448844,0.352367,0.303124,0.14237
0.0651276,-0.220075,4.41685,0.0599249,-0.138371,4.48441,0.0325969,0.223635,4.31754,0.00545012,0.555694,4.30955,0.200894,-0.208726,4.35756,0.180004,-0.134224,4.43362,0.19451,0.242079,4.29687,0.147123,0.574602,4.32278,0.0768356,0.569139,4.34892,0.0550527,0.829914,4.28661,0.0336317,1.08496,4.21395,-0.0112302,1.21054,4.13494,-0.113564,0.978271,4.19257,0.188714,1.0177,4.2464,-0.154138,0.643549,3.92511,0.307763,0.582135,4.29177,-0.157083,0.776893,4.12439,0.270558,0.784269,4.34842,0.309555,0.454337,0.451548,0.143539,0.457361,0.353954,0.302278,0.141673
0.110248,-0.163,4.44782,0.0208643,-0.154277,4.46711,-0.0368921,0.22194,4.30199,0.00583442,0.553441,4.29113,0.194408,-0.148277,4.23457,0.177198,-0.0876767,4.35211,0.205559,0.240278,4.25416,0.146732,0.572299,4.30239,0.0768602,0.566992,4.32905,0.0527705,0.826195,4.26724,0.0288902,1.07967,4.1949,-0.00950034,1.20878,4.11817,-0.114108,0.973597,4.17057,0.188003,1.01364,4.22024,-0.159193,0.664122,3.869,0.307596,0.575985,4.27496,-0.155982,0.773669,4.0582,0.276232,0.779597,4.33127,0.308776,0.453268,0.450816,0.142599,0.479364,0.357213,0.302111,0.140897
0.0458697,-0.229659,4.40365,0.0461839,-0.153461,4.48429,0.00225115,0.222974,4.30318,0.00825612,0.54401,4.27286,0.188421,-0.203807,4.21428,0.184225,-0.126793,4.29351,0.179155,0.241299,4.24153,0.148294,0.571415,4.28143,0.0788208,0.562001,4.30998,0.0551285,0.82292,4.24578,0.0316452,1.07833,4.17119,-0.00596424,1.20813,4.10245,-0.110179,0.975131,4.14674,0.189698,1.0104,4.20267,-0.154734,0.670702,3.85539,0.310116,0.550799,4.24937,-0.151512,0.7803,4.04464,0.277255,0.778068,4.32401,0.307079,0.464539,0.447911,0.142952,0.468629,0.372936,0.299878,0.140038
