Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
93,158,77,147,0,0
158,151,130,7,53,-140
174,80,116,61,-14,54
174,50,114,137,-2,76
164,61,118,71,4,-66
168,72,118,20,0,-51
168,113,118,27,0,7
166,165,110,16,-8,-11
170,174,110,14,0,-2
177,166,107,14,-3,0
176,167,106,15,-1,1
175,161,105,124,-1,109
175,164,103,122,-2,-2
174,164,102,114,-1,-8
175,169,101,113,-1,-1
175,172,100,130,-1,17
175,175,101,128,1,-2
172,178,142,141,41,13
172,177,139,130,-3,-11
175,176,125,139,-14,9
176,175,123,115,-2,-24
176,172,121,116,-2,1
175,175,118,120,-3,4
175,173,117,126,-1,6
176,172,116,133,-1,7
176,171,115,134,-1,1
176,171,113,140,-2,6
175,168,112,143,-1,3
174,169,111,142,-1,-1
172,167,116,141,5,-1
171,167,117,140,1,-1
168,166,117,139,0,-1
166,166,121,139,4,0
166,166,112,138,-9,-1
166,166,117,137,5,-1
169,166,109,135,-8,-2
169,170,118,131,9,-4
170,169,120,130,2,-1
170,170,111,128,-9,-2
170,170,113,127,2,-1
175,169,119,128,6,1
177,168,130,128,11,0
178,170,131,123,1,-5
175,169,127,123,-4,0
170,170,136,122,9,-1
168,171,120,122,-16,0
174,170,130,122,10,0
171,171,135,122,5,0
169,171,142,120,7,-2
171,172,141,120,-1,0
171,172,138,119,-3,-1
170,174,137,118,-1,-1
173,174,131,116,-6,-2
172,176,132,116,1,0
173,175,131,114,-1,-2
175,176,128,113,-3,-1
174,172,132,108,4,-5
174,168,131,110,-1,2
173,163,134,111,3,1
173,159,134,112,0,1
172,154,134,109,0,-3
173,157,132,106,-2,-3
173,157,126,116,-6,10
174,157,127,112,1,-4
174,160,124,112,-3,0
174,165,126,123,2,11
174,166,126,120,0,-3
174,173,124,125,-2,5
175,176,123,134,-1,9
175,177,123,131,0,-3
175,174,121,135,-2,4
176,175,121,133,0,-2
177,172,119,138,-2,5
177,170,116,136,-3,-2
177,170,118,117,2,-19
177,171,117,144,-1,27
177,173,117,121,0,-23
177,170,114,140,-3,19
177,172,113,139,-1,-1
177,167,110,140,-3,1
173,167,120,140,10,0
172,168,127,141,7,1
170,166,135,139,8,-2
168,166,134,139,-1,0
165,166,134,136,0,-3
166,168,109,134,-25,-2
166,170,119,133,10,-1
168,169,142,133,23,0
165,170,111,132,-31,-1
170,169,106,131,-5,-1
169,169,116,130,10,-1
171,170,109,129,-7,-1
171,169,122,128,13,-1
174,170,128,127,6,-1
174,171,128,126,0,-1
177,171,129,125,1,-1
175,172,125,122,-4,-3
178,172,128,121,3,-1
179,175,128,119,0,-2
175,175,128,118,0,-1
175,174,129,117,1,-1
172,174,132,116,3,-1
171,175,134,112,2,-4
171,175,133,113,-1,1
170,171,121,109,-12,-4
173,166,118,109,-3,0
173,161,116,129,-2,20
173,153,137,120,21,-9
173,149,135,130,-2,10
173,144,135,132,0,2
172,145,135,124,0,-8
171,145,134,123,-1,-1
172,145,133,122,-1,-1
172,149,132,128,-1,6
172,151,131,126,-1,-2
172,152,131,92,0,-34
172,158,130,130,-1,38
172,163,130,133,0,3
172,166,128,133,-2,0
172,171,128,132,0,-1
