Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
93,158,77,147,0,0,82,134,TO,HS
158,151,80,138,3,-9,82,134,TO,HS
174,80,84,128,4,-10,82,134,TO,HS
174,50,88,123,4,-5,82,134,TO,HS
164,61,92,116,4,-7,96,100,FF,FF
168,72,95,106,3,-10,96,100,FF,FF
168,113,98,95,3,-11,96,100,FF,FF
166,165,101,84,3,-11,96,100,FF,FF
170,174,110,73,9,-11,107,60,FF,TO
177,166,107,63,-3,-10,107,60,FF,TO
176,167,106,54,-1,-9,107,60,FF,TO
175,161,105,53,-1,-1,107,60,FF,TO
175,164,103,57,-2,4,101,66,FF,TO
174,164,102,63,-1,6,101,66,FF,TO
175,169,101,69,-1,6,101,66,FF,TO
175,172,100,76,-1,7,101,66,FF,TO
175,175,101,83,1,7,113,93,FF,FF
172,178,111,90,10,7,113,93,FF,FF
172,177,118,97,7,7,113,93,FF,FF
175,176,125,103,7,6,113,93,FF,FF
176,175,123,106,-2,3,119,117,FF,FF
176,172,121,116,-2,10,119,117,FF,FF
175,175,118,120,-3,4,119,117,FF,FF
175,173,117,126,-1,6,119,117,FF,FF
176,172,116,133,-1,7,114,137,FF,HS
176,171,115,134,-1,1,114,137,FF,HS
176,171,113,140,-2,6,114,137,FF,HS
175,168,112,143,-1,3,114,137,FF,HS
174,169,111,142,-1,-1,115,140,FF,HS
172,167,116,141,5,-1,115,140,FF,HS
171,167,117,140,1,-1,115,140,FF,HS
168,166,117,139,0,-1,115,140,FF,HS
166,166,121,139,4,0,114,137,FF,HS
166,166,112,138,-9,-1,114,137,FF,HS
166,166,117,137,5,-1,114,137,FF,HS
169,166,109,135,-8,-2,114,137,FF,HS
169,170,118,131,9,-4,115,129,FF,FF
170,169,120,130,2,-1,115,129,FF,FF
170,170,111,128,-9,-2,115,129,FF,FF
170,170,113,127,2,-1,115,129,FF,FF
175,169,119,128,6,1,124,125,FF,FF
177,168,121,128,2,0,124,125,FF,FF
178,170,131,123,10,-5,124,125,FF,FF
175,169,127,123,-4,0,124,125,FF,FF
170,170,136,122,9,-1,133,122,HS,FF
168,171,132,122,-4,0,133,122,HS,FF
174,170,130,122,-2,0,133,122,HS,FF
171,171,135,122,5,0,133,122,HS,FF
169,171,142,120,7,-2,139,119,HS,FF
171,172,141,120,-1,0,139,119,HS,FF
171,172,138,119,-3,-1,139,119,HS,FF
170,174,137,118,-1,-1,139,119,HS,FF
173,174,131,116,-6,-2,130,114,HS,FF
172,176,132,116,1,0,130,114,HS,FF
173,175,131,114,-1,-2,130,114,HS,FF
175,176,128,113,-3,-1,130,114,HS,FF
174,172,132,108,4,-5,132,110,HS,FF
174,168,131,110,-1,2,132,110,HS,FF
173,163,134,111,3,1,132,110,HS,FF
173,159,134,112,0,1,132,110,HS,FF
172,154,134,109,0,-3,129,110,HS,FF
173,157,132,106,-2,-3,129,110,HS,FF
173,157,126,116,-6,10,129,110,HS,FF
174,157,127,112,1,-4,129,110,HS,FF
174,160,124,112,-3,0,125,117,FF,FF
174,165,126,114,2,2,125,117,FF,FF
174,166,126,120,0,6,125,117,FF,FF
174,173,124,125,-2,5,125,117,FF,FF
175,176,123,134,-1,9,122,133,FF,HS
175,177,123,131,0,-3,122,133,FF,HS
175,174,121,135,-2,4,122,133,FF,HS
176,175,121,133,0,-2,122,133,FF,HS
177,172,119,138,-2,5,117,134,FF,HS
177,170,116,136,-3,-2,117,134,FF,HS
177,170,118,131,2,-5,117,134,FF,HS
177,171,117,134,-1,3,117,134,FF,HS
177,173,117,130,0,-4,113,137,FF,HS
177,170,114,140,-3,10,113,137,FF,HS
177,172,113,139,-1,-1,113,137,FF,HS
177,167,110,140,-3,1,113,137,FF,HS
173,167,120,140,10,0,129,139,HS,HS
172,168,127,141,7,1,129,139,HS,HS
170,166,135,139,8,-2,129,139,HS,HS
168,166,134,139,-1,0,129,139,HS,HS
165,166,134,136,0,-3,126,134,FF,HS
166,168,127,134,-7,-2,126,134,FF,HS
166,170,119,133,-8,-1,126,134,FF,HS
168,169,124,133,5,0,126,134,FF,HS
165,170,120,132,-4,-1,115,130,FF,HS
170,169,116,131,-4,-1,115,130,FF,HS
169,169,116,130,0,-1,115,130,FF,HS
171,170,109,129,-7,-1,115,130,FF,HS
171,169,112,128,3,-1,119,126,FF,FF
174,170,116,127,4,-1,119,126,FF,FF
174,171,119,126,3,-1,119,126,FF,FF
177,171,129,125,10,-1,119,126,FF,FF
175,172,125,122,-4,-3,127,120,FF,FF
