Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.38,138.23,4.54,1.39,138.56,4.55,,48.5,73.8
1.32,132.3,4.34,1.31,130.63,4.29,,34.6,66.4
1.35,134.81,4.42,1.32,132.49,4.35,,37,66.8
1.25,125.37,4.11,1.24,123.6,4.06,,43.6,55.8
1.29,128.85,4.23,1.26,126.19,4.14,,48.7,52.7
1.37,136.66,4.48,1.34,134.34,4.41,,51.2,62
1.37,137.24,4.5,1.35,134.91,4.43,,51.2,62.3
1.38,137.58,4.51,1.35,134.86,4.42,,51.3,62
1.38,137.5,4.51,1.35,135.06,4.43,,51.4,61.8
1.42,142.06,4.66,1.4,139.94,4.59,,51.8,67.2
1.42,141.58,4.65,1.39,139.42,4.57,,52.2,66.6
1.4,140.25,4.6,1.38,138.19,4.53,,52,65.5
1.4,139.8,4.59,1.38,137.98,4.53,,53,65
1.4,139.63,4.58,1.38,137.94,4.53,,52.8,64.7
1.4,139.7,4.58,1.38,138.07,4.53,,53.3,64.3
1.39,139.25,4.57,1.38,137.75,4.52,,53.9,64
1.41,141.49,4.64,1.4,140.16,4.6,,53.8,66.1
1.4,140.49,4.61,1.39,139.14,4.56,,50.9,64.9
1.43,143.33,4.7,1.42,142.02,4.66,,51.8,67.6
1.56,155.67,5.11,1.55,154.6,5.07,,53.4,80.7
1.56,156.37,5.13,1.55,155.42,5.1,,51.5,81.6
1.56,156.24,5.13,1.55,155.24,5.09,,51.6,81.2
1.56,156.44,5.13,1.55,155.37,5.1,,51.5,81.1
1.57,156.51,5.14,1.55,155.44,5.1,,51.9,81
1.56,155.96,5.12,1.55,155.17,5.09,,54.8,80.9
1.56,156.31,5.13,1.56,155.62,5.11,,52.6,81.4
1.57,157.07,5.15,1.56,156.48,5.13,,51.1,81.5
1.58,157.98,5.18,1.57,157.46,5.17,,51.5,82.3
1.59,159.05,5.22,1.59,158.6,5.2,,51.3,83
1.6,159.69,5.24,1.59,159.08,5.22,,53,84.2
1.62,161.59,5.3,1.61,160.85,5.28,,52.7,85.1
1.63,163.3,5.36,1.63,162.52,5.33,,54.3,86.7
1.63,163.04,5.35,1.62,162.42,5.33,,54.6,86.4
1.63,162.58,5.33,1.62,161.99,5.31,,53.3,85.8
1.62,162.32,5.33,1.62,161.7,5.31,,54.4,85.6
1.62,162.06,5.32,1.61,161.49,5.3,,54.8,85.7
1.61,161.02,5.28,1.6,160.29,5.26,,54.9,83.6
1.62,161.5,5.3,1.61,160.5,5.27,,55,84
1.62,162.4,5.33,1.62,161.5,5.3,,55,84.8
1.61,161.09,5.29,1.6,160.07,5.25,,55.3,83.6
1.61,160.6,5.27,1.6,160.21,5.26,,55.2,84
1.59,158.65,5.21,1.59,158.51,5.2,,55.6,82
1.58,158.03,5.18,1.58,157.74,5.18,,54,81.1
1.6,160.05,5.25,1.6,159.68,5.24,,53.7,83.1
1.59,158.77,5.21,1.59,158.71,5.21,,55.1,82.1
1.59,159.16,5.22,1.59,158.68,5.21,,54.4,82.4
1.59,159.2,5.22,1.58,158.1,5.19,,53.6,81.5
1.59,158.75,5.21,1.58,157.63,5.17,,53.3,81.3
1.6,160.19,5.26,1.59,158.9,5.21,,53.1,82.4
1.59,159.43,5.23,1.58,157.91,5.18,,53.8,81.6
1.59,158.88,5.21,1.57,157.46,5.17,,53.7,81.1
1.59,159.43,5.23,1.58,158.38,5.2,,53.6,81.7
1.6,159.8,5.24,1.59,158.71,5.21,,53.5,82.1
1.6,159.65,5.24,1.59,158.52,5.2,,53.4,81.5
1.6,159.73,5.24,1.59,158.68,5.21,,53,81.3
1.59,159.26,5.23,1.58,158.03,5.18,,52.7,81
1.58,158.31,5.19,1.57,157.2,5.16,,52.7,80.2
1.58,157.9,5.18,1.57,156.87,5.15,,53,79.9
1.57,157.34,5.16,1.56,156.41,5.13,,53.1,79.6
1.57,157.13,5.16,1.56,156.17,5.12,,52.8,79.3
1.57,156.66,5.14,1.56,155.85,5.11,,53.7,78.9
1.57,156.97,5.15,1.56,156.08,5.12,,53.4,79
1.57,157.17,5.16,1.56,156.19,5.12,,52.8,79.1
1.57,157.33,5.16,1.56,156.39,5.13,,53.9,79.1
1.58,157.63,5.17,1.57,156.67,5.14,,54.5,79.4
1.58,158.33,5.19,1.57,157.28,5.16,,54.1,79.8
1.58,158.44,5.2,1.57,157.44,5.17,,55.1,80
1.59,158.53,5.2,1.58,157.56,5.17,,55,80.2
1.59,158.67,5.21,1.58,157.7,5.17,,54.4,80.5
1.58,158.13,5.19,1.57,157.11,5.15,,53.5,80.2
1.59,158.53,5.2,1.58,157.55,5.17,,53.1,80.3
1.59,158.53,5.2,1.58,157.65,5.17,,52.9,80.4
1.59,158.55,5.2,1.58,157.7,5.17,,52.6,80.5
1.58,158.47,5.2,1.58,157.89,5.18,,51.2,80.5
1.58,158.11,5.19,1.58,157.68,5.17,,51.1,80.3
1.59,158.73,5.21,1.58,158.34,5.2,,51.7,80.8
1.59,158.93,5.21,1.59,158.68,5.21,,53,81.2
1.6,160.23,5.26,1.6,160.06,5.25,,52.6,82.7
1.61,160.96,5.28,1.61,160.92,5.28,,53.3,83.4
1.62,162.38,5.33,1.62,162.42,5.33,,53.1,85.1
1.64,163.92,5.38,1.64,163.81,5.37,,53.1,86.1
1.65,164.78,5.41,1.65,164.67,5.4,,53.6,86.8
1.64,164.02,5.38,1.64,163.83,5.38,,53.1,86
1.64,164.48,5.4,1.64,164.25,5.39,,53.5,86.2
1.63,163.02,5.35,1.62,162.46,5.33,,52.4,84.6
