Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,144,22,17,0,0
173,143,116,12,94,-5
172,166,34,15,-82,3
172,170,112,11,78,-4
174,164,17,21,-95,10
174,165,22,2,5,-19
175,158,44,115,22,113
177,158,110,98,66,-17
176,164,107,130,-3,32
175,169,142,132,35,2
175,174,103,132,-39,0
176,176,103,120,0,-12
176,176,134,134,31,14
176,177,129,133,-5,-1
177,177,125,130,-4,-3
172,177,122,132,-3,2
168,176,117,132,-5,0
169,176,118,131,1,-1
164,175,109,134,-9,3
163,174,128,134,19,0
169,175,119,137,-9,3
168,176,123,136,4,-1
172,176,125,135,2,-1
175,176,127,133,2,-2
176,175,138,134,11,1
176,175,132,130,-6,-4
179,174,131,131,-1,1
176,174,136,129,5,-2
174,174,141,126,5,-3
176,174,132,124,-9,-2
175,174,142,123,10,-1
177,174,137,121,-5,-2
179,171,135,120,-2,-1
179,170,134,117,-1,-3
175,165,133,103,-1,-14
176,161,133,109,0,6
177,161,132,115,-1,6
176,158,132,115,0,0
176,161,129,114,-3,-1
176,164,129,119,0,5
177,165,130,121,1,2
177,166,129,122,-1,1
176,170,127,130,-2,8
176,176,126,134,-1,4
176,176,125,137,-1,3
176,175,124,132,-1,-5
176,174,123,135,-1,3
175,177,122,132,-1,-3
174,177,121,132,-1,0
172,176,119,133,-2,1
164,175,109,131,-10,-2
165,176,118,129,9,-2
164,175,126,128,8,-1
162,174,117,127,-9,-1
167,174,120,128,3,1
166,173,116,127,-4,-1
173,173,123,126,7,-1
172,173,120,125,-3,-1
178,173,134,123,14,-2
177,173,124,122,-10,-1
173,174,132,119,8,-3
168,174,139,117,7,-2
170,174,136,115,-3,-2
169,171,126,113,-10,-2
172,171,134,112,8,-1
175,169,131,111,-3,-1
178,166,128,112,-3,1
179,165,127,110,-1,-2
178,161,126,106,-1,-4
178,158,126,106,0,0
178,160,124,106,-2,0
177,161,126,105,2,-1
177,164,125,105,-1,0
177,167,124,102,-1,-3
176,167,122,115,-2,13
175,174,121,122,-1,7
176,174,117,125,-4,3
175,174,115,128,-2,3
175,170,116,127,1,-1
175,172,114,123,-2,-4
175,171,113,124,-1,1
174,171,112,123,-1,-1
174,173,107,124,-5,1
170,173,106,123,-1,-1
169,173,111,120,5,-3
168,173,107,121,-4,1
166,172,106,120,-1,-1
168,171,111,120,5,0
169,172,111,117,0,-3
172,172,110,116,-1,-1
174,171,113,113,3,-3
179,171,116,112,3,-1
178,172,117,111,1,-1
173,173,123,110,6,-1
169,173,132,108,9,-2
169,173,134,107,2,-1
172,173,130,105,-4,-2
174,174,128,103,-2,-2
174,174,127,101,-1,-2
175,173,125,100,-2,-1
176,171,123,103,-2,3
178,165,121,101,-2,-2
177,162,118,102,-3,1
177,160,116,105,-2,3
177,160,116,101,0,-4
177,160,115,101,-1,0
177,165,115,108,0,7
177,167,113,105,-2,-3
176,168,112,109,-1,4
176,173,111,112,-1,3
177,176,110,118,-1,6
178,173,108,124,-2,6
177,171,107,122,-1,-2
178,172,105,122,-2,0
178,172,104,121,-1,-1
177,175,102,119,-2,-2
174,174,100,119,-2,0
170,175,101,117,1,-2
163,173,103,113,2,-4
163,174,100,112,-3,-1
