Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
173,144,22,17,0,0,29,13,TO,TO
173,143,27,12,5,-5,29,13,TO,TO
172,166,30,15,3,3,29,13,TO,TO
172,170,37,11,7,-4,29,13,TO,TO
174,164,39,21,2,10,43,22,FF,TO
174,165,41,16,2,-5,43,22,FF,TO
175,158,44,22,3,6,43,22,FF,TO
177,158,48,30,4,8,43,22,FF,TO
176,164,53,40,5,10,64,56,FF,FF
175,169,61,51,8,11,64,56,FF,FF
175,174,68,62,7,11,64,56,FF,FF
176,176,74,72,6,10,64,56,FF,FF
176,176,81,81,7,9,91,92,FF,FF
176,177,88,89,7,8,91,92,FF,FF
177,177,94,96,6,7,91,92,FF,FF
172,177,101,102,7,6,91,92,FF,FF
168,176,105,107,4,5,108,115,FF,FF
169,176,108,113,3,6,108,115,FF,FF
164,175,109,118,1,5,108,115,FF,FF
163,174,113,122,4,4,108,115,FF,FF
169,175,119,125,6,3,123,130,FF,HS
168,176,123,127,4,2,123,130,FF,HS
172,176,125,135,2,8,123,130,FF,HS
175,176,127,133,2,-2,123,130,FF,HS
176,175,129,134,2,1,132,131,HS,HS
176,175,132,130,3,-4,132,131,HS,HS
179,174,131,131,-1,1,132,131,HS,HS
176,174,136,129,5,-2,132,131,HS,HS
174,174,141,126,5,-3,138,123,HS,FF
176,174,132,124,-9,-2,138,123,HS,FF
175,174,142,123,10,-1,138,123,HS,FF
177,174,137,121,-5,-2,138,123,HS,FF
179,171,135,120,-2,-1,133,114,HS,FF
179,170,134,117,-1,-3,133,114,HS,FF
175,165,133,113,-1,-4,133,114,HS,FF
176,161,133,109,0,-4,133,114,HS,FF
177,161,132,115,-1,6,130,115,HS,FF
176,158,132,115,0,0,130,115,HS,FF
176,161,129,114,-3,-1,130,115,HS,FF
176,164,129,119,0,5,130,115,HS,FF
177,165,130,121,1,2,128,126,HS,HS
177,166,129,122,-1,1,128,126,HS,HS
176,170,127,130,-2,8,128,126,HS,HS
176,176,126,134,-1,4,128,126,HS,HS
176,176,125,137,-1,3,123,134,FF,HS
176,175,124,132,-1,-5,123,134,FF,HS
176,174,123,135,-1,3,123,134,FF,HS
175,177,122,132,-1,-3,123,134,FF,HS
174,177,121,132,-1,0,116,131,FF,HS
172,176,119,133,-2,1,116,131,FF,HS
164,175,109,131,-10,-2,116,131,FF,HS
165,176,118,129,9,-2,116,131,FF,HS
164,175,126,128,8,-1,119,127,FF,HS
162,174,117,127,-9,-1,119,127,FF,HS
167,174,120,128,3,1,119,127,FF,HS
166,173,116,127,-4,-1,119,127,FF,HS
173,173,123,126,7,-1,122,124,FF,HS
172,173,120,125,-3,-1,122,124,FF,HS
178,173,123,123,3,-2,122,124,FF,HS
177,173,124,122,1,-1,122,124,FF,HS
173,174,132,119,8,-3,133,116,HS,FF
168,174,139,117,7,-2,133,116,HS,FF
170,174,136,115,-3,-2,133,116,HS,FF
169,171,126,113,-10,-2,133,116,HS,FF
172,171,134,112,8,-1,130,111,HS,FF
175,169,131,111,-3,-1,130,111,HS,FF
178,166,128,112,-3,1,130,111,HS,FF
179,165,127,110,-1,-2,130,111,HS,FF
178,161,126,106,-1,-4,125,105,FF,FF
178,158,126,106,0,0,125,105,FF,FF
178,160,124,106,-2,0,125,105,FF,FF
177,161,126,105,2,-1,125,105,FF,FF
177,164,125,105,-1,0,123,105,FF,FF
177,167,124,102,-1,-3,123,105,FF,FF
176,167,122,105,-2,3,123,105,FF,FF
175,174,121,109,-1,4,123,105,FF,FF
176,174,117,113,-4,4,115,117,FF,FF
175,174,115,116,-2,3,115,117,FF,FF
175,170,116,118,1,2,115,117,FF,FF
175,172,114,123,-2,5,115,117,FF,FF
175,171,113,124,-1,1,109,123,FF,FF
174,171,112,123,-1,-1,109,123,FF,FF
174,173,107,124,-5,1,109,123,FF,FF
170,173,106,123,-1,-1,109,123,FF,FF
169,173,111,120,5,-3,108,120,FF,FF
168,173,107,121,-4,1,108,120,FF,FF
166,172,106,120,-1,-1,108,120,FF,FF
168,171,111,120,5,0,108,120,FF,FF
169,172,111,117,0,-3,112,114,FF,FF
172,172,110,116,-1,-1,112,114,FF,FF
174,171,113,113,3,-3,112,114,FF,FF
179,171,116,112,3,-1,112,114,FF,FF
178,172,117,111,1,-1,126,109,FF,FF
173,173,123,110,6,-1,126,109,FF,FF
169,173,132,108,9,-2,126,109,FF,FF
169,173,134,107,2,-1,126,109,FF,FF
172,173,130,105,-4,-2,127,102,FF,FF
174,174,128,103,-2,-2,127,102,FF,FF
174,174,127,101,-1,-2,127,102,FF,FF
175,173,125,100,-2,-1,127,102,FF,FF
176,171,123,103,-2,3,119,102,FF,FF
178,165,121,101,-2,-2,119,102,FF,FF
177,162,118,102,-3,1,119,102,FF,FF
177,160,116,105,-2,3,119,102,FF,FF
177,160,116,101,0,-4,114,103,FF,FF
177,160,115,101,-1,0,114,103,FF,FF
177,165,115,108,0,7,114,103,FF,FF
177,167,113,105,-2,-3,114,103,FF,FF
176,168,112,109,-1,4,110,115,FF,FF
176,173,111,112,-1,3,110,115,FF,FF
177,176,110,118,-1,6,110,115,FF,FF
178,173,108,124,-2,6,110,115,FF,FF
177,171,107,122,-1,-2,104,121,FF,FF
178,172,105,122,-2,0,104,121,FF,FF
178,172,104,121,-1,-1,104,121,FF,FF
177,175,102,119,-2,-2,104,121,FF,FF
174,174,100,119,-2,0,101,116,FF,FF
170,175,101,117,1,-2,101,116,FF,FF
163,173,103,113,2,-4,101,116,FF,FF
163,174,100,112,-3,-1,101,116,FF,FF
