Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.0462007,0.24723,4.4829,-0.0644059,0.157327,4.5239,-0.0525219,0.450303,4.50708,-0.047334,0.788998,4.52746,0.00473806,0.242025,4.50333,-0.0441317,0.126945,4.54324,0.14349,0.477822,4.53876,0.103225,0.807398,4.50784,0.0281535,0.804208,4.55167,-0.00633783,1.07709,4.47778,-0.0403478,1.34353,4.3934,-0.0930347,1.47906,4.3467,-0.198095,1.20659,4.44326,0.134053,1.24721,4.38843,-0.222184,0.969748,4.35742,0.245349,0.816028,4.37806,-0.246283,1.05943,4.5195,0.257256,1.05063,4.44481,0.339083,0.451888,0.456773,0.152942,0.269437,0.376089,0.332148,0.150559
-0.0829186,0.0745477,4.39442,-0.0746551,0.144268,4.51817,-0.0564041,0.433357,4.50078,-0.050991,0.784076,4.51862,0.0301989,0.185716,4.49094,-0.0242913,0.0675466,4.52603,0.166797,0.461298,4.50578,0.10052,0.803679,4.50206,0.0249682,0.799909,4.54457,-0.0118477,1.07357,4.46656,-0.0489292,1.34121,4.37673,-0.095571,1.47926,4.33752,-0.198423,1.20484,4.42381,0.131437,1.24659,4.38317,-0.196659,0.926296,4.36455,0.215984,0.817888,4.35916,-0.247637,1.05305,4.48498,0.211546,1.03766,4.40524,0.334966,0.455812,0.459628,0.153669,0.257392,0.358909,0.32986,0.151511
-0.0341886,0.178925,4.49376,-0.0881293,0.109406,4.51776,-0.063364,0.431505,4.49425,-0.0555746,0.78055,4.50966,0.139131,0.252054,4.498,0.143488,0.136314,4.56018,0.109707,0.447407,4.48444,0.0928442,0.794463,4.48071,0.0188434,0.793854,4.53021,-0.0194337,1.07182,4.45146,-0.0575587,1.34342,4.36142,-0.103566,1.47639,4.31908,-0.205879,1.20891,4.41421,0.120463,1.24453,4.36332,-0.103907,0.979212,4.5587,0.214628,0.812721,4.35463,-0.241195,1.04856,4.47725,0.20406,1.01964,4.38594,0.332201,0.463886,0.46594,0.151855,0.164967,0.362345,0.326342,0.148419
-0.0864048,0.0669607,4.39699,-0.0780681,0.131884,4.51555,-0.0734793,0.453541,4.48058,-0.0609101,0.774357,4.48787,0.138227,0.279109,4.47873,0.143521,0.158869,4.52617,0.111927,0.474668,4.46762,0.088393,0.793438,4.46168,0.0137998,0.790092,4.50915,-0.0260361,1.06778,4.43299,-0.0651651,1.33902,4.34595,-0.113174,1.47343,4.29194,-0.216416,1.19918,4.38929,0.116006,1.24399,4.34597,-0.271974,0.828584,4.56897,0.214593,0.804605,4.35204,-0.255619,0.992961,4.48443,0.203697,1.01089,4.38018,0.338215,0.463003,0.465989,0.152779,0.369043,0.365675,0.332422,0.149303
-0.0540577,0.171889,4.48554,-0.0800435,0.0840448,4.5127,-0.0730099,0.408214,4.47137,-0.0640424,0.756157,4.46132,0.140474,0.251646,4.4581,0.132412,0.156034,4.52021,0.0982653,0.469651,4.4399,0.0865578,0.778224,4.44354,0.0113679,0.773237,4.48732,-0.0290974,1.05873,4.40864,-0.0691365,1.33693,4.31732,-0.11613,1.46928,4.26353,-0.219372,1.20079,4.35871,0.114731,1.24444,4.33139,-0.26548,0.80012,4.50089,0.239153,0.75454,4.365,-0.251626,0.991394,4.45679,0.237099,1.02071,4.4012,0.338049,0.482033,0.480343,0.153243,0.362309,0.407918,0.334104,0.1506
-0.0440816,0.17911,4.4863,-0.0812855,0.0928577,4.51136,-0.0701278,0.422572,4.46498,-0.0754375,0.753301,4.44339,0.122056,0.21988,4.47521,0.131883,0.127851,4.49355,0.106036,0.450402,4.41857,0.0757607,0.77156,4.42733,0.000161761,0.768429,4.47032,-0.035371,1.05592,4.39147,-0.0708974,1.33611,4.30135,-0.117379,1.46958,4.25559,-0.227217,1.20505,4.34533,0.112855,1.24471,4.31588,-0.269425,0.678715,4.47961,0.239357,0.737769,4.36325,-0.255116,0.947646,4.42825,0.236435,1.01389,4.39516,0.34364,0.486552,0.48751,0.153142,0.452583,0.421295,0.340072,0.151198
-0.0126292,0.169658,4.49858,-0.080636,0.106328,4.50828,-0.0708653,0.422978,4.46171,-0.0772551,0.754663,4.43442,0.183458,0.111514,4.4872,0.102647,0.15316,4.49049,0.099962,0.457165,4.39581,0.0733877,0.775989,4.41452,-0.00193921,0.771255,4.45962,-0.0384576,1.05712,4.37397,-0.0747004,1.33503,4.27589,-0.119191,1.4679,4.23333,-0.223894,1.19519,4.32079,0.109291,1.24362,4.29556,-0.266992,0.678768,4.425,0.239005,0.735606,4.36427,-0.255286,0.94616,4.40877,0.234627,1.01133,4.388,0.337632,0.47799,0.483861,0.15344,0.44495,0.424794,0.333185,0.150643
-0.0832269,0.0412856,4.3816,-0.0775968,0.11024,4.50619,-0.0733429,0.417243,4.45835,-0.0820958,0.746078,4.41532,0.0940397,0.00407515,4.37228,0.101052,0.0727411,4.49686,0.105975,0.36172,4.38999,0.0690359,0.759355,4.39324,-0.00658448,0.758961,4.43963,-0.0413324,1.05179,4.35732,-0.0760068,1.33542,4.26299,-0.120095,1.46932,4.21014,-0.232813,1.20423,4.3016,0.105842,1.23761,4.2708,-0.264072,0.682758,4.36651,0.239331,0.727702,4.36862,-0.259741,0.938058,4.37104,0.232235,1.01627,4.38064,0.341687,0.49553,0.495045,0.153313,0.431144,0.428877,0.338655,0.151132
-0.0872923,0.0234738,4.38374,-0.0872316,0.0936081,4.50958,-0.0731591,0.391736,4.44856,-0.078485,0.726192,4.3883,0.101999,-0.158504,4.41787,0.110237,-0.0661301,4.48036,0.100766,0.318079,4.37961,0.072264,0.747582,4.38283,-0.00305077,0.743102,4.42193,-0.0400141,1.04114,4.33314,-0.0767064,1.3319,4.23148,-0.118376,1.46578,4.18965,-0.232581,1.20023,4.27495,0.107836,1.23712,4.26174,-0.256493,0.663199,4.30417,0.240148,0.729397,4.36896,-0.265126,0.941596,4.3319,0.226903,1.01996,4.36568,0.342665,0.511178,0.505544,0.152357,0.436512,0.420665,0.340417,0.150749
-0.0469027,-0.064097,4.4697,-0.081627,0.0640811,4.51848,-0.0775964,0.364902,4.44321,-0.0796786,0.734947,4.37755,0.0939941,-0.154541,4.34375,0.103239,-0.0538034,4.42191,0.0970928,0.313226,4.36184,0.0691022,0.749247,4.36497,-0.00520777,0.748455,4.40761,-0.0419325,1.04221,4.31782,-0.0781689,1.32872,4.21623,-0.115797,1.46352,4.1632,-0.233948,1.19672,4.25307,0.108835,1.23485,4.24185,-0.252098,0.666206,4.24566,0.246821,0.739836,4.36887,-0.263892,0.93925,4.30009,0.224331,1.01894,4.35491,0.34508,0.502523,0.502544,0.149995,0.436759,0.42121,0.342783,0.148781
