Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.42,141.66,4.65,1.39,139.43,4.57,,49.7,67.3
1.42,141.62,4.65,1.38,138.44,4.54,,49.8,67.5
1.42,141.96,4.66,1.39,138.58,4.55,,49,68
1.38,138.34,4.54,1.35,134.88,4.43,,48.3,65.4
1.38,138.24,4.54,1.35,135.24,4.44,,48.3,66.1
1.36,136.33,4.47,1.34,133.57,4.38,,48,66.2
1.37,137.44,4.51,1.35,134.67,4.42,,47.1,66.7
1.36,135.74,4.45,1.33,132.98,4.36,,47,65.5
1.35,135.09,4.43,1.33,132.81,4.36,,47.6,64.7
1.35,134.51,4.41,1.33,132.61,4.35,,47.7,64.5
1.36,135.8,4.46,1.33,133.27,4.37,,47.1,64.7
1.36,136.19,4.47,1.34,134.4,4.41,,49.8,66.2
1.35,134.67,4.42,1.33,132.88,4.36,,47,65.1
1.35,134.7,4.42,1.33,132.58,4.35,,48.7,65
1.34,133.87,4.39,1.33,132.52,4.35,,48.9,65.1
1.35,134.87,4.43,1.33,133.04,4.36,,47.7,65
1.34,134.15,4.4,1.33,132.93,4.36,,48.3,64.9
1.35,134.67,4.42,1.33,132.75,4.36,,49,64.9
1.35,134.99,4.43,1.34,133.7,4.39,,53.3,64.7
1.36,135.64,4.45,1.34,133.69,4.39,,48.8,64.7
1.35,134.65,4.42,1.33,133.28,4.37,,49.2,64.4
1.35,135.23,4.44,1.34,133.8,4.39,,50,64.5
1.35,135.2,4.44,1.33,133.45,4.38,,49.6,64.5
1.35,135.02,4.43,1.33,133.46,4.38,,49.5,64.4
1.34,134.28,4.41,1.33,132.92,4.36,,49.6,64.1
1.34,134.09,4.4,1.33,132.69,4.35,,49.5,64.2
1.34,133.73,4.39,1.32,132.38,4.34,,49.9,63.9
1.33,133.28,4.37,1.32,132.02,4.33,,49.4,63.7
1.34,133.92,4.39,1.33,132.54,4.35,,49.8,63.5
1.34,133.95,4.39,1.32,132.43,4.34,,49,63.8
1.34,133.88,4.39,1.32,132.37,4.34,,47.8,63.6
1.33,132.97,4.36,1.32,131.83,4.33,,47.2,63.4
1.33,133.14,4.37,1.32,131.78,4.32,,47.7,63.5
1.32,132.41,4.34,1.32,131.61,4.32,,48.6,63.4
1.33,133.29,4.37,1.32,132.28,4.34,,49.6,63.2
1.33,133.03,4.36,1.32,132.27,4.34,,49.2,63
1.31,131.03,4.3,1.32,131.89,4.33,,47.9,63
1.33,132.69,4.35,1.33,132.61,4.35,,48.7,63.4
1.32,132.47,4.35,1.32,132.35,4.34,,49.3,63.5
