Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
1.64409,0.196303,3.83263,1.64037,0.0658806,3.87426,1.7206,0.385341,3.81753,1.74509,0.738797,3.89828,1.91124,0.275904,3.85165,1.94475,0.147148,3.90045,2.05533,0.439839,3.78606,1.886,0.739138,3.86785,1.83016,0.744916,3.91432,1.81898,1.02823,3.8879,1.80329,1.30474,3.85189,1.76022,1.41626,3.8981,1.62785,1.12674,3.80325,1.93869,1.12744,3.76275,1.60364,0.737547,3.99411,2.2224,0.832833,3.92575,1.54383,0.954031,3.8582,2.13806,0.990122,3.85251,0.313468,0.416268,0.405711,0.144159,0.377021,0.449849,0.310841,0.140909
1.71888,0.212312,3.82677,1.7445,0.104215,3.84119,1.81224,0.422155,3.73525,1.74524,0.740023,3.89845,1.74327,0.428631,3.80871,1.76711,0.485054,3.91986,2.14861,0.735368,4.03404,1.88611,0.739257,3.86791,1.83032,0.745416,3.91447,1.81507,1.02981,3.8928,1.78708,1.30755,3.8716,1.80681,1.41187,3.84446,1.6335,1.12677,3.80268,1.93874,1.12417,3.76337,1.66605,0.769931,3.78757,2.16701,0.820479,3.93751,1.51813,0.976458,3.84989,2.13383,0.993106,3.84982,0.307772,0.4138,0.402321,0.14414,0.317513,0.411918,0.30524,0.140865
1.64513,0.448087,4.03012,1.60098,0.480389,4.16008,1.67052,0.396499,3.85274,1.74651,0.742338,3.89926,1.74768,0.444037,3.78297,1.77218,0.503569,3.89829,2.14745,0.737616,4.03314,1.88671,0.740197,3.86812,1.83123,0.747034,3.91491,1.81616,1.03013,3.89279,1.79496,1.30588,3.86642,1.80484,1.39573,3.82628,1.63522,1.12528,3.80275,1.93587,1.11983,3.7638,1.70888,0.791162,3.80069,2.17157,0.820467,3.94359,1.52795,0.97068,3.85294,2.13327,0.992768,3.85008,0.303208,0.410294,0.396766,0.143631,0.277664,0.415764,0.300646,0.140199
1.68862,0.48128,4.00811,1.69416,0.543556,4.14762,1.68179,0.388828,3.85631,1.74708,0.743928,3.89952,1.76801,0.459203,3.77331,1.7933,0.521837,3.89294,2.17596,0.759144,4.02425,1.88699,0.742713,3.86863,1.83167,0.749139,3.91526,1.81633,1.03089,3.89281,1.79532,1.30624,3.86558,1.80982,1.39902,3.82422,1.63518,1.12524,3.80274,1.93376,1.12105,3.76374,1.74054,0.764319,3.79665,2.17209,0.82046,3.94481,1.5612,0.951131,3.86141,2.13657,0.991358,3.85208,0.301149,0.409009,0.395383,0.14329,0.293348,0.416593,0.298584,0.139915
1.61083,0.505921,3.9957,1.57713,0.580337,4.12014,1.68486,0.412186,3.85505,1.74666,0.744751,3.90009,1.74762,0.438544,3.77075,1.77296,0.502029,3.89178,2.15416,0.737397,4.02399,1.88623,0.743608,3.86869,1.83106,0.750003,3.91553,1.81631,1.0309,3.89265,1.79687,1.30524,3.8631,1.80317,1.35881,3.80012,1.6351,1.12519,3.80269,1.93373,1.12108,3.76364,1.60621,0.704377,3.84436,2.17216,0.820227,3.94415,1.53276,0.961382,3.85301,2.13762,0.993319,3.85282,0.301199,0.408248,0.394685,0.143065,0.391266,0.416739,0.298629,0.139571
1.67629,0.234485,3.89797,1.69732,0.114688,3.96186,1.70047,0.425777,3.85898,1.74691,0.744315,3.89992,1.76396,0.431192,3.78493,1.78964,0.494749,3.90608,2.15368,0.736559,4.02453,1.88622,0.743847,3.86825,1.8311,0.749949,3.91529,1.81639,1.03095,3.89242,1.79715,1.30553,3.86237,1.79265,1.27435,3.80659,1.63882,1.12266,3.80336,1.93227,1.12259,3.76423,1.61061,0.696123,3.81991,2.17278,0.821343,3.94676,1.54266,0.9555,3.85924,2.1381,0.993263,3.85365,0.296042,0.405156,0.395461,0.142868,0.399635,0.417019,0.293444,0.139311
1.73031,0.252425,3.888,1.78372,0.142588,3.96232,1.69693,0.435127,3.8827,1.74365,0.743297,3.90017,1.68109,0.419733,3.82542,1.7955,0.449172,3.92058,2.11703,0.734301,3.99744,1.88118,0.742258,3.86772,1.82701,0.748691,3.91517,1.81626,1.03051,3.89208,1.80066,1.30425,3.86008,1.77721,1.27445,3.81125,1.639,1.12272,3.80344,1.93251,1.1224,3.76397,1.59748,0.771743,3.96915,2.17245,0.819946,3.94682,1.52741,0.963691,3.85594,2.13821,0.993309,3.85361,0.296149,0.405304,0.397376,0.141307,0.347515,0.41738,0.293507,0.137526
1.59351,0.274082,3.92061,1.53899,0.182595,4.00285,1.67772,0.419788,3.84929,1.76146,0.72414,3.8989,1.94906,0.406735,3.86241,1.88962,0.457889,3.92097,2.11983,0.741957,3.99352,1.86787,0.798877,3.86816,1.82866,0.753433,3.91456,1.81698,1.03133,3.89216,1.80143,1.30376,3.86071,1.80671,1.2637,3.80883,1.63938,1.12246,3.80339,1.72344,1.18684,3.76707,1.59924,0.766355,3.97446,2.10931,0.889877,3.90705,1.52688,0.965374,3.85278,1.95176,1.07445,3.81309,0.111949,0.42741,0.42614,0.133615,0.352698,0.325088,0.084066,0.106407
1.59022,0.273192,3.93509,1.54186,0.186091,4.02335,1.68031,0.422821,3.87008,1.76388,0.717859,3.90077,1.85555,0.478371,3.81666,1.91192,0.488874,3.92594,2.15385,0.786491,3.99804,1.86973,0.794268,3.86797,1.82961,0.753124,3.91471,1.81724,1.03139,3.89195,1.80143,1.30402,3.86027,1.85088,1.25436,3.81751,1.63909,1.12261,3.80348,1.72381,1.18723,3.7678,1.60001,0.764542,3.97547,2.10721,0.892215,3.90564,1.52766,0.966278,3.85218,1.95068,1.07568,3.81285,0.112374,0.434578,0.430985,0.134608,0.354083,0.321931,0.0847243,0.105855
1.70395,0.279161,3.94777,1.73389,0.172576,4.01768,1.68264,0.43346,3.87491,1.76339,0.720947,3.89608,1.87695,0.415527,3.82813,1.91866,0.472291,3.92426,2.15906,0.765114,3.99554,1.87366,0.776506,3.86778,1.82903,0.752558,3.91119,1.81701,1.03109,3.88895,1.80151,1.30406,3.85798,1.84893,1.31562,3.796,1.63832,1.12207,3.8021,1.72234,1.18702,3.76701,1.68989,0.90003,3.80561,2.07205,0.892433,3.91253,1.52426,0.976333,3.8507,1.9416,1.07918,3.81017,0.11184,0.43055,0.448973,0.126685,0.200703,0.291247,0.0840126,0.110278
